case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W7_Q32,STRUCT_R1,2,6,90,90,684,0,3030947,3437967,3518652,1628494382,31252,3130000,3573709,3647071,3669654,20368,190,1136870,3834,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6100
W7_Q32,ALGSTRUCT,15,6,90,90,684,0,3059336,3489008,3584876,1642691531,34721,3152904,3629494,3700372,3725579,20368,191,1144148,3206,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6096
W7_Q32,ALGSTRUCT,14,6,90,90,684,0,3064154,3483844,3585731,1647841283,34473,3157998,3635705,3715735,3737653,20364,194,1138078,2944,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6099
W7_Q32,STRUCT,7,6,90,90,684,0,3084007,3596438,3948601,1655220087,52442,3129422,3789415,4000400,4201830,20372,192,1109931,3296,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6099
W7_Q32,ALGSTRUCT,9,6,90,90,684,0,3078715,3495053,3697031,1656900292,41652,3171659,3635308,3777324,3860788,20372,196,1187800,3501,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6107
W7_Q32,STRUCT,12,6,90,90,684,0,3027412,3429482,3570942,1627007563,34840,3121163,3567265,3668950,3746208,20372,192,1097025,3111,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6113
W7_Q32,STRUCT_R1,10,6,90,90,684,0,3042136,3450503,3568465,1634722444,32386,3134715,3610769,3699868,3717718,20364,194,1133804,3129,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,OFF,13,6,90,90,684,0,3026064,3443301,3519059,1627685851,34405,3118466,3576250,3656069,3678787,20368,190,890603,3185,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6093
W7_Q32,STRUCT_R1,15,6,90,90,684,0,3048444,3447154,3671670,1634928577,36005,3140018,3597156,3742159,3758749,20364,191,1141452,3223,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6092
W7_Q32,ALGSTRUCT,2,6,90,90,684,0,3078862,3699171,5600414,1667635730,40013,3161359,3845109,5199304,5827480,20368,195,1161638,3277,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6093
W7_Q32,STRUCT_R1,14,6,90,90,684,0,3038845,3477600,3539212,1633921647,42769,3138398,3600946,3667813,3691734,20364,191,1134621,3370,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6090
W7_Q32,STRUCT_R1,5,6,90,90,684,0,3044725,3436714,3571842,1634519187,31427,3139117,3581431,3715152,3718407,20372,193,1137730,3205,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6100
W7_Q32,STRUCT,11,6,90,90,684,0,3030949,3429400,3578714,1626658253,40450,3126790,3565463,3674459,3787502,20364,189,1106306,3223,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,STRUCT_R1,7,6,90,90,684,0,3106365,4369431,4720188,1707390565,55767,3152466,4585389,4803479,4920066,20368,200,1138844,3092,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,OFF,10,6,90,90,684,0,3019645,3422162,3529326,1624228141,31671,3112141,3560541,3662828,3671422,20372,191,878753,3259,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6103
W7_Q32,STRUCT,6,6,90,90,684,0,3040887,3448699,3652271,1632689513,46374,3125906,3602988,3620047,3869885,20368,192,1098566,3038,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6102
W7_Q32,STRUCT,13,6,90,90,684,0,3035146,3444663,3728494,1633146359,33440,3128162,3595664,3742396,3876355,20372,193,1102418,3093,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6098
W7_Q32,STRUCT_R1,9,6,90,90,684,0,3029721,3448941,3692865,1632073105,38499,3133770,3594616,3706236,3858123,20376,192,1134862,2964,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,OFF,5,6,90,90,684,0,3026082,3458997,3723051,1632711692,35356,3108447,3564378,3706000,3801776,20368,190,879253,3482,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6092
W7_Q32,STRUCT,4,6,90,90,684,0,3068629,3469831,3575145,1644985950,38054,3150126,3614791,3665612,3740550,20372,193,1128049,3185,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6108
W7_Q32,STRUCT,8,6,90,90,684,0,3060880,3460072,3644626,1645347564,37310,3149779,3603256,3663914,3823412,20364,192,1096733,3334,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6102
W7_Q32,ALGSTRUCT,11,6,90,90,684,0,3061056,3478314,3630071,1644920432,34898,3157511,3622674,3788993,3839047,20368,192,1137382,3111,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6098
W7_Q32,OFF,14,6,90,90,684,0,3036214,3531888,3886163,1635910605,36167,3121029,3682441,3851404,4047034,20368,191,876253,3297,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6105
W7_Q32,OFF,7,6,90,90,684,0,3094547,3797349,4077348,1660881547,62344,3165705,3875230,4165982,4166864,20372,197,912051,4203,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6118
W7_Q32,STRUCT_R1,1,6,90,90,684,0,3080548,3523055,3595073,1643240499,34745,3142221,3662935,3733253,3772501,20372,194,1147032,3499,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6108
W7_Q32,STRUCT,2,6,90,90,684,0,3052807,3461389,3622536,1647003662,40056,3137041,3594876,3658762,3804117,20364,192,1106660,3779,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6099
W7_Q32,STRUCT_R1,6,6,90,90,684,0,3037937,3461944,3538703,1631006294,40007,3131539,3592757,3651861,3704729,20368,190,1130697,3260,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6095
W7_Q32,ALGSTRUCT,1,6,90,90,684,0,3064308,3471704,3523907,1646704827,33839,3155305,3616455,3663746,3827719,20364,192,1137530,3334,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,ALGSTRUCT,8,6,90,90,684,0,3057845,3501816,3589537,1645574726,34494,3155398,3617589,3721008,3758483,20364,195,1161069,3684,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6094
W7_Q32,OFF,11,6,90,90,684,0,3078113,3533241,3813924,1652329734,39056,3153853,3677907,3732907,3950361,20368,192,872718,3203,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6102
W7_Q32,OFF,4,6,90,90,684,0,3039744,3516167,3652241,1629520930,34362,3115584,3656547,3690206,3747094,20364,190,873736,3445,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6095
W7_Q32,OFF,2,6,90,90,684,0,3036104,3432335,3560297,1636767948,36433,3113263,3561620,3598822,3770285,20368,191,874235,3557,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6098
W7_Q32,STRUCT,9,6,90,90,684,0,3190178,4287886,4554996,1710978316,69943,3238060,4475102,4674601,4773693,20368,201,1099197,3204,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6102
W7_Q32,STRUCT,14,6,90,90,684,0,3036846,3447871,3716833,1630151059,32442,3124932,3590116,3732743,3869706,20376,193,1103661,3407,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6104
W7_Q32,OFF,15,6,90,90,684,0,3010217,3416039,3570260,1619563646,42528,3105926,3578221,3642734,3722520,20364,189,877477,3130,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6096
W7_Q32,ALGSTRUCT,6,6,90,90,684,0,3079892,3493038,3705056,1653430773,36280,3166813,3642303,3747897,3779613,20364,192,1143439,3204,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6095
W7_Q32,ALGSTRUCT,3,6,90,90,684,0,3066577,3471854,3539835,1646344153,33502,3155553,3619959,3675932,3713948,20372,193,1139068,3056,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6110
W7_Q32,STRUCT,5,6,90,90,684,0,3094059,3516141,3548272,1654801316,32859,3170992,3666191,3696520,3734842,20368,193,1091995,3204,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6095
W7_Q32,ALGSTRUCT,13,6,90,90,684,0,3078821,3539533,3657640,1651889488,36275,3156355,3691047,3727613,3864593,20364,195,1139549,2851,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6099
W7_Q32,STRUCT_R1,11,6,90,90,684,0,3056091,3491924,3718512,1649257879,33237,3143382,3606696,3753582,3856505,20372,194,1140010,3335,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6100
W7_Q32,STRUCT_R1,3,6,90,90,684,0,3049881,3441299,3713145,1635378431,35559,3136677,3587382,3657455,3856389,20368,194,1136216,3223,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6101
W7_Q32,STRUCT_R1,12,6,90,90,684,0,3036282,3446246,3585928,1632220582,36602,3133531,3586912,3698026,3759670,20368,190,1142496,3203,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6096
W7_Q32,ALGSTRUCT,12,6,90,90,684,0,3190902,4040810,4254195,1703252968,71529,3292242,4142328,4311564,4352330,20372,202,1172366,4629,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6107
W7_Q32,ALGSTRUCT,10,6,90,90,684,0,3068887,3497582,3595822,1650277400,36032,3163062,3635920,3731306,3739102,20372,194,1142386,3296,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6105
W7_Q32,OFF,9,6,90,90,684,0,3035352,3494789,3624082,1626798824,45876,3107983,3639626,3733916,3788365,20372,192,880763,2999,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6100
W7_Q32,STRUCT_R1,4,6,90,90,684,0,3041529,3457346,3640973,1635027087,43005,3136857,3602492,3782645,3823831,20364,192,1136442,3149,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,STRUCT,10,6,90,90,684,0,3035300,3438387,3546680,1629424051,46176,3128158,3581558,3676968,3707870,20364,192,1096499,3093,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6098
W7_Q32,STRUCT,3,6,90,90,684,0,3047440,3456591,3660385,1637164824,38718,3137999,3608400,3725075,3807681,20376,193,1096667,3315,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6104
W7_Q32,STRUCT,1,6,90,90,684,0,3048265,3446001,3565369,1636895809,37092,3138949,3594063,3635843,3713733,20364,194,1093611,3241,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
W7_Q32,OFF,12,6,90,90,684,0,3012166,3423817,3536149,1619208073,38723,3105050,3563238,3639129,3683317,20368,189,872189,3186,0,0,36,0,100,34,6,15,4,70492,0,a93fb76d2b90a2730a63c2a4ef6fe0fa929e190327e5237bbd5b0b0128cc3d17,138,6097
