case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W8_Q08,STRUCT,4,6,90,720,5472,0,1060768,1608226,1886002,5672787034,937173,1438390,2188218,2396033,2610246,24504,657,1437098,6334,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q08,STRUCT_R1,8,6,90,720,5472,0,1061370,1556413,1718078,5644543248,903846,1389262,2087226,2373744,2488755,24496,654,1648170,5427,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,ALGSTRUCT,9,6,90,720,5472,0,515653,1003011,1340933,2707904553,257666,781488,1123404,1189938,1468711,24444,350,1112344,6092,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q08,ALGSTRUCT,8,6,90,720,5472,0,1053964,1537395,1711116,5629426185,852419,1382052,2096225,2276720,2512443,24488,652,1621043,5925,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q01,STRUCT,4,6,90,720,5472,0,557819,1077213,1197305,2727174982,350959,836147,1194603,1282709,1332860,24452,352,1004696,6740,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q08,OFF,15,6,90,720,5472,0,1053259,1605654,1910874,5660387337,904350,1438213,2176155,2282665,2737952,24496,653,1197584,6258,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q01,STRUCT_R1,4,6,90,720,5472,0,536875,1024417,1168916,2739040906,296163,785154,1148955,1230195,1310110,24448,354,1146472,5408,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,ALGSTRUCT,5,6,90,720,5472,0,548745,1003603,1132862,2713076887,268697,778496,1124608,1194763,1251224,24432,349,1106418,5648,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q01,OFF,5,6,90,720,5472,0,536311,1098843,1194639,2776670939,350332,846151,1219962,1287310,1371765,24464,359,799197,6241,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,ALGSTRUCT,2,6,90,720,5472,0,559097,1003270,1129288,2719196306,249073,778940,1130060,1191239,1335749,24436,351,1112047,5722,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q01,OFF,10,6,90,720,5472,0,507532,1074733,1195972,2735915096,338557,840387,1197373,1279432,1337025,24444,353,798548,5501,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,ALGSTRUCT,5,6,90,720,5472,0,1056871,1544285,1852819,5582420898,920534,1374481,2079456,2333036,2476422,24484,647,1618470,5963,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q08,STRUCT_R1,2,6,90,720,5472,0,1063835,1554377,1806782,5637211542,988729,1392027,2102891,2361887,2429618,24488,652,1636525,5833,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q01,STRUCT_R1,5,6,90,720,5472,0,505061,1003196,1143714,2726223600,253892,781902,1126723,1191624,1198991,24436,352,1128270,5758,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q08,OFF,13,6,90,720,5472,0,1043109,1619315,1737850,5663132728,1041984,1433080,2169728,2447066,2501745,24488,654,1196637,5961,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,STRUCT,7,6,90,720,5472,0,516142,1060692,1145339,2739084769,295968,837659,1186393,1238312,1267891,24452,354,1011119,6796,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,STRUCT,13,6,90,720,5472,0,515226,1075655,1246598,2740788964,331817,837549,1199246,1289296,1315482,24512,355,1001453,6184,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8158
W8_Q01,ALGSTRUCT,12,6,90,720,5472,0,521846,1004916,1122210,2719166089,245647,777697,1126434,1178610,1252429,24440,351,1106025,5704,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,OFF,8,6,90,720,5472,0,513920,1083877,1302412,2747899480,334127,840140,1209255,1279038,1429266,24452,354,800843,6130,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,STRUCT_R1,6,6,90,720,5472,0,1053424,1594928,1731927,5767045695,1041729,1432070,2232098,2432328,2539507,24484,666,1699223,6722,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,OFF,14,6,90,720,5472,0,617531,1078637,1202969,2747114574,350031,839817,1203972,1279661,1362259,24448,354,798011,6426,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q08,STRUCT_R1,3,6,90,720,5472,0,1037666,1529929,1859112,5586735902,858414,1373818,2070840,2264020,2533142,24472,645,1645354,5611,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,ALGSTRUCT,9,6,90,720,5472,0,1073489,1558355,1746279,5580144718,943693,1370562,2091262,2368114,2500008,24496,646,1617133,6129,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,STRUCT_R1,4,6,90,720,5472,0,1060814,1524244,1675595,5580628106,795778,1374447,2056575,2196787,2440989,24480,645,1647392,6055,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q01,OFF,1,6,90,720,5472,0,568245,1074934,1176192,2727515176,324210,837869,1192717,1265044,1313196,24444,351,797160,5648,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,STRUCT_R1,15,6,90,720,5472,0,523356,999805,1136638,2711012130,257269,781471,1117193,1186150,1259897,24444,350,1122897,6593,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,OFF,3,6,90,720,5472,0,1049508,1634596,1814094,5676489822,1056235,1443686,2211506,2497367,2609780,24496,656,1189804,6130,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
W8_Q01,OFF,4,6,90,720,5472,0,506439,1081083,1189989,2742127072,339394,840604,1201364,1268641,1326702,24448,353,812085,6685,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q01,ALGSTRUCT,7,6,90,720,5472,0,530458,1048231,1210508,2827275795,331424,781863,1171981,1279976,1357856,24436,362,1098454,5425,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,STRUCT_R1,13,6,90,720,5472,0,1062407,1554690,1711966,5633565348,878484,1388271,2109553,2312469,2537805,24496,653,1675724,6316,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8101
W8_Q08,STRUCT_R1,11,6,90,720,5472,0,1054324,1531042,1645929,5591291111,800868,1375851,2082924,2173494,2435441,24484,648,1651374,5371,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q01,STRUCT_R1,10,6,90,720,5472,0,555625,1020066,1093935,2742111903,277781,781936,1140942,1214257,1225919,24448,353,1125785,5890,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,OFF,13,6,90,720,5472,0,534846,1079861,1172490,2762162574,313855,846362,1206602,1260652,1293649,24448,357,809104,6982,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8091
W8_Q01,STRUCT,10,6,90,720,5472,0,521319,1087916,1187527,2724746941,349241,834008,1207690,1285144,1336652,24460,351,999120,6445,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q08,STRUCT_R1,1,6,90,720,5472,0,1048102,1541876,1799743,5616768074,829911,1381862,2097959,2170039,2486049,24488,649,1663765,5721,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,ALGSTRUCT,10,6,90,720,5472,0,514671,1012380,1292896,2715500312,255789,779974,1134478,1193547,1424612,24444,350,1102491,6703,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,STRUCT_R1,13,6,90,720,5472,0,508032,1006288,1252156,2722596534,256516,782662,1123228,1201691,1365438,24440,351,1125398,5204,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,STRUCT_R1,9,6,90,720,5472,0,1068814,1553783,1684875,5642565840,882139,1387358,2117813,2321886,2419029,24492,653,1651893,5852,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,STRUCT,14,6,90,720,5472,0,529551,1082528,1234305,2722924125,338297,832307,1203045,1279810,1371212,24464,351,1009455,5555,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8095
W8_Q08,ALGSTRUCT,10,6,90,720,5472,0,1042482,1527895,1724078,5569945522,817515,1372837,2072537,2206704,2415035,24488,645,1614116,5685,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q08,STRUCT,1,6,90,720,5472,0,1154398,1606894,1781040,5680533355,895474,1445645,2194523,2314108,2645671,24492,656,1431286,6091,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q08,STRUCT_R1,7,6,90,720,5472,0,1101120,1549765,1861096,5617065583,1039462,1387318,2101296,2318904,2589672,24492,652,1634190,5982,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q08,STRUCT,7,6,90,720,5472,0,1056463,1639135,1756485,5687402170,1132524,1445726,2215937,2528234,2627641,24508,659,1442635,6297,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8101
W8_Q01,STRUCT_R1,6,6,90,720,5472,0,508116,998140,1201657,2710404968,249634,778183,1119880,1207349,1331480,24432,349,1135601,6408,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8091
W8_Q08,STRUCT,5,6,90,720,5472,0,1041417,1620746,1842559,5683267288,1103037,1448181,2194655,2444127,2546573,24508,658,1438989,6240,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8101
W8_Q08,STRUCT_R1,5,6,90,720,5472,0,1039371,1551802,1737245,5587718603,926229,1373416,2072888,2297005,2423705,24496,647,1644709,6000,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
W8_Q08,OFF,12,6,90,720,5472,0,1061732,1669320,1968780,5863894041,1118150,1513897,2341268,2512535,2878637,24488,674,1194805,6259,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q08,STRUCT,3,6,90,720,5472,0,1074473,1610561,1764208,5702155303,879193,1454148,2197626,2296995,2484272,24496,660,1434080,6112,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
W8_Q08,ALGSTRUCT,15,6,90,720,5472,0,1046009,1532525,1816245,5575781203,873029,1372708,2067919,2331315,2492154,24500,648,1636266,5703,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,OFF,5,6,90,720,5472,0,1045871,1636228,1894892,5681420408,1122482,1436820,2197608,2491658,2588567,24500,657,1190841,6131,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,OFF,1,6,90,720,5472,0,1045000,1621987,1934281,5662447168,1111624,1434270,2173441,2437013,2782950,24500,654,1191694,6741,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,OFF,6,6,90,720,5472,0,1126083,1629987,1750857,5671118342,1114746,1438674,2186320,2434287,2840663,24508,656,1191044,5872,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q01,OFF,7,6,90,720,5472,0,507135,1065399,1329248,2728041321,309446,834855,1186317,1246509,1449718,24440,351,797124,6148,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,OFF,10,6,90,720,5472,0,1048390,1631450,1987762,5673444676,1060057,1438236,2187011,2452440,2763487,24508,658,1202324,6111,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q08,ALGSTRUCT,11,6,90,720,5472,0,1055083,1555192,1652876,5581281959,930063,1374791,2075232,2322020,2432570,24496,647,1636470,6221,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q01,ALGSTRUCT,6,6,90,720,5472,0,507968,1036844,1316452,2800544956,290625,778586,1156338,1229527,1519413,24440,360,1106972,6019,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,OFF,3,6,90,720,5472,0,516162,1075899,1181064,2729306326,330890,837646,1194962,1266246,1337248,24444,351,800846,6388,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8095
W8_Q01,OFF,12,6,90,720,5472,0,504875,1066881,1283990,2738787485,343055,839357,1187864,1308354,1422576,24440,353,800976,6018,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q01,ALGSTRUCT,1,6,90,720,5472,0,517301,997973,1314193,2725920200,234053,780703,1127000,1181258,1443209,24432,351,1107601,5353,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q01,STRUCT_R1,7,6,90,720,5472,0,537181,1001400,1127177,2703879503,253659,776201,1121434,1202483,1248085,24440,349,1123623,5942,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,OFF,11,6,90,720,5472,0,509293,1111510,1239675,2875695499,354396,841613,1231912,1298681,1334982,24440,369,809458,6221,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8095
W8_Q01,OFF,6,6,90,720,5472,0,522829,1065751,1193009,2733448649,301243,840470,1185115,1239317,1262430,24440,352,794938,6241,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,ALGSTRUCT,13,6,90,720,5472,0,1050649,1547006,1745431,5599565481,868804,1377947,2081959,2375202,2471975,24492,649,1627117,5685,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q08,STRUCT,2,6,90,720,5472,0,1069945,1680191,1786690,5849888804,1375526,1503394,2337896,2563520,2627896,24500,673,1432489,6222,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
W8_Q08,STRUCT,6,6,90,720,5472,0,1062751,1598580,1840800,5673318824,866982,1437213,2171639,2243743,2479017,24484,655,1432970,6537,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,ALGSTRUCT,6,6,90,720,5472,0,1039076,1536136,1691061,5581954226,825068,1375124,2076634,2330913,2404040,24492,647,1627746,6445,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8101
W8_Q01,OFF,2,6,90,720,5472,0,530866,1072473,1152972,2738434671,323197,840408,1194198,1256371,1287274,24440,352,800660,5500,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,STRUCT,13,6,90,720,5472,0,1035001,1591839,1840153,5657460029,866700,1433516,2154433,2291574,2548660,24496,653,1425601,6259,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q08,OFF,7,6,90,720,5472,0,1045371,1630728,1760505,5711435559,1027188,1452176,2180407,2455249,2542568,24492,659,1195380,6203,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,ALGSTRUCT,12,6,90,720,5472,0,1037390,1548284,1773468,5594191603,973166,1378544,2079332,2332675,2522979,24496,649,1616653,5927,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8095
W8_Q01,STRUCT,2,6,90,720,5472,0,510912,1053048,1125620,2727936449,279817,836612,1173385,1215861,1252303,24452,352,1014955,6685,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,STRUCT,12,6,90,720,5472,0,1096741,1624451,1804820,5676461911,1104223,1443773,2190252,2460294,2509969,24492,655,1492378,6870,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8102
W8_Q01,STRUCT,8,6,90,720,5472,0,505829,1053732,1158824,2710379670,283953,832629,1171060,1231261,1272323,24440,348,1008398,6650,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,STRUCT,10,6,90,720,5472,0,1049908,1608524,1907411,5664462547,937753,1437648,2173793,2456032,2639101,24500,654,1449839,6186,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
