ts_epoch,load1,mem_used_kb,temp_mC
1785519493,1.96,370844,34563
1785519494,1.88,370844,35537
1785519495,1.88,370680,35537
1785519496,1.88,372116,35050
1785519497,1.88,371692,34563
1785519498,1.88,379400,34563
1785519499,1.97,379384,36024
1785519500,1.97,377800,36024
1785519501,1.97,377924,35050
1785519502,1.97,376888,36511
1785519503,1.89,376532,36024
1785519504,1.89,374984,35050
1785519505,1.89,374220,35537
1785519506,1.89,387156,36024
1785519507,1.89,409688,36511
1785519508,1.90,398516,37972
1785519509,1.90,393308,38459
1785519510,1.90,409472,37485
1785519511,1.90,426896,37972
1785519513,1.90,438028,36998
1785519514,1.83,438020,37485
1785519515,1.83,442040,37485
1785519516,1.83,425808,36511
1785519517,1.83,417964,37485
1785519518,1.83,410148,36998
1785519519,1.92,408580,36511
1785519520,1.92,405532,36998
1785519521,1.92,379656,37485
1785519522,1.92,388840,36511
1785519523,1.92,388832,37485
1785519524,1.85,390580,37485
1785519525,1.85,391084,36998
1785519526,1.85,390832,36511
1785519527,1.85,390580,36998
1785519528,2.10,390420,36511
1785519529,2.10,380940,37485
1785519530,2.10,390116,36024
1785519531,2.10,390360,36998
1785519532,2.10,398024,36998
1785519533,2.01,398144,37485
1785519534,2.01,397496,36511
1785519536,2.01,396064,36511
1785519537,2.01,395600,36511
1785519538,2.01,378264,37485
1785519539,1.93,392756,35537
1785519540,1.93,392104,35537
1785519541,1.93,398348,36998
1785519542,1.93,398348,35537
1785519543,1.93,398348,37485
1785519544,1.86,398096,37485
1785519545,1.86,397976,35537
1785519546,1.86,397436,35050
1785519547,1.86,398800,36024
1785519548,1.86,398792,36511
1785519549,2.03,407620,35537
1785519550,2.03,407620,36998
1785519551,2.03,407872,36511
1785519552,2.03,407564,36998
1785519553,2.11,407260,37485
1785519554,2.11,407508,36998
1785519555,2.11,400916,36024
1785519556,2.11,400916,36024
1785519557,2.11,409412,36511
1785519559,2.02,409916,36511
1785519560,2.02,409916,36024
1785519561,2.02,409912,37972
1785519562,2.02,410416,36998
1785519563,2.02,409864,36998
1785519564,2.10,413100,36511
1785519565,2.10,413100,36511
1785519566,2.10,421592,36511
1785519567,2.10,421252,36024
1785519568,2.10,420552,36511
1785519569,2.09,419556,36024
1785519570,2.09,418280,36998
1785519571,2.09,417568,37485
1785519572,2.09,408468,35537
1785519573,1.92,408460,35537
1785519574,1.92,418780,36024
1785519575,1.92,419520,36998
1785519576,1.92,419520,36511
1785519577,1.92,419968,36511
1785519578,1.77,420220,36511
1785519579,1.77,419928,37485
1785519580,1.77,418060,36024
1785519581,1.77,426752,36024
1785519583,1.77,425436,36511
1785519584,2.03,427808,36024
1785519585,2.03,426956,35537
1785519586,2.03,425736,36511
1785519587,2.03,424340,36511
1785519588,2.03,423840,36024
1785519589,2.27,413624,36024
1785519590,2.27,419708,36024
1785519591,2.27,419700,35537
1785519592,2.27,428772,36024
1785519593,2.27,429024,36024
1785519594,2.24,429528,35537
1785519595,2.24,430032,36998
1785519596,2.24,429360,36998
1785519597,2.24,416104,36024
1785519598,2.14,429816,35050
1785519599,2.14,430060,35050
1785519600,2.14,439328,36998
1785519601,2.14,439580,36998
1785519602,2.14,439724,36511
1785519603,2.05,439724,36511
1785519604,2.05,439724,36998
1785519606,2.05,438376,36024
1785519607,2.05,435524,35050
1785519608,2.05,435132,34563
1785519609,1.97,442316,36511
1785519610,1.97,442420,35537
1785519611,1.97,442280,36511
1785519612,1.97,442144,35050
1785519613,1.97,442340,36511
1785519614,1.81,440808,36024
1785519615,1.81,435452,35050
1785519616,1.81,435704,36024
1785519617,1.81,444704,36511
1785519618,1.81,444956,36024
1785519619,1.75,445460,36024
1785519620,1.75,445712,36998
1785519621,1.75,445964,36024
1785519622,1.75,445808,36024
1785519623,1.60,444196,36024
1785519624,1.60,443868,36024
1785519625,1.60,451648,36024
1785519626,1.60,451208,36511
1785519627,1.60,451880,36511
1785519629,1.72,452132,36024
1785519630,1.72,450844,36998
1785519631,1.72,451048,36998
1785519632,1.72,460224,35050
1785519633,1.72,459740,35050
1785519634,1.58,459212,35537
1785519635,1.58,459076,36511
1785519636,1.58,459224,36024
1785519637,1.58,458824,36511
1785519638,1.58,457772,36024
1785519639,1.53,456292,36998
1785519640,1.53,455276,35537
1785519641,1.53,455528,35050
1785519642,1.53,462976,35537
1785519643,1.49,463108,36511
1785519644,1.49,462276,36511
1785519645,1.49,462412,36511
1785519646,1.49,462664,36998
1785519647,1.49,461328,36998
1785519648,1.45,458268,36998
1785519649,1.45,465788,36998
1785519650,1.45,464896,36998
1785519651,1.45,465148,36998
1785519653,1.45,464896,36998
1785519654,1.41,464644,36024
1785519655,1.41,463888,36511
1785519656,1.41,463404,36511
1785519657,1.41,458320,36024
1785519658,1.41,462556,36024
1785519659,1.30,462452,36511
1785519660,1.30,471244,36998
1785519661,1.30,470596,36511
1785519662,1.30,469736,36024
1785519663,1.30,469156,36998
1785519664,1.44,468656,36511
1785519665,1.44,455512,36998
1785519666,1.44,470708,35537
1785519667,1.44,470700,35050
1785519668,1.40,476480,36511
1785519669,1.40,476984,36998
1785519670,1.40,477236,36998
1785519671,1.40,476688,36998
1785519672,1.40,475356,36998
1785519673,1.37,475860,35537
1785519674,1.37,481108,36024
1785519676,1.37,479952,35050
1785519677,1.37,487932,36511
1785519678,1.37,486752,36024
1785519679,1.42,485672,35537
1785519680,1.42,485468,36998
1785519681,1.42,485100,36511
1785519682,1.42,485100,36024
1785519683,1.42,481116,36998
1785519684,1.39,481108,34563
1785519685,1.39,484860,36024
1785519686,1.39,484608,35050
1785519687,1.39,484280,36998
1785519688,1.39,484388,36511
1785519689,1.36,484024,36511
1785519690,1.36,484324,37485
1785519691,1.36,484908,36511
1785519692,1.36,484900,35537
1785519693,1.49,492960,36511
1785519694,1.49,493212,35537
1785519695,1.49,492580,35050
1785519696,1.49,493032,36511
1785519697,1.49,492780,36511
1785519698,1.53,493032,36998
1785519700,1.53,496884,36024
1785519701,1.53,497068,36024
1785519702,1.53,503920,36024
1785519703,1.53,502928,36511
1785519704,1.57,502448,36511
1785519705,1.57,501268,36511
1785519706,1.57,500744,36998
1785519707,1.57,500556,35537
1785519708,1.57,485900,36024
1785519709,1.60,495276,35050
1785519710,1.60,495276,36511
1785519711,1.60,504096,36511
1785519712,1.60,504600,36998
1785519713,1.60,504600,36511
1785519714,1.71,504096,37485
1785519715,1.71,503340,36998
1785519716,1.71,483316,36998
1785519717,1.71,498816,36024
1785519718,1.58,498812,35050
1785519719,1.58,507340,36511
1785519720,1.58,507444,36024
1785519721,1.58,506836,36998
1785519723,1.58,507280,36024
1785519724,1.61,507384,36024
1785519725,1.61,496448,36024
1785519726,1.61,506084,35537
1785519727,1.61,506276,35537
1785519728,1.61,510544,36024
1785519729,1.72,511536,35537
1785519730,1.72,510964,36024
1785519731,1.72,511776,36998
1785519732,1.72,512100,36024
1785519733,1.72,492956,36024
1785519734,1.74,511248,36511
1785519735,1.74,511464,35537
1785519736,1.74,516228,36511
1785519737,1.74,516060,36511
1785519738,1.68,516564,37485
1785519739,1.68,516564,37485
1785519740,1.68,516412,37485
1785519741,1.68,517064,36998
1785519742,1.68,512892,36998
1785519743,1.63,512860,35050
1785519744,1.63,520604,36511
1785519745,1.63,520196,36511
1785519747,1.63,520096,37972
1785519748,1.63,520348,36511
1785519749,1.82,519776,36998
1785519750,1.82,519524,36998
1785519751,1.82,523816,36024
1785519752,1.82,523664,35537
1785519753,1.82,532232,36511
1785519754,1.83,532484,36511
1785519755,1.83,531980,36024
1785519756,1.83,531216,36024
1785519757,1.83,530460,36511
1785519758,1.83,530964,36998
1785519759,1.85,528884,36998
1785519760,1.85,528340,35537
1785519761,1.85,531868,36024
1785519762,1.85,532024,36998
1785519763,1.70,532180,36998
1785519764,1.70,532388,36511
1785519765,1.70,532628,36511
1785519766,1.70,532436,36024
1785519767,1.70,531608,36511
1785519768,1.64,531804,36024
1785519770,1.64,534560,36511
1785519771,1.64,536324,36511
1785519772,1.64,536576,36998
1785519773,1.64,537584,36998
1785519774,1.83,537400,36511
1785519775,1.83,538156,37972
1785519776,1.83,527656,36998
1785519777,1.83,536696,36024
1785519778,1.83,536680,36024
1785519779,1.68,545752,36998
1785519780,1.68,545124,36024
1785519781,1.68,543656,36511
1785519782,1.68,543384,35537
1785519783,1.68,543488,36024
1785519784,1.55,531660,36024
1785519785,1.55,541992,36024
1785519786,1.55,541136,35050
1785519787,1.55,548700,35537
1785519788,1.51,548412,36511
1785519789,1.51,548780,35537
1785519790,1.51,547892,35537
1785519791,1.51,547768,36998
1785519792,1.51,538232,36024
1785519794,1.38,547908,36511
1785519795,1.38,548156,35537
1785519796,1.38,552408,37485
1785519797,1.38,552660,36998
1785519798,1.38,553892,36511
1785519799,1.35,553060,36998
1785519800,1.35,553056,36511
1785519801,1.35,536240,37485
1785519802,1.35,553632,36511
1785519803,1.35,552780,36024
1785519804,1.33,557292,37485
1785519805,1.33,557048,36998
1785519806,1.33,557048,36998
1785519807,1.33,558000,38459
1785519808,1.38,558060,37485
1785519809,1.38,557676,36998
1785519810,1.38,560876,36024
1785519811,1.38,560608,36511
1785519812,1.38,560724,36024
1785519813,1.35,561732,36024
1785519814,1.35,561732,36998
1785519815,1.35,561732,36511
1785519817,1.35,560812,36024
1785519818,1.35,561568,35537
1785519819,1.32,568452,35050
1785519820,1.32,567128,35537
1785519821,1.32,574452,35537
1785519822,1.32,574900,36511
1785519823,1.32,574040,36998
1785519824,1.29,572648,35537
1785519825,1.29,571996,37485
1785519826,1.29,571508,35537
1785519827,1.29,571408,36024
1785519828,1.29,570764,35537
1785519829,1.27,577944,36511
1785519830,1.27,578448,36511
1785519831,1.27,576688,36024
1785519832,1.27,576468,36024
1785519833,1.33,575992,36024
1785519834,1.33,575736,36511
1785519835,1.33,574452,35537
1785519836,1.33,573648,36511
1785519837,1.33,581164,36511
1785519838,1.22,580828,36024
1785519839,1.22,581324,36511
1785519841,1.22,582256,36998
1785519842,1.22,582192,36511
1785519843,1.22,581672,36998
1785519844,1.12,576756,37485
1785519845,1.12,585992,36511
1785519846,1.12,583660,36511
1785519847,1.12,583808,35537
1785519848,1.12,584312,35537
1785519849,1.19,584312,36511
1785519850,1.19,584312,36024
1785519851,1.19,583648,36998
1785519852,1.19,572176,36998
1785519853,1.19,585268,35537
1785519854,1.26,585512,36511
1785519855,1.26,586268,36511
1785519856,1.26,587752,36511
1785519857,1.26,587752,36998
1785519858,1.16,587948,36998
1785519859,1.16,588200,35537
1785519860,1.16,574556,36998
1785519861,1.16,593056,35537
1785519862,1.16,592552,36511
1785519864,1.31,599284,36511
1785519865,1.31,598372,36511
1785519866,1.31,598848,36511
1785519867,1.31,597920,36998
1785519868,1.31,597764,36998
1785519869,1.76,596456,37485
1785519870,1.76,597028,36024
1785519871,1.76,597016,36024
1785519872,1.76,602424,36511
1785519873,1.76,602116,36511
1785519874,1.62,601684,36998
1785519875,1.62,600728,36024
1785519876,1.62,600548,37972
1785519877,1.62,599984,36998
1785519878,1.62,604320,35537
1785519879,1.57,604564,36511
1785519880,1.57,611172,36998
1785519881,1.57,611796,36998
1785519882,1.57,612808,37485
1785519883,1.77,610136,36511
1785519884,1.77,608880,36998
1785519885,1.77,607752,36998
1785519886,1.77,605092,36024
1785519888,1.77,604804,36511
1785519889,1.70,606556,36024
1785519890,1.70,607816,36998
1785519891,1.70,607956,36511
1785519892,1.70,607956,37485
1785519893,1.70,608712,36511
1785519894,1.73,608912,37485
1785519895,1.73,606064,36998
1785519896,1.73,606056,36511
1785519897,1.73,614372,36998
1785519898,1.73,614608,37485
1785519899,1.59,613608,36024
1785519900,1.59,613608,36511
1785519901,1.59,611764,36998
1785519902,1.59,612248,36998
1785519903,1.78,616840,37972
1785519904,1.78,625524,36511
1785519905,1.78,624936,36024
1785519906,1.78,626092,36998
1785519907,1.78,625500,36998
1785519908,1.88,624648,36998
1785519909,1.88,624472,37972
1785519911,1.88,622892,36511
1785519912,1.88,610156,36511
1785519913,1.88,620052,37485
1785519914,1.73,620000,36024
1785519915,1.73,626988,36998
1785519916,1.73,625076,36998
1785519917,1.73,624204,36511
1785519918,1.73,624524,36511
1785519919,1.83,623248,36024
1785519920,1.83,607724,36024
1785519921,1.83,631160,36024
1785519922,1.83,629664,36998
1785519923,1.83,636856,36511
1785519924,1.93,635984,36998
1785519925,1.93,635192,35537
1785519926,1.93,634548,36511
1785519927,1.93,633748,37485
1785519928,1.85,632600,36511
1785519929,1.85,631288,36511
1785519930,1.85,630700,36024
1785519931,1.85,638008,36511
1785519932,1.85,638664,36511
1785519933,1.94,638492,37485
1785519935,1.94,637940,37972
1785519936,1.94,637268,36511
1785519937,1.94,637232,36998
1785519938,1.94,640500,36998
1785519939,1.79,640476,36998
1785519940,1.79,648376,37485
1785519941,1.79,647124,36511
1785519942,1.79,646828,37485
1785519943,1.79,645952,37972
1785519944,2.20,645000,36511
1785519945,2.20,645044,37485
1785519946,2.20,644040,36511
1785519947,2.20,642896,36024
1785519948,2.20,649564,36024
1785519949,2.43,648532,36998
1785519950,2.43,648012,37485
1785519951,2.43,647344,36511
1785519952,2.43,647952,36511
1785519953,2.23,647100,36511
1785519954,2.23,648620,36998
1785519955,2.23,648612,36511
1785519956,2.23,656928,36998
1785519958,2.23,656368,37485
1785519959,2.30,656664,36511
1785519960,2.30,656892,37972
1785519961,2.30,655924,36998
1785519962,2.30,655152,37485
1785519963,2.30,648840,36998
1785519964,2.19,656736,36511
1785519965,2.19,656168,36998
1785519966,2.19,663392,36998
1785519967,2.19,662516,37485
1785519968,2.19,661000,37485
1785519969,2.34,659792,37972
1785519970,2.34,660724,38459
1785519971,2.34,649516,36024
1785519972,2.34,653052,37485
1785519973,2.23,653080,36511
1785519974,2.23,661900,36998
1785519975,2.23,662028,37485
1785519976,2.23,662028,37485
1785519977,2.23,661552,36998
1785519978,2.29,661804,37972
1785519979,2.29,649536,36998
1785519981,2.29,659968,36998
1785519982,2.29,659720,36024
1785519983,2.29,664400,36998
1785519984,2.19,664992,36024
1785519985,2.19,664636,36998
1785519986,2.19,664516,37972
1785519987,2.19,664136,37485
1785519988,2.19,663520,37972
1785519989,2.09,666872,36024
1785519990,2.09,665648,36511
1785519991,2.09,667412,36998
1785519992,2.09,668924,37485
1785519993,2.09,668748,36511
1785519994,2.00,668748,36511
1785519995,2.00,669000,36511
1785519996,2.00,669464,36511
1785519997,2.00,674948,36024
1785519998,1.84,675164,36511
1785519999,1.84,683648,36511
1785520000,1.84,683832,36998
1785520001,1.84,681828,36998
1785520002,1.84,680872,37485
1785520003,1.86,680000,36024
1785520005,1.86,679328,37485
1785520006,1.86,676148,36024
1785520007,1.86,676140,36998
1785520008,1.86,681672,36511
1785520009,1.79,682144,37485
1785520010,1.79,680580,37485
1785520011,1.79,680000,36511
1785520012,1.79,681468,37972
1785520013,1.79,681712,37972
1785520014,1.89,687824,36511
1785520015,1.89,687780,35537
1785520016,1.89,693504,36998
1785520017,1.89,693208,36998
1785520018,1.89,693540,36024
1785520019,1.97,692676,36511
1785520020,1.97,691312,36998
1785520021,1.97,690580,36024
1785520022,1.97,680580,36024
1785520023,1.90,689008,35050
1785520024,1.90,689028,36511
1785520025,1.90,690036,36998
1785520026,1.90,690792,36024
1785520028,1.90,692052,36511
1785520029,1.90,692156,37485
1785520030,1.90,691608,36024
1785520031,1.90,679980,36024
1785520032,1.90,698640,36511
1785520033,1.90,696756,36024
1785520034,1.75,704536,35537
1785520035,1.75,704168,36024
1785520036,1.75,703748,35537
1785520037,1.75,701996,36511
1785520038,1.75,701792,36998
1785520039,1.77,690868,36511
1785520040,1.77,703212,35537
1785520041,1.77,702524,35537
1785520042,1.77,703532,35537
1785520043,1.95,704272,36511
1785520044,1.95,704716,36511
1785520045,1.95,703812,36511
1785520046,1.95,703916,36998
1785520047,1.95,684864,36511
1785520048,1.79,710772,35537
1785520049,1.79,709568,35537
1785520050,1.79,709072,36511
1785520052,1.79,709316,36024
1785520053,1.79,709568,36511
1785520054,1.89,708872,36024
1785520055,1.89,709500,36998
1785520056,1.89,709704,36511
1785520057,1.89,714288,36998
1785520058,1.89,712100,36024
1785520059,1.90,721636,35537
1785520060,1.90,722140,36511
1785520061,1.90,722644,36511
1785520062,1.90,722896,36024
1785520063,1.90,723904,36998
1785520064,1.75,724400,36511
1785520065,1.75,730000,36024
1785520066,1.75,729592,36024
1785520067,1.75,728056,36024
1785520068,1.85,729064,36511
1785520069,1.85,728892,36998
1785520070,1.85,728848,36998
1785520071,1.85,727436,36511
1785520072,1.85,727540,36511
1785520073,1.86,730416,36998
1785520075,1.86,728928,36024
1785520076,1.86,738248,36511
1785520077,1.86,738488,37485
1785520078,1.86,739700,36511
1785520079,1.87,738976,36998
1785520080,1.87,738444,36998
1785520081,1.87,737112,36024
1785520082,1.87,729348,36024
1785520083,1.87,729600,36511
1785520084,1.80,738412,36511
1785520085,1.80,739152,37485
1785520086,1.80,738672,37485
1785520087,1.80,738476,36998
1785520088,1.80,738460,37485
1785520089,2.06,738964,37485
1785520090,2.06,734064,36511
1785520091,2.06,741620,36511
1785520092,2.06,741068,36511
1785520093,1.97,748684,36511
1785520094,1.97,748016,37485
1785520095,1.97,747460,36511
1785520096,1.97,746992,36998
1785520097,1.97,745780,36511
1785520099,1.89,737272,36998
1785520100,1.89,746008,36511
1785520101,1.89,744624,36511
1785520102,1.89,744504,36024
1785520103,1.89,745004,36998
1785520104,1.82,745056,36024
1785520105,1.82,745160,37972
1785520106,1.82,745428,37485
1785520107,1.82,732280,37485
1785520108,1.82,748012,36511
1785520109,1.68,747908,35537
1785520110,1.68,751440,36024
1785520111,1.68,750944,36511
1785520112,1.68,750000,36511
1785520113,1.68,749612,37485
1785520114,1.54,750368,36998
1785520115,1.54,750620,36024
1785520116,1.54,750208,36511
1785520117,1.54,750348,36024
1785520118,1.66,758916,36998
1785520119,1.66,759924,36511
1785520120,1.66,760028,36511
1785520122,1.66,757644,36024
1785520123,1.66,756984,36511
1785520124,1.77,756864,37485
1785520125,1.77,760860,36511
1785520126,1.77,759720,36511
1785520127,1.77,759680,36511
1785520128,1.77,760684,37485
1785520129,1.79,761188,37485
1785520130,1.79,761636,36998
1785520131,1.79,760940,36998
1785520132,1.79,760788,37485
1785520133,1.79,761640,36998
1785520134,1.64,761632,35537
1785520135,1.64,768932,36511
1785520136,1.64,769188,36998
1785520137,1.64,769440,37972
1785520138,1.51,769944,36998
1785520139,1.51,769280,37972
1785520140,1.51,770424,36998
1785520141,1.51,770092,36511
1785520142,1.51,769440,35537
1785520143,1.71,777752,36511
1785520144,1.71,778508,37485
1785520146,1.71,779012,36998
1785520147,1.71,779264,36998
1785520148,1.71,778816,36998
1785520149,1.73,777528,35537
1785520150,1.73,759672,36998
1785520151,1.73,768848,36511
1785520152,1.73,769592,36998
1785520153,1.73,777864,37485
1785520154,1.68,778376,36998
1785520155,1.68,778480,36998
1785520156,1.68,779132,36511
1785520157,1.68,778836,37485
1785520158,1.68,769612,36998
1785520159,1.78,779040,36511
1785520160,1.78,779508,36024
1785520161,1.78,788020,36024
1785520162,1.78,788524,36511
1785520163,1.64,788376,36511
1785520164,1.64,786628,36998
1785520165,1.64,785612,36511
1785520166,1.64,772160,36511
1785520167,1.64,778932,36511
1785520168,1.51,779176,36511
1785520170,1.51,786760,36511
1785520171,1.51,787752,36511
1785520172,1.51,787380,36024
1785520173,1.51,787412,36024
1785520174,1.47,786916,37485
1785520175,1.47,768664,36024
1785520176,1.47,787356,36024
1785520177,1.47,787600,35537
1785520178,1.47,796668,36998
1785520179,1.43,797172,36998
1785520180,1.43,797024,37972
1785520181,1.43,795616,37972
1785520182,1.43,794544,37972
1785520183,1.43,794884,36998
1785520184,1.47,793952,36024
1785520185,1.47,793448,36024
1785520186,1.47,798292,36511
1785520187,1.47,799300,37972
1785520188,1.44,799552,37485
1785520189,1.44,799100,37485
1785520190,1.44,798596,36998
1785520191,1.44,798060,37972
1785520193,1.44,799904,36511
1785520194,1.32,800652,36511
1785520195,1.32,806448,36511
1785520196,1.32,806448,36511
1785520197,1.32,806832,36511
1785520198,1.32,806128,36998
1785520199,1.54,805476,36024
1785520200,1.54,805404,36998
1785520201,1.54,806552,36511
1785520202,1.54,805848,36511
1785520203,1.54,806496,37485
1785520204,1.41,808008,36998
1785520205,1.41,808260,36511
1785520206,1.41,807628,36998
1785520207,1.41,807512,36998
1785520208,1.41,807512,36024
1785520209,1.46,813460,36511
1785520210,1.46,813208,36998
1785520211,1.46,812956,36024
1785520212,1.46,814216,36511
1785520213,1.42,814216,36998
1785520214,1.42,814332,36511
1785520215,1.42,814332,36998
1785520217,1.42,814836,36998
1785520218,1.42,801164,36998
1785520219,1.39,809708,36024
1785520220,1.39,810204,36024
1785520221,1.39,818916,36998
1785520222,1.39,820172,36998
1785520223,1.39,820172,36511
1785520224,1.36,820172,37972
1785520225,1.36,820528,36998
1785520226,1.36,810064,37485
1785520227,1.36,819980,36998
1785520228,1.36,820224,36024
1785520229,1.49,828512,37485
1785520230,1.49,829268,36998
1785520231,1.49,829260,37972
1785520232,1.49,828136,36511
1785520233,1.61,826932,36998
1785520234,1.61,809792,38459
1785520235,1.61,827024,36998
1785520236,1.61,827024,36511
1785520237,1.61,831796,35537
1785520238,1.56,830836,36511
1785520240,1.56,830980,36998
1785520241,1.56,831712,36998
1785520242,1.56,832216,37485
1785520243,1.56,831720,38459
1785520244,1.44,836696,37485
1785520245,1.44,836320,36511
1785520246,1.44,839780,36024
1785520247,1.44,838472,37485
1785520248,1.44,837808,36024
1785520249,1.64,837752,36998
1785520250,1.64,838464,36511
1785520251,1.64,837928,36024
1785520252,1.64,833980,35537
1785520253,1.64,833972,35537
1785520254,1.59,841584,36024
1785520255,1.59,843096,36511
1785520256,1.59,843096,36511
1785520257,1.59,843096,36511
1785520258,1.62,841864,36998
1785520259,1.62,841764,36024
1785520260,1.62,848340,36998
1785520261,1.62,847232,36998
1785520262,1.62,847924,36998
1785520264,1.97,848164,36998
1785520265,1.97,848164,36998
1785520266,1.97,848668,36511
1785520267,1.97,848384,37485
1785520268,1.97,848384,36998
1785520269,1.90,850352,36511
1785520270,1.90,849768,36511
1785520271,1.90,856512,36998
1785520272,1.90,855272,36998
1785520273,1.90,856028,36024
1785520274,1.98,856784,37485
1785520275,1.98,856784,36998
1785520276,1.98,855972,36998
1785520277,1.98,847180,36511
1785520278,1.98,855196,36998
1785520279,1.91,853964,36511
1785520280,1.91,863272,36998
1785520281,1.91,862540,36998
1785520282,1.91,862692,36511
1785520283,1.99,861556,36998
1785520284,1.99,861808,36998
1785520285,1.99,853260,36998
1785520286,1.99,866580,36998
1785520288,1.99,865272,35050
1785520289,2.07,868292,36511
1785520290,2.07,866952,36998
1785520291,2.07,866416,36024
1785520292,2.07,865468,36998
1785520293,2.07,862672,36998
1785520294,2.15,845036,36511
1785520295,2.15,865744,36024
1785520296,2.15,865556,36511
1785520297,2.15,874420,36998
1785520298,2.15,873788,36511
1785520299,2.06,873956,37972
1785520300,2.06,873648,36998
1785520301,2.06,871232,37972
1785520302,2.06,866580,38459
1785520303,2.06,869696,36998
1785520304,1.97,870444,36511
1785520305,1.97,872212,36024
1785520306,1.97,873456,36024
1785520307,1.97,872904,37485
1785520308,2.05,873156,36998
1785520309,2.05,872652,36998
1785520311,2.05,872904,36998
1785520312,2.05,873736,37485
1785520313,2.05,873528,36511
1785520314,2.05,881272,36998
1785520315,2.05,882028,36511
1785520316,2.05,882028,36511
1785520317,2.05,881232,36511
1785520318,2.05,879928,36998
1785520319,2.21,879144,36511
1785520320,2.21,881220,36024
1785520321,2.21,881212,35537
1785520322,2.21,883272,35537
1785520323,2.21,883452,36511
1785520324,2.03,883096,35537
1785520325,2.03,881808,36998
1785520326,2.03,882060,36024
1785520327,2.03,881704,35050
1785520328,1.95,879512,36998
1785520329,1.95,879604,35537
1785520330,1.95,887916,36511
1785520331,1.95,889176,36511
1785520332,1.95,889176,36024
1785520333,2.11,889228,36998
1785520335,2.11,889776,36511
1785520336,2.11,889248,36511
1785520337,2.11,887384,36998
1785520338,2.11,886796,36511
1785520339,1.94,894508,36511
1785520340,1.94,894492,36024
1785520341,1.94,894492,36511
1785520342,1.94,894492,36998
1785520343,1.94,893308,37972
1785520344,1.79,893100,36998
1785520345,1.79,887280,36998
1785520346,1.79,897200,36024
1785520347,1.79,897696,36511
1785520348,1.79,898704,36024
1785520349,1.72,899208,36024
1785520350,1.72,899312,36511
1785520351,1.72,898956,37485
1785520352,1.72,898704,37485
1785520353,1.66,891608,36998
1785520354,1.66,900668,36511
