plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
0,PASS,HC_SINGLE,1,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
1,SHIFT,HC_SINGLE,1,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2,HASH,HC_NONINT,1,n0,HASH,1/18,8,8,9,8,8,8,1,0,1,0,0,0,0,0,1,1,8,8,1,0,8,1,8,0,8
3,ADD,,3,n0,ADD,4/25,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
3,ADD,,3,n1,ADD,4/25,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
3,ADD,,3,n2,ADD,4/25,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
4,SUB,,3,n0,SUB,5/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
4,SUB,,3,n1,SUB,5/4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
4,SUB,,3,n2,SUB,25/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5,THETA,HC_DEEP,6,n0,THETA,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5,THETA,HC_DEEP,6,n1,THETA,3/4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5,THETA,HC_DEEP,6,n2,THETA,5/4,2,1,2,2,1,2,0,1,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,
5,THETA,HC_DEEP,6,n3,THETA,3/4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5,THETA,HC_DEEP,6,n4,THETA,9/8,2,1,2,2,1,2,0,1,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,
5,THETA,HC_DEEP,6,n5,THETA,5/3,3,2,3,3,2,3,0,1,1,1,0,0,0,0,1,1,3,2,0,1,2,0,1,0,
6,NTHETA,HC_DEEP,4,n0,NTHETA,3/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
6,NTHETA,HC_DEEP,4,n1,NTHETA,24/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
6,NTHETA,HC_DEEP,4,n2,NTHETA,1/2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
6,NTHETA,HC_DEEP,4,n3,NTHETA,21/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
7,AGSE,,2,n0,AGSE,4/3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
7,AGSE,,2,n1,AGSE,4/3,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
8,REDUCE,HC_SINGLE,3,n0,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8,REDUCE,HC_SINGLE,3,n1,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
8,REDUCE,HC_SINGLE,3,n2,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
9,HC_NONINT,HC_NONINT,2,n0,HASH,3/11,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
9,HC_NONINT,HC_NONINT,2,n1,AGSE,12/11,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,HASH,1/5,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,AGSE,3/20,3,3,5,3,3,5,1,0,1,1,1,1,1,1,1,1,4,4,1,3,3,0,0,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,HASH,1/5,2,2,3,2,2,2,1,0,1,0,11,11,11,11,1,1,13,13,1,0,2,0,2,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,2,0,0,-2,0,
10,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,PASS,1/5,2,2,4,2,2,3,1,0,1,0,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
11,HC_INT,"HC_DEEP,HC_INT",4,n0,HASH,1/6,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
11,HC_INT,"HC_DEEP,HC_INT",4,n1,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
11,HC_INT,"HC_DEEP,HC_INT",4,n2,SUB,1/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
11,HC_INT,"HC_DEEP,HC_INT",4,n3,SUB,1/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
12,HC_SINGLE,HC_SINGLE,1,n0,SHIFT,1/3,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
13,HC_DEEP,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
13,HC_DEEP,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,NTHETA,3/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
13,HC_DEEP,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,HASH,3/308,38,38,39,38,38,38,1,0,1,0,155,155,155,155,1,1,193,193,1,0,38,0,38,0,
13,HC_DEEP,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,SUB,7/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
13,HC_DEEP,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,THETA,6/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
14,PASS,,1,n0,PASS,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
15,SHIFT,,3,n0,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
15,SHIFT,,3,n1,SHIFT,1/100,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
15,SHIFT,,3,n2,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
16,HASH,HC_NONINT,1,n0,HASH,2/9,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,1,2,0,2
17,ADD,HC_SINGLE,1,n0,ADD,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
18,SUB,HC_DEEP,4,n0,SUB,1/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
18,SUB,HC_DEEP,4,n1,SUB,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
18,SUB,HC_DEEP,4,n2,SUB,1/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
18,SUB,HC_DEEP,4,n3,SUB,2/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
19,THETA,,1,n0,THETA,6/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
20,NTHETA,,2,n0,NTHETA,2/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
20,NTHETA,,2,n1,NTHETA,3/10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
21,AGSE,,2,n0,AGSE,1/10,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
21,AGSE,,2,n1,AGSE,1/32,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
22,REDUCE,,3,n0,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
22,REDUCE,,3,n1,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
22,REDUCE,,3,n2,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n0,HASH,1/24,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n1,AGSE,1/18,1,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n2,AGSE,1/18,1,1,3,1,1,2,1,0,1,0,2,2,2,2,1,1,3,3,1,1,1,0,0,0,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n3,SUB,5/36,1,0,1,1,1,2,0,1,0,0,1,1,1,1,1,1,2,1,0,1,1,0,-1,-1,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n4,HASH,5/126,4,3,6,4,3,6,0,0,1,1,4,4,4,4,1,1,8,7,0,2,3,0,1,0,
23,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n5,PASS,5/36,1,0,2,1,0,1,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,
24,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
24,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
24,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,HASH,3/20,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
24,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,SUB,7/20,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,2,1,1,1,0,0,0,
25,HC_INT,HC_INT,3,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
25,HC_INT,HC_INT,3,n1,HASH,2/25,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
25,HC_INT,HC_INT,3,n2,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,1,0,0,1
26,HC_SINGLE,HC_SINGLE,2,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
26,HC_SINGLE,HC_SINGLE,2,n1,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
27,HC_DEEP,"HC_DEEP,HC_NONINT",5,n0,THETA,1/6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
27,HC_DEEP,"HC_DEEP,HC_NONINT",5,n1,HASH,1/10,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
27,HC_DEEP,"HC_DEEP,HC_NONINT",5,n2,SUB,1/10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
27,HC_DEEP,"HC_DEEP,HC_NONINT",5,n3,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
27,HC_DEEP,"HC_DEEP,HC_NONINT",5,n4,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
28,PASS,,2,n0,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
28,PASS,,2,n1,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
29,SHIFT,,3,n0,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
29,SHIFT,,3,n1,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
29,SHIFT,,3,n2,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
30,HASH,HC_INT,1,n0,HASH,3/20,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1
31,ADD,,1,n0,ADD,1/3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
32,SUB,,1,n0,SUB,441/1000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
33,THETA,HC_DEEP,6,n0,THETA,7/4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
33,THETA,HC_DEEP,6,n1,THETA,4/3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
33,THETA,HC_DEEP,6,n2,THETA,32/15,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
33,THETA,HC_DEEP,6,n3,THETA,7/3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
33,THETA,HC_DEEP,6,n4,THETA,3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
33,THETA,HC_DEEP,6,n5,THETA,21/4,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
34,NTHETA,,1,n0,NTHETA,2/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
35,AGSE,,1,n0,AGSE,6/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
36,REDUCE,,1,n0,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n0,HASH,2/13,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n1,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n2,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n3,SUB,8/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n4,AGSE,3/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
37,HC_NONINT,"HC_DEEP,HC_NONINT",6,n5,PASS,1/4,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
38,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n0,HASH,15/64,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
38,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
38,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n2,HASH,735/6176,2,2,2,2,2,2,1,1,1,1,43,43,43,43,1,1,45,45,1,0,1,0,2,1,
38,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",4,n3,SUB,2205/6176,1,0,1,1,1,1,0,1,0,1,15,15,15,15,1,1,16,15,0,1,1,0,-1,-1,
39,HC_INT,HC_INT,2,n0,AGSE,1/2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
39,HC_INT,HC_INT,2,n1,HASH,1/24,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
40,HC_SINGLE,HC_SINGLE,3,n0,SHIFT,1,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
40,HC_SINGLE,HC_SINGLE,3,n1,SHIFT,1,0,0,0,0,0,0,1,1,1,1,7,7,7,7,1,1,7,7,1,0,0,0,0,0,
40,HC_SINGLE,HC_SINGLE,3,n2,AGSE,1,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
41,HC_DEEP,HC_DEEP,4,n0,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
41,HC_DEEP,HC_DEEP,4,n1,NTHETA,1/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
41,HC_DEEP,HC_DEEP,4,n2,SUB,49/125,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
41,HC_DEEP,HC_DEEP,4,n3,REDUCE,49/125,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
42,PASS,HC_DEEP,4,n0,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
42,PASS,HC_DEEP,4,n1,PASS,1/100,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
42,PASS,HC_DEEP,4,n2,PASS,1/100,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
42,PASS,HC_DEEP,4,n3,PASS,1/100,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
43,SHIFT,"HC_DEEP,HC_SINGLE",5,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
43,SHIFT,"HC_DEEP,HC_SINGLE",5,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
43,SHIFT,"HC_DEEP,HC_SINGLE",5,n2,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
43,SHIFT,"HC_DEEP,HC_SINGLE",5,n3,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,7,7,7,7,1,1,7,7,1,0,0,0,0,0,
43,SHIFT,"HC_DEEP,HC_SINGLE",5,n4,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,12,12,12,12,1,1,12,12,1,0,0,0,0,0,
44,HASH,HC_NONINT,1,n0,HASH,4/57,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,1,2,1,2
45,ADD,HC_DEEP,4,n0,ADD,3/10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
45,ADD,HC_DEEP,4,n1,ADD,3/10,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
45,ADD,HC_DEEP,4,n2,ADD,2/5,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
45,ADD,HC_DEEP,4,n3,ADD,3/10,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
46,SUB,HC_DEEP,6,n0,SUB,7/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
46,SUB,HC_DEEP,6,n1,SUB,4/25,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
46,SUB,HC_DEEP,6,n2,SUB,7/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
46,SUB,HC_DEEP,6,n3,SUB,8/25,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
46,SUB,HC_DEEP,6,n4,SUB,7/3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
46,SUB,HC_DEEP,6,n5,SUB,56/9,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
47,THETA,,1,n0,THETA,7/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
48,NTHETA,,3,n0,NTHETA,12/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
48,NTHETA,,3,n1,NTHETA,4/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
48,NTHETA,,3,n2,NTHETA,3/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
49,AGSE,,1,n0,AGSE,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
50,REDUCE,HC_SINGLE,3,n0,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,HC_SINGLE,3,n1,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,HC_SINGLE,3,n2,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_NONINT",5,n0,AGSE,2/3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_NONINT",5,n1,HASH,6/25,3,3,6,3,3,6,1,0,1,1,1,1,1,1,1,1,4,4,1,0,2,0,3,1,
51,HC_NONINT,"HC_DEEP,HC_NONINT",5,n2,SUB,4/3,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_NONINT",5,n3,HASH,6/25,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
51,HC_NONINT,"HC_DEEP,HC_NONINT",5,n4,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,HASH,1/8,1,1,2,1,1,1,1,0,1,0,4,4,4,4,1,1,5,5,1,0,1,0,1,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,SUB,3/8,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,0,0,1,0,0,-1,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
53,HC_INT,HC_INT,3,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
53,HC_INT,HC_INT,3,n1,HASH,2/25,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
53,HC_INT,HC_INT,3,n2,SUB,2/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
54,HC_SINGLE,HC_SINGLE,1,n0,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,5,n0,SUB,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
55,HC_DEEP,HC_DEEP,5,n1,ADD,1/3,5,2,3,5,2,2,0,0,1,0,0,0,0,0,1,1,5,2,0,0,2,0,2,0,
55,HC_DEEP,HC_DEEP,5,n2,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,5,n3,SHIFT,1/3,4,1,3,4,1,2,0,0,1,0,1,1,1,1,1,1,5,2,0,2,1,0,-1,0,
55,HC_DEEP,HC_DEEP,5,n4,AGSE,4/3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,
56,PASS,,2,n0,PASS,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,,2,n1,PASS,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
