m1,0,1062
m1,1,741
m1,2,435
m1,3,1015
m1,4,835
m1,5,705
m1,6,994
m1,7,974
m1,8,842
m1,9,532
m1,10,583
m1,11,867
m1,12,344
m1,13,891
m1,14,955
m1,15,969
m1,16,763
m1,17,1020
m1,18,233
m1,19,517
m1,20,612
m1,21,531
m1,22,766
m1,23,1048
m1,24,893
m1,25,805
m1,26,877
m1,27,537
m1,28,1175
m1,29,310
m1,30,312
m1,31,299
m1,32,1150
m1,33,1007
m1,34,428
m1,35,958
m1,36,515
m1,37,845
m1,38,988
m1,39,392
m1,40,781
m1,41,679
m1,42,1183
m1,43,974
m1,44,703
m1,45,1120
m1,46,1208
m1,47,937
m1,48,264
m1,49,78
m1,50,1144
m1,51,976
m1,52,1033
m1,53,409
m1,54,574
m1,55,328
m1,56,479
m1,57,859
m1,58,184
m1,59,786
m1,60,932
m1,61,719
m1,62,1075
m1,63,1210
m1,64,416
m1,65,514
m1,66,807
m1,67,884
m1,68,546
m1,69,831
m1,70,542
m1,71,1020
m1,72,451
m1,73,615
m1,74,996
m1,75,912
m1,76,1063
m1,77,961
m1,78,889
m1,79,802
m1,80,594
m1,81,909
m1,82,1084
m1,83,470
m1,84,1075
m1,85,473
m1,86,1074
m1,87,1035
m1,88,1162
m1,89,1049
m1,90,1287
m1,91,258
m1,92,917
m1,93,786
m1,94,880
m1,95,843
m1,96,999
m1,97,1196
m1,98,940
m1,99,1186
m1,100,926
m1,101,994
m1,102,319
m1,103,1256
m1,104,582
m1,105,453
m1,106,496
m1,107,767
m1,108,1083
m1,109,629
m1,110,1140
m1,111,894
m1,112,435
m1,113,978
m1,114,645
m1,115,1226
m1,116,818
m1,117,1042
m1,118,621
m1,119,204
m1,120,978
m1,121,942
m1,122,1134
m1,123,222
m1,124,359
m1,125,807
m1,126,395
m1,127,405
m1,128,689
m1,129,451
m1,130,1116
m1,131,1263
m1,132,1120
m1,133,1147
m1,134,339
m1,135,621
m1,136,1064
m1,137,293
m1,138,470
m1,139,516
m1,140,1159
m1,141,477
m1,142,1023
m1,143,462
m1,144,194
m1,145,1080
m1,146,1000
m1,147,198
m1,148,777
m1,149,546
