family	profile	q	block	compute_median_ns	compute_p99_ns	slot_ns	lost_records
F9-R2	NO_R2_CANON	32	5	3151908	4042490	40000000	0
F9-R2	DEFAULT	32	6	3088572	3636082	40000000	0
F9-R2	NO_R1_FACTOR	32	6	3061610	3759935	40000000	0
F9-R2	NO_R1_NO_R2	32	6	3134718	3977893	40000000	0
F9-R2	NO_R2_CANON	32	6	3146831	3888043	40000000	0
F9-R2	DEFAULT	32	7	3072093	3696455	40000000	0
F9-R2	NO_R1_FACTOR	32	7	3053260	3825732	40000000	0
F9-R2	NO_R1_NO_R2	32	7	3028074	4037545	40000000	0
F9-R2	NO_R2_CANON	32	7	3134055	3899972	40000000	0
F9-R2	DEFAULT	32	8	2961367	3648155	40000000	0
F9-R2	NO_R1_FACTOR	32	8	2915722	3659212	40000000	0
F9-R2	NO_R1_NO_R2	32	8	3120848	3741155	40000000	0
F9-R2	NO_R2_CANON	32	8	3135883	3928917	40000000	0
F9-R2	DEFAULT	32	9	3099132	4090009	40000000	0
F9-R2	NO_R1_FACTOR	32	9	3078502	3953419	40000000	0
F9-R2	NO_R1_NO_R2	32	9	3135390	3915437	40000000	0
F9-R2	NO_R2_CANON	32	9	3138317	3667274	40000000	0
F9-R2	DEFAULT	32	10	3081797	3745141	40000000	0
F9-R2	NO_R1_FACTOR	32	10	3063352	3957713	40000000	0
F9-R2	NO_R1_NO_R2	32	10	3132074	4070748	40000000	0
F9-R2	NO_R2_CANON	32	10	3004170	3789495	40000000	0
F9-R2	DEFAULT	32	11	3094482	3776085	40000000	0
F9-R2	NO_R1_FACTOR	32	11	3063464	3933509	40000000	0
F9-R2	NO_R1_NO_R2	32	11	3139778	3845048	40000000	0
F9-R2	NO_R2_CANON	32	11	3139871	3742419	40000000	0
F9-R2	DEFAULT	32	12	3081223	4062081	40000000	0
F9-R2	NO_R1_FACTOR	32	12	3070093	4136728	40000000	0
F9-R2	NO_R1_NO_R2	32	12	3158536	4194153	40000000	0
F9-R2	NO_R2_CANON	32	12	3135722	3795640	40000000	0
F9-R2	DEFAULT	32	13	3087239	3694435	40000000	0
F9-R2	NO_R1_FACTOR	32	13	3070703	4058469	40000000	0
F9-R2	NO_R1_NO_R2	32	13	3037037	3945692	40000000	0
F9-R2	NO_R2_CANON	32	13	3143461	4367853	40000000	0
F9-R2	DEFAULT	32	14	3076614	3802791	40000000	0
F9-R2	NO_R1_FACTOR	32	14	2936191	3648850	40000000	0
F9-R2	NO_R1_NO_R2	32	14	3136095	4061937	40000000	0
F9-R2	NO_R2_CANON	32	14	3002337	3919086	40000000	0
F9-R2	DEFAULT	32	15	2939854	3723727	40000000	0
F9-R2	NO_R1_FACTOR	32	15	3056539	3529645	40000000	0
F9-R2	NO_R1_NO_R2	32	15	3151705	3864660	40000000	0
F9-R2	NO_R2_CANON	32	15	3146297	3983788	40000000	0
F9-R2	DEFAULT	32	16	3080705	3784974	40000000	0
F9-R2	NO_R1_FACTOR	32	16	2919428	3737716	40000000	0
F9-R2	NO_R1_NO_R2	32	16	3129741	3826826	40000000	0
F9-R2	NO_R2_CANON	32	16	3065021	3844048	40000000	0
F9-R2	DEFAULT	32	17	3080834	3734122	40000000	0
F9-R2	NO_R1_FACTOR	32	17	3058612	3799436	40000000	0
F9-R2	NO_R1_NO_R2	32	17	3022834	3870751	40000000	0
F9-R2	NO_R2_CANON	32	17	3063131	3588884	40000000	0
F9-R2	DEFAULT	32	18	2980532	3881334	40000000	0
F9-R2	NO_R1_FACTOR	32	18	2995461	3795321	40000000	0
F9-R2	NO_R1_NO_R2	32	18	3128254	4148519	40000000	0
F9-R2	NO_R2_CANON	32	18	3139697	3784985	40000000	0
F9-R2	DEFAULT	32	19	3086261	4207099	40000000	0
F9-R2	NO_R1_FACTOR	32	19	3077927	4157860	40000000	0
F9-R2	NO_R1_NO_R2	32	19	3143075	3779308	40000000	0
F9-R2	NO_R2_CANON	32	19	3126445	3721272	40000000	0
F9-R2	DEFAULT	32	20	3089365	3915186	40000000	0
F9-R2	NO_R1_FACTOR	32	20	3071093	3694382	40000000	0
F9-R2	NO_R1_NO_R2	32	20	3152456	3688104	40000000	0
F9-R2	NO_R2_CANON	32	20	3144184	4041729	40000000	0
F9-R1	DEFAULT	1	1	160406	301498	13333333	0
F9-R1	NO_R1_FACTOR	1	1	98203	291090	13333333	0
F9-R1	NO_R1_NO_R2	1	1	98499	299867	13333333	0
F9-R1	NO_R2_CANON	1	1	158350	293589	13333333	0
F9-R1	DEFAULT	1	2	158758	325034	13333333	0
F9-R1	NO_R1_FACTOR	1	2	97351	296294	13333333	0
F9-R1	NO_R1_NO_R2	1	2	97666	278090	13333333	0
F9-R1	NO_R2_CANON	1	2	159999	333181	13333333	0
F9-R1	DEFAULT	1	3	159164	301199	13333333	0
F9-R1	NO_R1_FACTOR	1	3	97277	281403	13333333	0
F9-R1	NO_R1_NO_R2	1	3	97166	290292	13333333	0
F9-R1	NO_R2_CANON	1	3	157571	294903	13333333	0
F9-R1	DEFAULT	1	4	161313	289422	13333333	0
F9-R1	NO_R1_FACTOR	1	4	97684	276459	13333333	0
F9-R1	NO_R1_NO_R2	1	4	99091	297107	13333333	0
F9-R1	NO_R2_CANON	1	4	158275	229960	13333333	0
F9-R1	DEFAULT	1	5	158646	308793	13333333	0
F9-R1	NO_R1_FACTOR	1	5	97758	281700	13333333	0
F9-R1	NO_R1_NO_R2	1	5	98147	283904	13333333	0
F9-R1	NO_R2_CANON	1	5	154443	300052	13333333	0
F9-R1	DEFAULT	1	6	160313	295867	13333333	0
F9-R1	NO_R1_FACTOR	1	6	97813	291607	13333333	0
F9-R1	NO_R1_NO_R2	1	6	99036	290534	13333333	0
F9-R1	NO_R2_CANON	1	6	158516	293033	13333333	0
F9-R1	DEFAULT	1	7	160294	294367	13333333	0
F9-R1	NO_R1_FACTOR	1	7	98573	285756	13333333	0
F9-R1	NO_R1_NO_R2	1	7	99369	294663	13333333	0
F9-R1	NO_R2_CANON	1	7	158646	264423	13333333	0
F9-R1	DEFAULT	1	8	160850	310422	13333333	0
F9-R1	NO_R1_FACTOR	1	8	97573	284830	13333333	0
F9-R1	NO_R1_NO_R2	1	8	98740	299719	13333333	0
F9-R1	NO_R2_CANON	1	8	159258	301145	13333333	0
F9-R1	DEFAULT	1	9	160480	294885	13333333	0
F9-R1	NO_R1_FACTOR	1	9	99147	286089	13333333	0
F9-R1	NO_R1_NO_R2	1	9	98665	284626	13333333	0
F9-R1	NO_R2_CANON	1	9	159202	300404	13333333	0
F9-R1	DEFAULT	1	10	161794	291090	13333333	0
F9-R1	NO_R1_FACTOR	1	10	97721	245311	13333333	0
F9-R1	NO_R1_NO_R2	1	10	98573	287904	13333333	0
F9-R1	NO_R2_CANON	1	10	158609	222627	13333333	0
F9-R1	DEFAULT	1	11	160109	305867	13333333	0
F9-R1	NO_R1_FACTOR	1	11	97906	295664	13333333	0
F9-R1	NO_R1_NO_R2	1	11	98832	290737	13333333	0
F9-R1	NO_R2_CANON	1	11	158924	311941	13333333	0
F9-R1	DEFAULT	1	12	161128	300144	13333333	0
F9-R1	NO_R1_FACTOR	1	12	97425	293793	13333333	0
F9-R1	NO_R1_NO_R2	1	12	97869	295941	13333333	0
F9-R1	NO_R2_CANON	1	12	158980	299052	13333333	0
F9-R1	DEFAULT	1	13	159998	301218	13333333	0
F9-R1	NO_R1_FACTOR	1	13	97758	296829	13333333	0
F9-R1	NO_R1_NO_R2	1	13	98351	300033	13333333	0
F9-R1	NO_R2_CANON	1	13	159257	303625	13333333	0
F9-R1	DEFAULT	1	14	160610	307552	13333333	0
F9-R1	NO_R1_FACTOR	1	14	97869	294311	13333333	0
F9-R1	NO_R1_NO_R2	1	14	98092	276997	13333333	0
F9-R1	NO_R2_CANON	1	14	160016	312515	13333333	0
F9-R1	DEFAULT	1	15	159054	319552	13333333	0
F9-R1	NO_R1_FACTOR	1	15	97684	291682	13333333	0
F9-R1	NO_R1_NO_R2	1	15	99073	290275	13333333	0
F9-R1	NO_R2_CANON	1	15	159257	309793	13333333	0
F9-R1	DEFAULT	1	16	161128	308885	13333333	0
F9-R1	NO_R1_FACTOR	1	16	97110	286645	13333333	0
F9-R1	NO_R1_NO_R2	1	16	99387	287182	13333333	0
F9-R1	NO_R2_CANON	1	16	158665	295885	13333333	0
F9-R1	DEFAULT	1	17	159573	311144	13333333	0
F9-R1	NO_R1_FACTOR	1	17	99055	283348	13333333	0
F9-R1	NO_R1_NO_R2	1	17	99129	298812	13333333	0
F9-R1	NO_R2_CANON	1	17	159221	311477	13333333	0
F9-R1	DEFAULT	1	18	159757	308829	13333333	0
F9-R1	NO_R1_FACTOR	1	18	98554	293404	13333333	0
F9-R1	NO_R1_NO_R2	1	18	98166	277664	13333333	0
F9-R1	NO_R2_CANON	1	18	159294	315181	13333333	0
F9-R1	DEFAULT	1	19	159979	315792	13333333	0
F9-R1	NO_R1_FACTOR	1	19	97462	292034	13333333	0
F9-R1	NO_R1_NO_R2	1	19	96961	293404	13333333	0
F9-R1	NO_R2_CANON	1	19	159146	302978	13333333	0
F9-R1	DEFAULT	1	20	160942	300553	13333333	0
F9-R1	NO_R1_FACTOR	1	20	97887	292516	13333333	0
F9-R1	NO_R1_NO_R2	1	20	99351	289145	13333333	0
F9-R1	NO_R2_CANON	1	20	158924	337312	13333333	0
F9-R1	DEFAULT	2	1	251719	420700	13333333	0
F9-R1	NO_R1_FACTOR	2	1	192552	370680	13333333	0
F9-R1	NO_R1_NO_R2	2	1	192683	498734	13333333	0
F9-R1	NO_R2_CANON	2	1	249590	394218	13333333	0
F9-R1	DEFAULT	2	2	249551	405623	13333333	0
F9-R1	NO_R1_FACTOR	2	2	186237	378774	13333333	0
F9-R1	NO_R1_NO_R2	2	2	192015	383327	13333333	0
F9-R1	NO_R2_CANON	2	2	240442	407959	13333333	0
F9-R1	DEFAULT	2	3	245923	407865	13333333	0
F9-R1	NO_R1_FACTOR	2	3	182275	370828	13333333	0
F9-R1	NO_R1_NO_R2	2	3	189387	393735	13333333	0
F9-R1	NO_R2_CANON	2	3	239867	414661	13333333	0
F9-R1	DEFAULT	2	4	250256	423402	13333333	0
F9-R1	NO_R1_FACTOR	2	4	191738	398588	13333333	0
F9-R1	NO_R1_NO_R2	2	4	193016	405736	13333333	0
F9-R1	NO_R2_CANON	2	4	248626	413866	13333333	0
F9-R1	DEFAULT	2	5	250071	420569	13333333	0
F9-R1	NO_R1_FACTOR	2	5	193405	408143	13333333	0
F9-R1	NO_R1_NO_R2	2	5	194368	387143	13333333	0
F9-R1	NO_R2_CANON	2	5	247071	414958	13333333	0
F9-R1	DEFAULT	2	6	250570	413069	13333333	0
F9-R1	NO_R1_FACTOR	2	6	191868	387606	13333333	0
F9-R1	NO_R1_NO_R2	2	6	192405	381292	13333333	0
F9-R1	NO_R2_CANON	2	6	249182	417161	13333333	0
F9-R1	DEFAULT	2	7	250757	403662	13333333	0
F9-R1	NO_R1_FACTOR	2	7	191738	391884	13333333	0
F9-R1	NO_R1_NO_R2	2	7	193405	364865	13333333	0
F9-R1	NO_R2_CANON	2	7	249368	390754	13333333	0
F9-R1	DEFAULT	2	8	252904	426976	13333333	0
F9-R1	NO_R1_FACTOR	2	8	192757	397496	13333333	0
F9-R1	NO_R1_NO_R2	2	8	192886	383365	13333333	0
F9-R1	NO_R2_CANON	2	8	249126	387921	13333333	0
F9-R1	DEFAULT	2	9	250293	414532	13333333	0
F9-R1	NO_R1_FACTOR	2	9	192183	389977	13333333	0
F9-R1	NO_R1_NO_R2	2	9	193202	386736	13333333	0
F9-R1	NO_R2_CANON	2	9	250682	398217	13333333	0
F9-R1	DEFAULT	2	10	243016	398125	13333333	0
F9-R1	NO_R1_FACTOR	2	10	190516	361070	13333333	0
F9-R1	NO_R1_NO_R2	2	10	192553	391310	13333333	0
F9-R1	NO_R2_CANON	2	10	242163	369237	13333333	0
F9-R1	DEFAULT	2	11	250941	396551	13333333	0
F9-R1	NO_R1_FACTOR	2	11	191350	379589	13333333	0
F9-R1	NO_R1_NO_R2	2	11	192497	379625	13333333	0
F9-R1	NO_R2_CANON	2	11	247904	410588	13333333	0
F9-R1	DEFAULT	2	12	251163	399977	13333333	0
F9-R1	NO_R1_FACTOR	2	12	192887	384125	13333333	0
F9-R1	NO_R1_NO_R2	2	12	193405	396051	13333333	0
F9-R1	NO_R2_CANON	2	12	249090	393588	13333333	0
F9-R1	DEFAULT	2	13	251089	407606	13333333	0
F9-R1	NO_R1_FACTOR	2	13	191923	405977	13333333	0
F9-R1	NO_R1_NO_R2	2	13	192479	390255	13333333	0
F9-R1	NO_R2_CANON	2	13	250404	413495	13333333	0
F9-R1	DEFAULT	2	14	250460	382551	13333333	0
F9-R1	NO_R1_FACTOR	2	14	191035	344606	13333333	0
F9-R1	NO_R1_NO_R2	2	14	192294	391477	13333333	0
F9-R1	NO_R2_CANON	2	14	248831	400070	13333333	0
F9-R1	DEFAULT	2	15	249220	419884	13333333	0
F9-R1	NO_R1_FACTOR	2	15	193720	390625	13333333	0
F9-R1	NO_R1_NO_R2	2	15	192516	404550	13333333	0
F9-R1	NO_R2_CANON	2	15	248293	401070	13333333	0
F9-R1	DEFAULT	2	16	248867	421551	13333333	0
F9-R1	NO_R1_FACTOR	2	16	191683	392977	13333333	0
F9-R1	NO_R1_NO_R2	2	16	191553	393736	13333333	0
F9-R1	NO_R2_CANON	2	16	248460	414254	13333333	0
F9-R1	DEFAULT	2	17	251830	411328	13333333	0
F9-R1	NO_R1_FACTOR	2	17	194128	394977	13333333	0
F9-R1	NO_R1_NO_R2	2	17	192331	408199	13333333	0
F9-R1	NO_R2_CANON	2	17	249479	399570	13333333	0
F9-R1	DEFAULT	2	18	249719	373737	13333333	0
F9-R1	NO_R1_FACTOR	2	18	191164	391551	13333333	0
F9-R1	NO_R1_NO_R2	2	18	193072	464846	13333333	0
F9-R1	NO_R2_CANON	2	18	250238	402440	13333333	0
F9-R1	DEFAULT	2	19	248127	409828	13333333	0
F9-R1	NO_R1_FACTOR	2	19	192313	357477	13333333	0
F9-R1	NO_R1_NO_R2	2	19	192572	404255	13333333	0
F9-R1	NO_R2_CANON	2	19	249349	383643	13333333	0
F9-R1	DEFAULT	2	20	252978	412810	13333333	0
F9-R1	NO_R1_FACTOR	2	20	192850	410347	13333333	0
F9-R1	NO_R1_NO_R2	2	20	192257	409921	13333333	0
F9-R1	NO_R2_CANON	2	20	249146	409828	13333333	0
F9-R1	DEFAULT	4	1	436718	619161	13333333	0
F9-R1	NO_R1_FACTOR	4	1	438848	661512	13333333	0
F9-R1	NO_R1_NO_R2	4	1	438959	693809	13333333	0
F9-R1	NO_R2_CANON	4	1	432607	615272	13333333	0
F9-R1	DEFAULT	4	2	424457	496604	13333333	0
F9-R1	NO_R1_FACTOR	4	2	438402	654102	13333333	0
F9-R1	NO_R1_NO_R2	4	2	442086	667897	13333333	0
F9-R1	NO_R2_CANON	4	2	431475	627602	13333333	0
F9-R1	DEFAULT	4	3	414366	636734	13333333	0
F9-R1	NO_R1_FACTOR	4	3	438513	655807	13333333	0
F9-R1	NO_R1_NO_R2	4	3	438143	655011	13333333	0
F9-R1	NO_R2_CANON	4	3	431810	623678	13333333	0
F9-R1	DEFAULT	4	4	436328	629622	13333333	0
F9-R1	NO_R1_FACTOR	4	4	439513	686751	13333333	0
F9-R1	NO_R1_NO_R2	4	4	439124	689066	13333333	0
F9-R1	NO_R2_CANON	4	4	430513	600771	13333333	0
F9-R1	DEFAULT	4	5	432661	636844	13333333	0
F9-R1	NO_R1_FACTOR	4	5	441328	718769	13333333	0
F9-R1	NO_R1_NO_R2	4	5	439440	683807	13333333	0
F9-R1	NO_R2_CANON	4	5	425754	602826	13333333	0
F9-R1	DEFAULT	4	6	437587	627696	13333333	0
F9-R1	NO_R1_FACTOR	4	6	440680	689455	13333333	0
F9-R1	NO_R1_NO_R2	4	6	439291	661288	13333333	0
F9-R1	NO_R2_CANON	4	6	432865	605752	13333333	0
F9-R1	DEFAULT	4	7	433532	621622	13333333	0
F9-R1	NO_R1_FACTOR	4	7	440254	649270	13333333	0
F9-R1	NO_R1_NO_R2	4	7	439847	677677	13333333	0
F9-R1	NO_R2_CANON	4	7	433494	617048	13333333	0
F9-R1	DEFAULT	4	8	434810	612918	13333333	0
F9-R1	NO_R1_FACTOR	4	8	440550	675566	13333333	0
F9-R1	NO_R1_NO_R2	4	8	438402	681491	13333333	0
F9-R1	NO_R2_CANON	4	8	436125	713528	13333333	0
F9-R1	DEFAULT	4	9	436736	626956	13333333	0
F9-R1	NO_R1_FACTOR	4	9	441070	690586	13333333	0
F9-R1	NO_R1_NO_R2	4	9	439699	660104	13333333	0
F9-R1	NO_R2_CANON	4	9	431700	606883	13333333	0
F9-R1	DEFAULT	4	10	419458	582771	13333333	0
F9-R1	NO_R1_FACTOR	4	10	438661	653418	13333333	0
F9-R1	NO_R1_NO_R2	4	10	433531	665992	13333333	0
F9-R1	NO_R2_CANON	4	10	432365	598474	13333333	0
F9-R1	DEFAULT	4	11	435569	620159	13333333	0
F9-R1	NO_R1_FACTOR	4	11	438569	597623	13333333	0
F9-R1	NO_R1_NO_R2	4	11	438050	659548	13333333	0
F9-R1	NO_R2_CANON	4	11	433255	632345	13333333	0
F9-R1	DEFAULT	4	12	414217	619548	13333333	0
F9-R1	NO_R1_FACTOR	4	12	440476	646622	13333333	0
F9-R1	NO_R1_NO_R2	4	12	436291	648862	13333333	0
F9-R1	NO_R2_CANON	4	12	431939	593289	13333333	0
F9-R1	DEFAULT	4	13	435328	615178	13333333	0
F9-R1	NO_R1_FACTOR	4	13	437402	681622	13333333	0
F9-R1	NO_R1_NO_R2	4	13	439254	672585	13333333	0
F9-R1	NO_R2_CANON	4	13	431143	622141	13333333	0
F9-R1	DEFAULT	4	14	435717	623289	13333333	0
F9-R1	NO_R1_FACTOR	4	14	439291	650363	13333333	0
F9-R1	NO_R1_NO_R2	4	14	442606	705696	13333333	0
F9-R1	NO_R2_CANON	4	14	433920	631456	13333333	0
F9-R1	DEFAULT	4	15	434754	523291	13333333	0
F9-R1	NO_R1_FACTOR	4	15	438217	641289	13333333	0
F9-R1	NO_R1_NO_R2	4	15	438217	661270	13333333	0
F9-R1	NO_R2_CANON	4	15	410921	609437	13333333	0
F9-R1	DEFAULT	4	16	436828	622084	13333333	0
F9-R1	NO_R1_FACTOR	4	16	440051	652770	13333333	0
F9-R1	NO_R1_NO_R2	4	16	442365	673936	13333333	0
F9-R1	NO_R2_CANON	4	16	434234	761304	13333333	0
F9-R1	DEFAULT	4	17	435809	618771	13333333	0
F9-R1	NO_R1_FACTOR	4	17	439514	641011	13333333	0
F9-R1	NO_R1_NO_R2	4	17	441050	670714	13333333	0
F9-R1	NO_R2_CANON	4	17	432550	602604	13333333	0
F9-R1	DEFAULT	4	18	436661	607252	13333333	0
F9-R1	NO_R1_FACTOR	4	18	439976	654196	13333333	0
F9-R1	NO_R1_NO_R2	4	18	438550	651603	13333333	0
F9-R1	NO_R2_CANON	4	18	434569	615937	13333333	0
F9-R1	DEFAULT	4	19	435587	618808	13333333	0
F9-R1	NO_R1_FACTOR	4	19	440365	657104	13333333	0
F9-R1	NO_R1_NO_R2	4	19	437569	627641	13333333	0
F9-R1	NO_R2_CANON	4	19	420958	613400	13333333	0
F9-R1	DEFAULT	4	20	437698	620197	13333333	0
F9-R1	NO_R1_FACTOR	4	20	438865	644104	13333333	0
F9-R1	NO_R1_NO_R2	4	20	441735	698066	13333333	0
F9-R1	NO_R2_CANON	4	20	434143	504846	13333333	0
F9-R1	DEFAULT	8	1	811969	1028706	13333333	0
F9-R1	NO_R1_FACTOR	8	1	816674	1102632	13333333	0
F9-R1	NO_R1_NO_R2	8	1	816063	1044634	13333333	0
F9-R1	NO_R2_CANON	8	1	802524	1035286	13333333	0
F9-R1	DEFAULT	8	2	772342	1030358	13333333	0
F9-R1	NO_R1_FACTOR	8	2	777769	1121135	13333333	0
F9-R1	NO_R1_NO_R2	8	2	822768	1081728	13333333	0
F9-R1	NO_R2_CANON	8	2	804472	1055727	13333333	0
F9-R1	DEFAULT	8	3	766676	1041877	13333333	0
F9-R1	NO_R1_FACTOR	8	3	810972	1070283	13333333	0
F9-R1	NO_R1_NO_R2	8	3	778695	1053136	13333333	0
F9-R1	NO_R2_CANON	8	3	762805	1031672	13333333	0
F9-R1	DEFAULT	8	4	807268	1044801	13333333	0
F9-R1	NO_R1_FACTOR	8	4	813397	1107245	13333333	0
F9-R1	NO_R1_NO_R2	8	4	813194	1114319	13333333	0
F9-R1	NO_R2_CANON	8	4	803471	1046043	13333333	0
F9-R1	DEFAULT	8	5	805528	994691	13333333	0
F9-R1	NO_R1_FACTOR	8	5	815379	985043	13333333	0
F9-R1	NO_R1_NO_R2	8	5	810712	1074839	13333333	0
F9-R1	NO_R2_CANON	8	5	803027	1578073	13333333	0
F9-R1	DEFAULT	8	6	807027	1054468	13333333	0
F9-R1	NO_R1_FACTOR	8	6	812749	1111653	13333333	0
F9-R1	NO_R1_NO_R2	8	6	816490	1100153	13333333	0
F9-R1	NO_R2_CANON	8	6	802231	1033025	13333333	0
F9-R1	DEFAULT	8	7	804693	1028154	13333333	0
F9-R1	NO_R1_FACTOR	8	7	814676	1073746	13333333	0
F9-R1	NO_R1_NO_R2	8	7	811064	1101561	13333333	0
F9-R1	NO_R2_CANON	8	7	801713	1035765	13333333	0
F9-R1	DEFAULT	8	8	803731	922693	13333333	0
F9-R1	NO_R1_FACTOR	8	8	813213	1036728	13333333	0
F9-R1	NO_R1_NO_R2	8	8	816860	1092264	13333333	0
F9-R1	NO_R2_CANON	8	8	799657	1026766	13333333	0
F9-R1	DEFAULT	8	9	769676	995766	13333333	0
F9-R1	NO_R1_FACTOR	8	9	810787	1077321	13333333	0
F9-R1	NO_R1_NO_R2	8	9	816639	1128580	13333333	0
F9-R1	NO_R2_CANON	8	9	808491	1046063	13333333	0
F9-R1	DEFAULT	8	10	807472	1038672	13333333	0
F9-R1	NO_R1_FACTOR	8	10	817657	1065006	13333333	0
F9-R1	NO_R1_NO_R2	8	10	812287	1083950	13333333	0
F9-R1	NO_R2_CANON	8	10	765380	1040191	13333333	0
F9-R1	DEFAULT	8	11	806768	1028692	13333333	0
F9-R1	NO_R1_FACTOR	8	11	815102	1119875	13333333	0
F9-R1	NO_R1_NO_R2	8	11	815324	1112857	13333333	0
F9-R1	NO_R2_CANON	8	11	799379	965229	13333333	0
F9-R1	DEFAULT	8	12	767843	1034729	13333333	0
F9-R1	NO_R1_FACTOR	8	12	812583	1060987	13333333	0
F9-R1	NO_R1_NO_R2	8	12	810564	1066506	13333333	0
F9-R1	NO_R2_CANON	8	12	762861	997525	13333333	0
F9-R1	DEFAULT	8	13	808379	1028784	13333333	0
F9-R1	NO_R1_FACTOR	8	13	815138	1072598	13333333	0
F9-R1	NO_R1_NO_R2	8	13	816767	1101746	13333333	0
F9-R1	NO_R2_CANON	8	13	798231	1032340	13333333	0
F9-R1	DEFAULT	8	14	806269	1037099	13333333	0
F9-R1	NO_R1_FACTOR	8	14	814417	1113968	13333333	0
F9-R1	NO_R1_NO_R2	8	14	813212	1110653	13333333	0
F9-R1	NO_R2_CANON	8	14	799879	1031747	13333333	0
F9-R1	DEFAULT	8	15	802861	1033395	13333333	0
F9-R1	NO_R1_FACTOR	8	15	813935	1050655	13333333	0
F9-R1	NO_R1_NO_R2	8	15	811953	1055376	13333333	0
F9-R1	NO_R2_CANON	8	15	798083	957267	13333333	0
F9-R1	DEFAULT	8	16	800155	1029264	13333333	0
F9-R1	NO_R1_FACTOR	8	16	812842	1074579	13333333	0
F9-R1	NO_R1_NO_R2	8	16	810397	1085097	13333333	0
F9-R1	NO_R2_CANON	8	16	803748	1033726	13333333	0
F9-R1	DEFAULT	8	17	812213	1035265	13333333	0
F9-R1	NO_R1_FACTOR	8	17	812675	1100764	13333333	0
F9-R1	NO_R1_NO_R2	8	17	816138	1104783	13333333	0
F9-R1	NO_R2_CANON	8	17	803639	1021266	13333333	0
F9-R1	DEFAULT	8	18	804157	1037099	13333333	0
F9-R1	NO_R1_FACTOR	8	18	815509	1045673	13333333	0
F9-R1	NO_R1_NO_R2	8	18	814045	1054950	13333333	0
F9-R1	NO_R2_CANON	8	18	797712	1022951	13333333	0
F9-R1	DEFAULT	8	19	806787	1037617	13333333	0
F9-R1	NO_R1_FACTOR	8	19	813657	1097172	13333333	0
F9-R1	NO_R1_NO_R2	8	19	813731	1059339	13333333	0
F9-R1	NO_R2_CANON	8	19	801010	1026895	13333333	0
F9-R1	DEFAULT	8	20	802694	1033655	13333333	0
F9-R1	NO_R1_FACTOR	8	20	814658	1091154	13333333	0
F9-R1	NO_R1_NO_R2	8	20	814454	1072950	13333333	0
F9-R1	NO_R2_CANON	8	20	800083	1040784	13333333	0
F9-R1	DEFAULT	16	1	1487612	1880441	13333333	0
F9-R1	NO_R1_FACTOR	16	1	1557630	1862570	13333333	0
F9-R1	NO_R1_NO_R2	16	1	1587276	1954326	13333333	0
F9-R1	NO_R2_CANON	16	1	1555372	1890220	13333333	0
F9-R1	DEFAULT	16	2	1553353	1892368	13333333	0
F9-R1	NO_R1_FACTOR	16	2	1577556	1934163	13333333	0
F9-R1	NO_R1_NO_R2	16	2	1581204	1972292	13333333	0
F9-R1	NO_R2_CANON	16	2	1556353	1876182	13333333	0
F9-R1	DEFAULT	16	3	1509926	1807236	13333333	0
F9-R1	NO_R1_FACTOR	16	3	1578906	1946771	13333333	0
F9-R1	NO_R1_NO_R2	16	3	1504815	1939217	13333333	0
F9-R1	NO_R2_CANON	16	3	1473240	1804643	13333333	0
F9-R1	DEFAULT	16	4	1555019	1891477	13333333	0
F9-R1	NO_R1_FACTOR	16	4	1585999	1893958	13333333	0
F9-R1	NO_R1_NO_R2	16	4	1577425	1942939	13333333	0
F9-R1	NO_R2_CANON	16	4	1547962	1925477	13333333	0
F9-R1	DEFAULT	16	5	1511978	1876607	13333333	0
F9-R1	NO_R1_FACTOR	16	5	1580685	1829626	13333333	0
F9-R1	NO_R1_NO_R2	16	5	1579537	1893218	13333333	0
F9-R1	NO_R2_CANON	16	5	1482221	1862641	13333333	0
F9-R1	DEFAULT	16	6	1553926	1861051	13333333	0
F9-R1	NO_R1_FACTOR	16	6	1576111	1950346	13333333	0
F9-R1	NO_R1_NO_R2	16	6	1579258	1931643	13333333	0
F9-R1	NO_R2_CANON	16	6	1553796	1861940	13333333	0
F9-R1	DEFAULT	16	7	1567814	1875977	13333333	0
F9-R1	NO_R1_FACTOR	16	7	1582240	1928125	13333333	0
F9-R1	NO_R1_NO_R2	16	7	1581184	1921347	13333333	0
F9-R1	NO_R2_CANON	16	7	1565092	1879477	13333333	0
F9-R1	DEFAULT	16	8	1489685	1746942	13333333	0
F9-R1	NO_R1_FACTOR	16	8	1515815	1851885	13333333	0
F9-R1	NO_R1_NO_R2	16	8	1587018	1870663	13333333	0
F9-R1	NO_R2_CANON	16	8	1523963	1762831	13333333	0
F9-R1	DEFAULT	16	9	1562463	1879607	13333333	0
F9-R1	NO_R1_FACTOR	16	9	1581315	1938145	13333333	0
F9-R1	NO_R1_NO_R2	16	9	1579463	1943182	13333333	0
F9-R1	NO_R2_CANON	16	9	1514187	1797442	13333333	0
F9-R1	DEFAULT	16	10	1486094	1877811	13333333	0
F9-R1	NO_R1_FACTOR	16	10	1581911	1907205	13333333	0
F9-R1	NO_R1_NO_R2	16	10	1582485	1925093	13333333	0
F9-R1	NO_R2_CANON	16	10	1553963	1898829	13333333	0
F9-R1	DEFAULT	16	11	1560963	1870533	13333333	0
F9-R1	NO_R1_FACTOR	16	11	1579889	1929755	13333333	0
F9-R1	NO_R1_NO_R2	16	11	1587092	1905551	13333333	0
