=== podejscie 1, 2026-08-15 09:41:07 CEST ===
[039/480] F9-R1 b=2 q=8 NO_R1_FACTOR p99=1026618 ns
[040/480] F9-R1 b=2 q=8 NO_R1_NO_R2 p99=1022840 ns
[041/480] F9-R1 b=2 q=16 NO_R1_NO_R2 p99=1826554 ns
[042/480] F9-R1 b=2 q=16 NO_R1_FACTOR p99=1835017 ns
[043/480] F9-R1 b=2 q=16 NO_R2_CANON p99=1821184 ns
[044/480] F9-R1 b=2 q=16 DEFAULT p99=1755981 ns
[045/480] F9-R1 b=2 q=32 NO_R1_NO_R2 p99=3569295 ns
[046/480] F9-R1 b=2 q=32 NO_R2_CANON p99=3471685 ns
[047/480] F9-R1 b=2 q=32 DEFAULT p99=3515979 ns
[048/480] F9-R1 b=2 q=32 NO_R1_FACTOR p99=3634911 ns
[049/480] F9-R1 b=3 q=1 NO_R2_CANON p99=214718 ns
[050/480] F9-R1 b=3 q=1 DEFAULT p99=215645 ns
[051/480] F9-R1 b=3 q=1 NO_R1_NO_R2 p99=262940 ns
[052/480] F9-R1 b=3 q=1 NO_R1_FACTOR p99=254773 ns
[053/480] F9-R1 b=3 q=2 NO_R1_NO_R2 p99=350847 ns
[054/480] F9-R1 b=3 q=2 NO_R1_FACTOR p99=362680 ns
[055/480] F9-R1 b=3 q=2 DEFAULT p99=305422 ns
[056/480] F9-R1 b=3 q=2 NO_R2_CANON p99=327403 ns
[057/480] F9-R1 b=3 q=4 DEFAULT p99=518048 ns
[058/480] F9-R1 b=3 q=4 NO_R1_FACTOR p99=622307 ns
[059/480] F9-R1 b=3 q=4 NO_R2_CANON p99=486049 ns
[060/480] F9-R1 b=3 q=4 NO_R1_NO_R2 p99=611862 ns
[061/480] F9-R1 b=3 q=8 NO_R1_NO_R2 p99=1023098 ns
[062/480] F9-R1 b=3 q=8 DEFAULT p99=932506 ns
[063/480] F9-R1 b=3 q=8 NO_R1_FACTOR p99=1029172 ns
[064/480] F9-R1 b=3 q=8 NO_R2_CANON p99=960895 ns
[065/480] F9-R1 b=3 q=16 NO_R2_CANON p99=1764607 ns
[066/480] F9-R1 b=3 q=16 NO_R1_FACTOR p99=1882013 ns
[067/480] F9-R1 b=3 q=16 DEFAULT p99=1780218 ns
[068/480] F9-R1 b=3 q=16 NO_R1_NO_R2 p99=1853588 ns
[069/480] F9-R1 b=3 q=32 NO_R1_FACTOR p99=3625861 ns
[070/480] F9-R1 b=3 q=32 NO_R1_NO_R2 p99=3610584 ns
[071/480] F9-R1 b=3 q=32 NO_R2_CANON p99=3513771 ns
[072/480] F9-R1 b=3 q=32 DEFAULT p99=3741971 ns
[073/480] F9-R1 b=4 q=1 NO_R1_NO_R2 p99=249016 ns
[074/480] F9-R1 b=4 q=1 NO_R2_CANON p99=204201 ns
[075/480] F9-R1 b=4 q=1 NO_R1_FACTOR p99=248016 ns
[076/480] F9-R1 b=4 q=1 DEFAULT p99=216090 ns
[077/480] F9-R1 b=4 q=2 NO_R2_CANON p99=302941 ns
[078/480] F9-R1 b=4 q=2 NO_R1_NO_R2 p99=355940 ns
[079/480] F9-R1 b=4 q=2 NO_R1_FACTOR p99=353514 ns
[080/480] F9-R1 b=4 q=2 DEFAULT p99=430772 ns
[081/480] F9-R1 b=4 q=4 NO_R1_NO_R2 p99=605883 ns
[082/480] F9-R1 b=4 q=4 DEFAULT p99=497569 ns
[083/480] F9-R1 b=4 q=4 NO_R1_FACTOR p99=621383 ns
[084/480] F9-R1 b=4 q=4 NO_R2_CANON p99=526143 ns
[085/480] F9-R1 b=4 q=8 NO_R1_NO_R2 p99=1028267 ns
[086/480] F9-R1 b=4 q=8 DEFAULT p99=940361 ns
[087/480] F9-R1 b=4 q=8 NO_R1_FACTOR p99=1012118 ns
[088/480] F9-R1 b=4 q=8 NO_R2_CANON p99=891083 ns
[089/480] F9-R1 b=4 q=16 NO_R2_CANON p99=1743517 ns
[090/480] F9-R1 b=4 q=16 NO_R1_NO_R2 p99=1865701 ns
[091/480] F9-R1 b=4 q=16 DEFAULT p99=1793572 ns
[092/480] F9-R1 b=4 q=16 NO_R1_FACTOR p99=1824627 ns
[093/480] F9-R1 b=4 q=32 NO_R1_FACTOR p99=3593587 ns
[094/480] F9-R1 b=4 q=32 NO_R1_NO_R2 p99=3556902 ns
[095/480] F9-R1 b=4 q=32 NO_R2_CANON p99=3509033 ns
[096/480] F9-R1 b=4 q=32 DEFAULT p99=3465922 ns
[097/480] F9-R1 b=5 q=1 NO_R1_FACTOR p99=251756 ns
[098/480] F9-R1 b=5 q=1 NO_R2_CANON p99=203294 ns
[099/480] F9-R1 b=5 q=1 DEFAULT p99=208276 ns
[100/480] F9-R1 b=5 q=1 NO_R1_NO_R2 p99=251941 ns
[101/480] F9-R1 b=5 q=2 NO_R2_CANON p99=321404 ns
[102/480] F9-R1 b=5 q=2 NO_R1_FACTOR p99=355404 ns
[103/480] F9-R1 b=5 q=2 NO_R1_NO_R2 p99=349533 ns
[104/480] F9-R1 b=5 q=2 DEFAULT p99=300311 ns
[105/480] F9-R1 b=5 q=4 NO_R1_FACTOR p99=620196 ns
[106/480] F9-R1 b=5 q=4 NO_R2_CANON p99=528049 ns
[107/480] F9-R1 b=5 q=4 NO_R1_NO_R2 p99=615641 ns
[108/480] F9-R1 b=5 q=4 DEFAULT p99=536772 ns
[109/480] F9-R1 b=5 q=8 DEFAULT p99=914656 ns
[110/480] F9-R1 b=5 q=8 NO_R1_NO_R2 p99=1023321 ns
[111/480] F9-R1 b=5 q=8 NO_R2_CANON p99=963952 ns
[112/480] F9-R1 b=5 q=8 NO_R1_FACTOR p99=1031488 ns
[113/480] F9-R1 b=5 q=16 NO_R1_FACTOR p99=1814553 ns
[114/480] F9-R1 b=5 q=16 NO_R1_NO_R2 p99=1809219 ns
[115/480] F9-R1 b=5 q=16 DEFAULT p99=1740127 ns
[116/480] F9-R1 b=5 q=16 NO_R2_CANON p99=1726587 ns
[117/480] F9-R1 b=5 q=32 DEFAULT p99=3460990 ns
[118/480] F9-R1 b=5 q=32 NO_R1_NO_R2 p99=3553176 ns
[119/480] F9-R1 b=5 q=32 NO_R1_FACTOR p99=3611175 ns
[120/480] F9-R1 b=5 q=32 NO_R2_CANON p99=3506159 ns
[121/480] F9-R1 b=6 q=1 NO_R2_CANON p99=211497 ns
[122/480] F9-R1 b=6 q=1 NO_R1_FACTOR p99=251534 ns
[123/480] F9-R1 b=6 q=1 NO_R1_NO_R2 p99=249571 ns
[124/480] F9-R1 b=6 q=1 DEFAULT p99=210775 ns
[125/480] F9-R1 b=6 q=2 DEFAULT p99=302125 ns
[126/480] F9-R1 b=6 q=2 NO_R1_FACTOR p99=369532 ns
[127/480] F9-R1 b=6 q=2 NO_R1_NO_R2 p99=351292 ns
[128/480] F9-R1 b=6 q=2 NO_R2_CANON p99=320274 ns
[129/480] F9-R1 b=6 q=4 NO_R1_NO_R2 p99=617215 ns
[130/480] F9-R1 b=6 q=4 NO_R2_CANON p99=526549 ns
[131/480] F9-R1 b=6 q=4 DEFAULT p99=624714 ns
[132/480] F9-R1 b=6 q=4 NO_R1_FACTOR p99=623307 ns
[133/480] F9-R1 b=6 q=8 DEFAULT p99=935803 ns
[134/480] F9-R1 b=6 q=8 NO_R1_NO_R2 p99=1026098 ns
[135/480] F9-R1 b=6 q=8 NO_R2_CANON p99=937896 ns
[136/480] F9-R1 b=6 q=8 NO_R1_FACTOR p99=1031283 ns
[137/480] F9-R1 b=6 q=16 NO_R2_CANON p99=1774738 ns
[138/480] F9-R1 b=6 q=16 DEFAULT p99=1813959 ns
[139/480] F9-R1 b=6 q=16 NO_R1_FACTOR p99=1844255 ns
[140/480] F9-R1 b=6 q=16 NO_R1_NO_R2 p99=1816404 ns
[141/480] F9-R1 b=6 q=32 DEFAULT p99=3449551 ns
[142/480] F9-R1 b=6 q=32 NO_R2_CANON p99=3380347 ns
[143/480] F9-R1 b=6 q=32 NO_R1_NO_R2 p99=3561716 ns
[144/480] F9-R1 b=6 q=32 NO_R1_FACTOR p99=3613289 ns
[145/480] F9-R1 b=7 q=1 NO_R1_FACTOR p99=258867 ns
[146/480] F9-R1 b=7 q=1 DEFAULT p99=209850 ns
[147/480] F9-R1 b=7 q=1 NO_R1_NO_R2 p99=256034 ns
[148/480] F9-R1 b=7 q=1 NO_R2_CANON p99=203960 ns
[149/480] F9-R1 b=7 q=2 NO_R1_NO_R2 p99=349663 ns
[150/480] F9-R1 b=7 q=2 DEFAULT p99=308366 ns
[151/480] F9-R1 b=7 q=2 NO_R2_CANON p99=312070 ns
[152/480] F9-R1 b=7 q=2 NO_R1_FACTOR p99=354218 ns
[153/480] F9-R1 b=7 q=4 NO_R1_NO_R2 p99=615956 ns
[154/480] F9-R1 b=7 q=4 NO_R2_CANON p99=491012 ns
[155/480] F9-R1 b=7 q=4 DEFAULT p99=532456 ns
[156/480] F9-R1 b=7 q=4 NO_R1_FACTOR p99=628437 ns
[157/480] F9-R1 b=7 q=8 NO_R2_CANON p99=936488 ns
[158/480] F9-R1 b=7 q=8 NO_R1_FACTOR p99=1026284 ns
[159/480] F9-R1 b=7 q=8 NO_R1_NO_R2 p99=1013784 ns
[160/480] F9-R1 b=7 q=8 DEFAULT p99=914563 ns
[161/480] F9-R1 b=7 q=16 NO_R2_CANON p99=1740386 ns
[162/480] F9-R1 b=7 q=16 NO_R1_FACTOR p99=1875569 ns
[163/480] F9-R1 b=7 q=16 DEFAULT p99=1797793 ns
[164/480] F9-R1 b=7 q=16 NO_R1_NO_R2 p99=1870570 ns
[165/480] F9-R1 b=7 q=32 DEFAULT p99=3502754 ns
[166/480] F9-R1 b=7 q=32 NO_R1_FACTOR p99=3614697 ns
[167/480] F9-R1 b=7 q=32 NO_R2_CANON p99=3485451 ns
[168/480] F9-R1 b=7 q=32 NO_R1_NO_R2 p99=3571780 ns
[169/480] F9-R1 b=8 q=1 NO_R1_NO_R2 p99=255201 ns
[170/480] F9-R1 b=8 q=1 DEFAULT p99=204850 ns
[171/480] F9-R1 b=8 q=1 NO_R1_FACTOR p99=255960 ns
[172/480] F9-R1 b=8 q=1 NO_R2_CANON p99=210220 ns
[173/480] F9-R1 b=8 q=2 NO_R2_CANON p99=324200 ns
[174/480] F9-R1 b=8 q=2 DEFAULT p99=304774 ns
[175/480] F9-R1 b=8 q=2 NO_R1_FACTOR p99=350848 ns
[176/480] F9-R1 b=8 q=2 NO_R1_NO_R2 p99=362588 ns
[177/480] F9-R1 b=8 q=4 NO_R1_NO_R2 p99=616530 ns
[178/480] F9-R1 b=8 q=4 DEFAULT p99=536179 ns
[179/480] F9-R1 b=8 q=4 NO_R1_FACTOR p99=624400 ns
[180/480] F9-R1 b=8 q=4 NO_R2_CANON p99=523290 ns
[181/480] F9-R1 b=8 q=8 NO_R1_FACTOR p99=1036692 ns
[182/480] F9-R1 b=8 q=8 NO_R2_CANON p99=918137 ns
[183/480] F9-R1 b=8 q=8 NO_R1_NO_R2 p99=1057691 ns
[184/480] F9-R1 b=8 q=8 DEFAULT p99=921285 ns
[185/480] F9-R1 b=8 q=16 DEFAULT p99=1812885 ns
[186/480] F9-R1 b=8 q=16 NO_R2_CANON p99=1796293 ns
[187/480] F9-R1 b=8 q=16 NO_R1_NO_R2 p99=1846644 ns
[188/480] F9-R1 b=8 q=16 NO_R1_FACTOR p99=1875755 ns
[189/480] F9-R1 b=8 q=32 NO_R1_FACTOR p99=3602679 ns
[190/480] F9-R1 b=8 q=32 DEFAULT p99=3530328 ns
[191/480] F9-R1 b=8 q=32 NO_R2_CANON p99=3513106 ns
[192/480] F9-R1 b=8 q=32 NO_R1_NO_R2 p99=4058544 ns
[193/480] F9-R1 b=9 q=1 DEFAULT p99=211627 ns
[194/480] F9-R1 b=9 q=1 NO_R1_FACTOR p99=253090 ns
[195/480] F9-R1 b=9 q=1 NO_R1_NO_R2 p99=255220 ns
[196/480] F9-R1 b=9 q=1 NO_R2_CANON p99=210238 ns
[197/480] F9-R1 b=9 q=2 NO_R2_CANON p99=316034 ns
[198/480] F9-R1 b=9 q=2 DEFAULT p99=324107 ns
[199/480] F9-R1 b=9 q=2 NO_R1_FACTOR p99=356014 ns
[200/480] F9-R1 b=9 q=2 NO_R1_NO_R2 p99=354588 ns
[201/480] F9-R1 b=9 q=4 NO_R2_CANON p99=527124 ns
[202/480] F9-R1 b=9 q=4 NO_R1_FACTOR p99=622048 ns
[203/480] F9-R1 b=9 q=4 NO_R1_NO_R2 p99=614085 ns
[204/480] F9-R1 b=9 q=4 DEFAULT p99=527309 ns
[205/480] F9-R1 b=9 q=8 NO_R2_CANON p99=949710 ns
[206/480] F9-R1 b=9 q=8 NO_R1_NO_R2 p99=1027192 ns
[207/480] F9-R1 b=9 q=8 NO_R1_FACTOR p99=1026673 ns
[208/480] F9-R1 b=9 q=8 DEFAULT p99=1593147 ns
[209/480] F9-R1 b=9 q=16 NO_R2_CANON p99=1821479 ns
[210/480] F9-R1 b=9 q=16 NO_R1_NO_R2 p99=1868885 ns
[211/480] F9-R1 b=9 q=16 NO_R1_FACTOR p99=1888255 ns
[212/480] F9-R1 b=9 q=16 DEFAULT p99=1735813 ns
[213/480] F9-R1 b=9 q=32 DEFAULT p99=3446829 ns
[214/480] F9-R1 b=9 q=32 NO_R1_NO_R2 p99=3553661 ns
[215/480] F9-R1 b=9 q=32 NO_R2_CANON p99=3520292 ns
[216/480] F9-R1 b=9 q=32 NO_R1_FACTOR p99=3572550 ns
[217/480] F9-R1 b=10 q=1 NO_R1_NO_R2 p99=247868 ns
[218/480] F9-R1 b=10 q=1 NO_R1_FACTOR p99=251423 ns
[219/480] F9-R1 b=10 q=1 NO_R2_CANON p99=205034 ns
[220/480] F9-R1 b=10 q=1 DEFAULT p99=195701 ns
[221/480] F9-R1 b=10 q=2 NO_R1_NO_R2 p99=360514 ns
[222/480] F9-R1 b=10 q=2 DEFAULT p99=309774 ns
[223/480] F9-R1 b=10 q=2 NO_R2_CANON p99=304330 ns
[224/480] F9-R1 b=10 q=2 NO_R1_FACTOR p99=352793 ns
[225/480] F9-R1 b=10 q=4 NO_R1_NO_R2 p99=628382 ns
[226/480] F9-R1 b=10 q=4 DEFAULT p99=530512 ns
[227/480] F9-R1 b=10 q=4 NO_R2_CANON p99=499161 ns
[228/480] F9-R1 b=10 q=4 NO_R1_FACTOR p99=610400 ns
[229/480] F9-R1 b=10 q=8 NO_R2_CANON p99=932341 ns
[230/480] F9-R1 b=10 q=8 NO_R1_NO_R2 p99=1017136 ns
[231/480] F9-R1 b=10 q=8 DEFAULT p99=940415 ns
[232/480] F9-R1 b=10 q=8 NO_R1_FACTOR p99=1035340 ns
[233/480] F9-R1 b=10 q=16 DEFAULT p99=1807627 ns
[234/480] F9-R1 b=10 q=16 NO_R2_CANON p99=1773812 ns
[235/480] F9-R1 b=10 q=16 NO_R1_FACTOR p99=1830336 ns
[236/480] F9-R1 b=10 q=16 NO_R1_NO_R2 p99=1863148 ns
[237/480] F9-R1 b=10 q=32 NO_R2_CANON p99=3380688 ns
[238/480] F9-R1 b=10 q=32 DEFAULT p99=3438668 ns
[239/480] F9-R1 b=10 q=32 NO_R1_FACTOR p99=3521389 ns
[240/480] F9-R1 b=10 q=32 NO_R1_NO_R2 p99=3511055 ns
[241/480] F9-R1 b=11 q=1 NO_R2_CANON p99=216886 ns
[242/480] F9-R1 b=11 q=1 NO_R1_NO_R2 p99=251367 ns
[243/480] F9-R1 b=11 q=1 NO_R1_FACTOR p99=255497 ns
[244/480] F9-R1 b=11 q=1 DEFAULT p99=202238 ns
[245/480] F9-R1 b=11 q=2 NO_R1_FACTOR p99=348737 ns
[246/480] F9-R1 b=11 q=2 NO_R2_CANON p99=327125 ns
[247/480] F9-R1 b=11 q=2 NO_R1_NO_R2 p99=348829 ns
[248/480] F9-R1 b=11 q=2 DEFAULT p99=292238 ns
[249/480] F9-R1 b=11 q=4 NO_R2_CANON p99=512327 ns
[250/480] F9-R1 b=11 q=4 NO_R1_NO_R2 p99=613493 ns
[251/480] F9-R1 b=11 q=4 DEFAULT p99=499568 ns
[252/480] F9-R1 b=11 q=4 NO_R1_FACTOR p99=622307 ns
[253/480] F9-R1 b=11 q=8 NO_R2_CANON p99=955841 ns
[254/480] F9-R1 b=11 q=8 NO_R1_FACTOR p99=1029914 ns
[255/480] F9-R1 b=11 q=8 NO_R1_NO_R2 p99=1022489 ns
[256/480] F9-R1 b=11 q=8 DEFAULT p99=918563 ns
[257/480] F9-R1 b=11 q=16 NO_R1_FACTOR p99=1839182 ns
[258/480] F9-R1 b=11 q=16 DEFAULT p99=1778035 ns
[259/480] F9-R1 b=11 q=16 NO_R2_CANON p99=1689740 ns
[260/480] F9-R1 b=11 q=16 NO_R1_NO_R2 p99=1813201 ns
[261/480] F9-R1 b=11 q=32 NO_R2_CANON p99=3753456 ns
[262/480] F9-R1 b=11 q=32 DEFAULT p99=3428775 ns
[263/480] F9-R1 b=11 q=32 NO_R1_FACTOR p99=3572051 ns
[264/480] F9-R1 b=11 q=32 NO_R1_NO_R2 p99=3521534 ns
[265/480] F9-R1 b=12 q=1 DEFAULT p99=195257 ns
[266/480] F9-R1 b=12 q=1 NO_R2_CANON p99=205239 ns
[267/480] F9-R1 b=12 q=1 NO_R1_FACTOR p99=256590 ns
[268/480] F9-R1 b=12 q=1 NO_R1_NO_R2 p99=248664 ns
[269/480] F9-R1 b=12 q=2 NO_R1_NO_R2 p99=353976 ns
[270/480] F9-R1 b=12 q=2 NO_R1_FACTOR p99=351070 ns
[271/480] F9-R1 b=12 q=2 DEFAULT p99=298570 ns
[272/480] F9-R1 b=12 q=2 NO_R2_CANON p99=298366 ns
[273/480] F9-R1 b=12 q=4 NO_R1_NO_R2 p99=613308 ns
[274/480] F9-R1 b=12 q=4 DEFAULT p99=503031 ns
[275/480] F9-R1 b=12 q=4 NO_R2_CANON p99=526401 ns
[276/480] F9-R1 b=12 q=4 NO_R1_FACTOR p99=619771 ns
[277/480] F9-R1 b=12 q=8 NO_R1_FACTOR p99=1024598 ns
[278/480] F9-R1 b=12 q=8 NO_R2_CANON p99=919804 ns
[279/480] F9-R1 b=12 q=8 DEFAULT p99=896545 ns
[280/480] F9-R1 b=12 q=8 NO_R1_NO_R2 p99=1017858 ns
[281/480] F9-R1 b=12 q=16 DEFAULT p99=1756849 ns
[282/480] F9-R1 b=12 q=16 NO_R1_NO_R2 p99=1851126 ns
[283/480] F9-R1 b=12 q=16 NO_R1_FACTOR p99=1849997 ns
[284/480] F9-R1 b=12 q=16 NO_R2_CANON p99=1761960 ns
[285/480] F9-R1 b=12 q=32 DEFAULT p99=3425607 ns
[286/480] F9-R1 b=12 q=32 NO_R1_NO_R2 p99=3576826 ns
[287/480] F9-R1 b=12 q=32 NO_R2_CANON p99=3530660 ns
[288/480] F9-R1 b=12 q=32 NO_R1_FACTOR p99=3614196 ns
[289/480] F9-R1 b=13 q=1 NO_R1_NO_R2 p99=248812 ns
[290/480] F9-R1 b=13 q=1 DEFAULT p99=211997 ns
[291/480] F9-R1 b=13 q=1 NO_R2_CANON p99=208424 ns
[292/480] F9-R1 b=13 q=1 NO_R1_FACTOR p99=248090 ns
[293/480] F9-R1 b=13 q=2 NO_R1_NO_R2 p99=351718 ns
[294/480] F9-R1 b=13 q=2 NO_R2_CANON p99=301645 ns
[295/480] F9-R1 b=13 q=2 DEFAULT p99=296775 ns
[296/480] F9-R1 b=13 q=2 NO_R1_FACTOR p99=362144 ns
[297/480] F9-R1 b=13 q=4 NO_R1_NO_R2 p99=622622 ns
[298/480] F9-R1 b=13 q=4 DEFAULT p99=524624 ns
[299/480] F9-R1 b=13 q=4 NO_R2_CANON p99=511253 ns
[300/480] F9-R1 b=13 q=4 NO_R1_FACTOR p99=621696 ns
[301/480] F9-R1 b=13 q=8 DEFAULT p99=949988 ns
[302/480] F9-R1 b=13 q=8 NO_R1_NO_R2 p99=997118 ns
[303/480] F9-R1 b=13 q=8 NO_R1_FACTOR p99=1021896 ns
[304/480] F9-R1 b=13 q=8 NO_R2_CANON p99=914989 ns
[305/480] F9-R1 b=13 q=16 NO_R2_CANON p99=1694666 ns
[306/480] F9-R1 b=13 q=16 NO_R1_FACTOR p99=1875737 ns
[307/480] F9-R1 b=13 q=16 NO_R1_NO_R2 p99=1811330 ns
[308/480] F9-R1 b=13 q=16 DEFAULT p99=1682721 ns
[309/480] F9-R1 b=13 q=32 NO_R1_NO_R2 p99=3539680 ns
[310/480] F9-R1 b=13 q=32 NO_R2_CANON p99=3456588 ns
[311/480] F9-R1 b=13 q=32 NO_R1_FACTOR p99=3600402 ns
[312/480] F9-R1 b=13 q=32 DEFAULT p99=3511865 ns
[313/480] F9-R1 b=14 q=1 NO_R2_CANON p99=206812 ns
[314/480] F9-R1 b=14 q=1 DEFAULT p99=211738 ns
[315/480] F9-R1 b=14 q=1 NO_R1_FACTOR p99=251108 ns
[316/480] F9-R1 b=14 q=1 NO_R1_NO_R2 p99=254478 ns
[317/480] F9-R1 b=14 q=2 NO_R1_FACTOR p99=356366 ns
[318/480] F9-R1 b=14 q=2 DEFAULT p99=314422 ns
[319/480] F9-R1 b=14 q=2 NO_R1_NO_R2 p99=356588 ns
[320/480] F9-R1 b=14 q=2 NO_R2_CANON p99=307681 ns
[321/480] F9-R1 b=14 q=4 NO_R1_NO_R2 p99=617400 ns
[322/480] F9-R1 b=14 q=4 DEFAULT p99=508642 ns
[323/480] F9-R1 b=14 q=4 NO_R1_FACTOR p99=617141 ns
[324/480] F9-R1 b=14 q=4 NO_R2_CANON p99=513809 ns
[325/480] F9-R1 b=14 q=8 DEFAULT p99=930933 ns
[326/480] F9-R1 b=14 q=8 NO_R2_CANON p99=972432 ns
[327/480] F9-R1 b=14 q=8 NO_R1_NO_R2 p99=1073579 ns
[328/480] F9-R1 b=14 q=8 NO_R1_FACTOR p99=1005840 ns
[329/480] F9-R1 b=14 q=16 DEFAULT p99=1700017 ns
[330/480] F9-R1 b=14 q=16 NO_R1_NO_R2 p99=1862145 ns
[331/480] F9-R1 b=14 q=16 NO_R1_FACTOR p99=1866700 ns
[332/480] F9-R1 b=14 q=16 NO_R2_CANON p99=1798590 ns
[333/480] F9-R1 b=14 q=32 DEFAULT p99=3520180 ns
[334/480] F9-R1 b=14 q=32 NO_R1_FACTOR p99=3607531 ns
[335/480] F9-R1 b=14 q=32 NO_R2_CANON p99=3497477 ns
[336/480] F9-R1 b=14 q=32 NO_R1_NO_R2 p99=3597549 ns
[337/480] F9-R1 b=15 q=1 NO_R1_FACTOR p99=249072 ns
[338/480] F9-R1 b=15 q=1 NO_R2_CANON p99=213627 ns
[339/480] F9-R1 b=15 q=1 NO_R1_NO_R2 p99=254497 ns
[340/480] F9-R1 b=15 q=1 DEFAULT p99=211553 ns
[341/480] F9-R1 b=15 q=2 NO_R2_CANON p99=316996 ns
[342/480] F9-R1 b=15 q=2 NO_R1_FACTOR p99=358514 ns
[343/480] F9-R1 b=15 q=2 DEFAULT p99=318607 ns
[344/480] F9-R1 b=15 q=2 NO_R1_NO_R2 p99=353830 ns
[345/480] F9-R1 b=15 q=4 NO_R1_FACTOR p99=624011 ns
[346/480] F9-R1 b=15 q=4 NO_R2_CANON p99=542049 ns
[347/480] F9-R1 b=15 q=4 NO_R1_NO_R2 p99=617196 ns
[348/480] F9-R1 b=15 q=4 DEFAULT p99=529419 ns
[349/480] F9-R1 b=15 q=8 NO_R1_FACTOR p99=1029673 ns
[350/480] F9-R1 b=15 q=8 NO_R2_CANON p99=957044 ns
[351/480] F9-R1 b=15 q=8 NO_R1_NO_R2 p99=1025969 ns
[352/480] F9-R1 b=15 q=8 DEFAULT p99=939748 ns
[353/480] F9-R1 b=15 q=16 DEFAULT p99=1738294 ns
[354/480] F9-R1 b=15 q=16 NO_R1_FACTOR p99=1872256 ns
[355/480] F9-R1 b=15 q=16 NO_R2_CANON p99=1814589 ns
[356/480] F9-R1 b=15 q=16 NO_R1_NO_R2 p99=1884051 ns
[357/480] F9-R1 b=15 q=32 NO_R2_CANON p99=3513513 ns
[358/480] F9-R1 b=15 q=32 NO_R1_NO_R2 p99=3583995 ns
[359/480] F9-R1 b=15 q=32 NO_R1_FACTOR p99=3593216 ns
[360/480] F9-R1 b=15 q=32 DEFAULT p99=3385923 ns
[361/480] F9-R1 b=16 q=1 NO_R2_CANON p99=216608 ns
[362/480] F9-R1 b=16 q=1 NO_R1_NO_R2 p99=249571 ns
[363/480] F9-R1 b=16 q=1 DEFAULT p99=213849 ns
[364/480] F9-R1 b=16 q=1 NO_R1_FACTOR p99=248516 ns
[365/480] F9-R1 b=16 q=2 NO_R1_NO_R2 p99=349014 ns
[366/480] F9-R1 b=16 q=2 NO_R1_FACTOR p99=352829 ns
[367/480] F9-R1 b=16 q=2 DEFAULT p99=302200 ns
