m2,0,1062
m2,1,741
m2,2,435
m2,3,1015
m2,4,835
m2,5,705
m2,6,994
m2,7,974
m2,8,842
m2,9,532
m2,10,583
m2,11,867
m2,12,344
m2,13,891
m2,14,955
m2,15,969
m2,16,763
m2,17,1020
m2,18,233
m2,19,517
m2,20,612
m2,21,531
m2,22,766
m2,23,1048
m2,24,893
m2,25,805
m2,26,877
m2,27,537
m2,28,1175
m2,29,310
m2,30,312
m2,31,299
m2,32,1150
m2,33,1007
m2,34,428
m2,35,958
m2,36,515
m2,37,845
m2,38,988
m2,39,392
m2,40,781
m2,41,679
m2,42,1183
m2,43,974
m2,44,703
m2,45,1120
m2,46,1208
m2,47,937
m2,48,264
m2,49,78
m2,50,1144
m2,51,976
m2,52,1033
m2,53,409
m2,54,574
m2,55,328
m2,56,479
m2,57,859
m2,58,184
m2,59,786
m2,60,932
m2,61,719
m2,62,1075
m2,63,1210
m2,64,416
m2,65,514
m2,66,807
m2,67,884
m2,68,546
m2,69,831
m2,70,542
m2,71,1020
m2,72,451
m2,73,615
m2,74,996
m2,75,912
m2,76,1063
m2,77,961
m2,78,889
m2,79,802
m2,80,594
m2,81,909
m2,82,1084
m2,83,470
m2,84,1075
m2,85,473
m2,86,1074
m2,87,1035
m2,88,1162
m2,89,1049
m2,90,1287
m2,91,258
m2,92,917
m2,93,786
m2,94,880
m2,95,843
m2,96,999
m2,97,1196
m2,98,940
m2,99,1186
m2,100,926
m2,101,994
m2,102,319
m2,103,1256
m2,104,582
m2,105,453
m2,106,496
m2,107,767
m2,108,1083
m2,109,629
m2,110,1140
m2,111,894
m2,112,435
m2,113,978
m2,114,645
m2,115,1226
m2,116,818
m2,117,1042
m2,118,621
m2,119,204
m2,120,978
m2,121,942
m2,122,1134
m2,123,222
m2,124,359
m2,125,807
m2,126,395
m2,127,405
m2,128,689
m2,129,451
m2,130,1116
m2,131,1263
m2,132,1120
m2,133,1147
m2,134,339
m2,135,621
m2,136,1064
m2,137,293
m2,138,470
m2,139,516
m2,140,1159
m2,141,477
m2,142,1023
m2,143,462
m2,144,194
m2,145,1080
m2,146,1000
m2,147,198
m2,148,777
m2,149,546
