m6,0,1062
m6,1,741
m6,2,435
m6,3,1015
m6,4,835
m6,5,705
m6,6,994
m6,7,974
m6,8,842
m6,9,532
m6,10,583
m6,11,867
m6,12,344
m6,13,891
m6,14,955
m6,15,969
m6,16,763
m6,17,1020
m6,18,233
m6,19,517
m6,20,612
m6,21,531
m6,22,766
m6,23,1048
m6,24,893
m6,25,805
m6,26,877
m6,27,537
m6,28,1175
m6,29,310
m6,30,312
m6,31,299
m6,32,1150
m6,33,1007
m6,34,428
m6,35,958
m6,36,515
m6,37,845
m6,38,988
m6,39,392
m6,40,781
m6,41,679
m6,42,1183
m6,43,974
m6,44,703
m6,45,1120
m6,46,1208
m6,47,937
m6,48,264
m6,49,78
m6,50,1144
m6,51,976
m6,52,1033
m6,53,409
m6,54,574
m6,55,328
m6,56,479
m6,57,859
m6,58,184
m6,59,786
m6,60,932
m6,61,719
m6,62,1075
m6,63,1210
m6,64,416
m6,65,514
m6,66,807
m6,67,884
m6,68,546
m6,69,831
m6,70,542
m6,71,1020
m6,72,451
m6,73,615
m6,74,996
m6,75,912
m6,76,1063
m6,77,961
m6,78,889
m6,79,802
m6,80,594
m6,81,909
m6,82,1084
m6,83,470
m6,84,1075
m6,85,473
m6,86,1074
m6,87,1035
m6,88,1162
m6,89,1049
m6,90,1287
m6,91,258
m6,92,917
m6,93,786
m6,94,880
m6,95,843
m6,96,999
m6,97,1196
m6,98,940
m6,99,1186
m6,100,926
m6,101,994
m6,102,319
m6,103,1256
m6,104,582
m6,105,453
m6,106,496
m6,107,767
m6,108,1083
m6,109,629
m6,110,1140
m6,111,894
m6,112,435
m6,113,978
m6,114,645
m6,115,1226
m6,116,818
m6,117,1042
m6,118,621
m6,119,204
m6,120,978
m6,121,942
m6,122,1134
m6,123,222
m6,124,359
m6,125,807
m6,126,395
m6,127,405
m6,128,689
m6,129,451
m6,130,1116
m6,131,1263
m6,132,1120
m6,133,1147
m6,134,339
m6,135,621
m6,136,1064
m6,137,293
m6,138,470
m6,139,516
m6,140,1159
m6,141,477
m6,142,1023
m6,143,462
m6,144,194
m6,145,1080
m6,146,1000
m6,147,198
m6,148,777
m6,149,546
