m5,0,1062
m5,1,741
m5,2,435
m5,3,1015
m5,4,835
m5,5,705
m5,6,994
m5,7,974
m5,8,842
m5,9,532
m5,10,583
m5,11,867
m5,12,344
m5,13,891
m5,14,955
m5,15,969
m5,16,763
m5,17,1020
m5,18,233
m5,19,517
m5,20,612
m5,21,531
m5,22,766
m5,23,1048
m5,24,893
m5,25,805
m5,26,877
m5,27,537
m5,28,1175
m5,29,310
m5,30,312
m5,31,299
m5,32,1150
m5,33,1007
m5,34,428
m5,35,958
m5,36,515
m5,37,845
m5,38,988
m5,39,392
m5,40,781
m5,41,679
m5,42,1183
m5,43,974
m5,44,703
m5,45,1120
m5,46,1208
m5,47,937
m5,48,264
m5,49,78
m5,50,1144
m5,51,976
m5,52,1033
m5,53,409
m5,54,574
m5,55,328
m5,56,479
m5,57,859
m5,58,184
m5,59,786
m5,60,932
m5,61,719
m5,62,1075
m5,63,1210
m5,64,416
m5,65,514
m5,66,807
m5,67,884
m5,68,546
m5,69,831
m5,70,542
m5,71,1020
m5,72,451
m5,73,615
m5,74,996
m5,75,912
m5,76,1063
m5,77,961
m5,78,889
m5,79,802
m5,80,594
m5,81,909
m5,82,1084
m5,83,470
m5,84,1075
m5,85,473
m5,86,1074
m5,87,1035
m5,88,1162
m5,89,1049
m5,90,1287
m5,91,258
m5,92,917
m5,93,786
m5,94,880
m5,95,843
m5,96,999
m5,97,1196
m5,98,940
m5,99,1186
m5,100,926
m5,101,994
m5,102,319
m5,103,1256
m5,104,582
m5,105,453
m5,106,496
m5,107,767
m5,108,1083
m5,109,629
m5,110,1140
m5,111,894
m5,112,435
m5,113,978
m5,114,645
m5,115,1226
m5,116,818
m5,117,1042
m5,118,621
m5,119,204
m5,120,978
m5,121,942
m5,122,1134
m5,123,222
m5,124,359
m5,125,807
m5,126,395
m5,127,405
m5,128,689
m5,129,451
m5,130,1116
m5,131,1263
m5,132,1120
m5,133,1147
m5,134,339
m5,135,621
m5,136,1064
m5,137,293
m5,138,470
m5,139,516
m5,140,1159
m5,141,477
m5,142,1023
m5,143,462
m5,144,194
m5,145,1080
m5,146,1000
m5,147,198
m5,148,777
m5,149,546
