m7,3,1062
m7,4,741
m7,5,435
m7,6,1015
m7,7,835
m7,8,705
m7,9,994
m7,10,974
m7,11,842
m7,12,532
m7,13,583
m7,14,867
m7,15,344
m7,16,891
m7,17,955
m7,18,969
m7,19,763
m7,20,1020
m7,21,233
m7,22,517
m7,23,612
m7,24,531
m7,25,766
m7,26,1048
m7,27,893
m7,28,805
m7,29,877
m7,30,537
m7,31,1175
m7,32,310
m7,33,312
m7,34,299
m7,35,1150
m7,36,1007
m7,37,428
m7,38,958
m7,39,515
m7,40,845
m7,41,988
m7,42,392
m7,43,781
m7,44,679
m7,45,1183
m7,46,974
m7,47,703
m7,48,1120
m7,49,1208
m7,50,937
m7,51,264
m7,52,78
m7,53,1144
m7,54,976
m7,55,1033
m7,56,409
m7,57,574
m7,58,328
m7,59,479
m7,60,859
m7,61,184
m7,62,786
m7,63,932
m7,64,719
m7,65,1075
m7,66,1210
m7,67,416
m7,68,514
m7,69,807
m7,70,884
m7,71,546
m7,72,831
m7,73,542
m7,74,1020
m7,75,451
m7,76,615
m7,77,996
m7,78,912
m7,79,1063
m7,80,961
m7,81,889
m7,82,802
m7,83,594
m7,84,909
m7,85,1084
m7,86,470
m7,87,1075
m7,88,473
m7,89,1074
m7,90,1035
m7,91,1162
m7,92,1049
m7,93,1287
m7,94,258
m7,95,917
m7,96,786
m7,97,880
m7,98,843
m7,99,999
m7,100,1196
m7,101,940
m7,102,1186
m7,103,926
m7,104,994
m7,105,319
m7,106,1256
m7,107,582
m7,108,453
m7,109,496
m7,110,767
m7,111,1083
m7,112,629
m7,113,1140
m7,114,894
m7,115,435
m7,116,978
m7,117,645
m7,118,1226
m7,119,818
m7,120,1042
m7,121,621
m7,122,204
m7,123,978
m7,124,942
m7,125,1134
m7,126,222
m7,127,359
m7,128,807
m7,129,395
m7,130,405
m7,131,689
m7,132,451
m7,133,1116
m7,134,1263
m7,135,1120
m7,136,1147
m7,137,339
m7,138,621
m7,139,1064
m7,140,293
m7,141,470
m7,142,516
m7,143,1159
m7,144,477
m7,145,1023
m7,146,462
m7,147,194
m7,148,1080
m7,149,1000
m7,150,198
m7,151,777
m7,152,546
