ts_epoch,load1,mem_used_kb,temp_mC
1785489789,1.14,315700,41868
1785489790,1.13,312012,41868
1785489791,1.13,310720,40894
1785489792,1.13,307224,41868
1785489793,1.13,305280,41381
1785489794,1.13,303136,40894
1785489795,1.52,301372,39920
1785489796,1.52,300040,40894
1785489797,1.52,298960,41381
1785489798,1.52,297292,40407
1785489799,1.52,296536,40894
1785489800,1.56,295316,40894
1785489801,1.56,294780,40407
1785489802,1.56,293564,40894
1785489803,1.56,282984,40407
1785489804,1.56,298092,40894
1785489806,1.51,296996,40894
1785489807,1.51,299656,39920
1785489808,1.51,297852,41868
1785489809,1.51,296664,40894
1785489810,1.51,295676,41381
1785489811,1.63,294868,40407
1785489812,1.63,295320,41381
1785489813,1.63,294916,41381
1785489814,1.63,294752,40407
1785489815,1.66,294144,40407
1785489816,1.66,293984,41381
1785489817,1.66,293748,41868
1785489818,1.66,293152,41868
1785489819,1.66,292380,41868
1785489820,1.77,292064,42842
1785489821,1.77,291316,41381
1785489822,1.77,291416,41868
1785489823,1.77,291372,41868
1785489824,1.77,286084,41868
1785489825,1.63,284748,41381
1785489826,1.63,285048,40407
1785489827,1.63,288320,40894
1785489828,1.63,289344,41868
1785489830,1.63,288692,41381
1785489831,1.50,287264,41868
1785489832,1.50,287160,41868
1785489833,1.50,287532,42355
1785489834,1.50,286776,41381
1785489835,1.50,286740,42355
1785489836,1.38,286740,41868
1785489837,1.38,286388,41381
1785489838,1.38,286828,41868
1785489839,1.38,286756,41381
1785489840,1.59,286320,41868
1785489841,1.59,286864,41381
1785489842,1.59,286464,41868
1785489843,1.59,286612,41868
1785489844,1.59,286020,42842
1785489845,1.62,285472,41868
1785489846,1.62,286740,40894
1785489847,1.62,285856,39920
1785489848,1.62,287728,40894
1785489849,1.62,289036,41381
1785489850,1.65,314280,43329
1785489851,1.65,322556,42355
1785489852,1.65,315856,42842
1785489854,1.65,310240,41381
1785489855,1.65,306508,42355
1785489856,1.68,304288,41868
1785489857,1.68,302504,42842
1785489858,1.68,301648,42355
1785489859,1.68,298380,42842
1785489860,1.68,296892,41868
1785489861,1.70,296424,41868
1785489862,1.70,295240,42355
1785489863,1.70,295052,42355
1785489864,1.70,293768,42355
1785489865,1.65,293568,43329
1785489866,1.65,291276,40894
1785489867,1.65,290964,41381
1785489868,1.65,290480,40894
1785489869,1.65,291064,41868
1785489870,1.52,291208,40894
1785489871,1.52,290340,41381
1785489872,1.52,289648,41381
1785489873,1.52,288604,42355
1785489874,1.52,288384,42355
1785489875,1.56,289356,41868
1785489876,1.56,289072,41381
1785489878,1.56,288676,42842
1785489879,1.56,288908,41868
1785489880,1.56,289160,41381
1785489881,1.59,288756,41381
1785489882,1.59,288460,41381
1785489883,1.59,288516,42355
1785489884,1.59,288420,41868
1785489885,1.59,288064,41868
1785489886,1.62,288568,42355
1785489887,1.62,286860,42355
1785489888,1.62,283912,40894
1785489889,1.62,283776,40894
1785489890,1.81,284784,41868
1785489891,1.81,285896,40407
1785489892,1.81,286256,41868
1785489893,1.81,285904,41868
1785489894,1.81,285356,40894
1785489895,1.99,285836,41381
1785489896,1.99,285464,41868
1785489897,1.99,284960,40894
1785489898,1.99,284812,39920
1785489899,1.99,285256,41868
1785489900,2.15,284848,40407
1785489901,2.15,284820,41381
1785489903,2.15,284968,42355
1785489904,2.15,284448,41868
1785489905,2.15,284952,41868
1785489906,2.14,284936,40894
1785489907,2.14,284928,41868
1785489908,2.14,276720,40894
1785489909,2.14,285752,40894
1785489910,2.14,285108,41381
1785489911,2.05,286368,42355
1785489912,2.05,292384,41868
1785489913,2.05,308080,41868
1785489914,2.05,315592,41868
1785489915,2.20,314240,40894
1785489916,2.20,311568,40894
1785489917,2.20,309044,40894
1785489918,2.20,304252,41381
1785489919,2.20,300704,41381
1785489920,2.19,298828,41868
1785489921,2.19,296448,41381
1785489922,2.19,296112,41868
1785489923,2.19,295072,41868
1785489924,2.19,293000,40894
1785489925,2.49,291624,41868
1785489927,2.49,291232,40894
1785489928,2.49,290680,40407
1785489929,2.49,290464,39920
1785489930,2.49,289856,41868
1785489931,2.29,289672,41381
1785489932,2.29,289496,41868
1785489933,2.29,289248,40894
1785489934,2.29,288528,41868
1785489935,2.29,288872,41868
1785489936,2.35,288512,40894
1785489937,2.35,286936,41381
1785489938,2.35,285772,40407
1785489939,2.35,285572,40894
1785489940,2.40,285244,41381
1785489941,2.40,284756,41868
1785489942,2.40,284844,41868
1785489943,2.40,284200,42355
1785489944,2.40,283912,41381
1785489945,2.21,283396,40407
1785489946,2.21,283396,40894
1785489947,2.21,283004,41381
1785489948,2.21,281440,40407
1785489949,2.21,285280,40894
1785489951,2.03,285524,40894
1785489952,2.03,286532,42355
1785489953,2.03,286044,41381
1785489954,2.03,285536,39920
1785489955,2.03,285552,40407
1785489956,2.03,284440,40407
1785489957,2.03,284292,41381
1785489958,2.03,284088,41381
1785489959,2.03,284128,41868
1785489960,2.03,284692,40894
1785489961,2.27,284388,40407
1785489962,2.27,284020,41381
1785489963,2.27,283188,40894
1785489964,2.27,283348,40407
1785489965,2.25,283852,40894
1785489966,2.25,283660,41381
1785489967,2.25,283768,40894
1785489968,2.25,283856,40894
1785489969,2.25,290128,41381
1785489970,2.07,289140,40407
1785489971,2.07,289696,41381
1785489972,2.07,289976,40407
1785489973,2.07,289768,41381
1785489974,2.07,308180,42842
1785489976,1.98,308684,42842
1785489977,1.98,299012,41868
1785489978,1.98,297820,41868
1785489979,1.98,298000,41381
1785489980,1.98,296500,41381
1785489981,2.06,293844,41381
1785489982,2.06,291228,42355
1785489983,2.06,290020,41868
1785489984,2.06,288688,41381
1785489985,2.14,287920,41381
1785489986,2.14,285724,41381
1785489987,2.14,285900,40407
1785489988,2.14,286788,41381
1785489989,2.14,286100,42842
1785489990,1.97,287112,40407
1785489991,1.97,288872,40407
1785489992,1.97,288820,42355
1785489993,1.97,290080,41868
1785489994,1.97,290332,42842
1785489995,1.81,289828,41381
1785489996,1.81,289052,41381
1785489997,1.81,288268,41868
1785489999,1.81,287780,42355
1785490000,1.81,288092,41381
1785490001,1.74,287824,41868
1785490002,1.74,288076,42842
1785490003,1.74,288580,41868
1785490004,1.74,287936,41868
1785490005,1.74,288292,42355
1785490006,1.92,287964,42355
1785490007,1.92,288100,41868
1785490008,1.92,287596,42355
1785490009,1.92,287528,42355
1785490010,1.85,285728,41868
1785490011,1.85,285052,41381
1785490012,1.85,285044,41381
1785490013,1.85,286616,40894
1785490014,1.85,288104,41381
1785490015,1.70,287892,41868
1785490016,1.70,288144,41381
1785490017,1.70,287732,42355
1785490018,1.70,287348,41868
1785490019,1.70,287660,42355
1785490020,1.73,287172,41381
1785490021,1.73,287120,41868
1785490022,1.73,288632,42842
1785490024,1.73,289388,42842
1785490025,1.73,288884,41868
1785490026,1.91,288380,42355
1785490027,1.91,288840,42842
1785490028,1.91,289356,42842
1785490029,1.91,289460,41868
1785490030,1.91,288788,41381
1785490031,1.92,287012,43329
1785490032,1.92,286404,41868
1785490033,1.92,286292,39920
1785490034,1.92,287760,41381
1785490035,1.76,288676,41868
1785490036,1.76,289464,41868
1785490037,1.76,315672,42842
1785490038,1.76,310560,41868
1785490039,1.76,309232,43329
1785490040,1.78,307220,42355
1785490041,1.78,304948,42355
1785490042,1.78,303084,41868
1785490043,1.78,299172,42842
1785490044,1.78,297656,42355
1785490045,1.96,296356,42355
1785490047,1.96,295528,42842
1785490048,1.96,294532,42355
1785490049,1.96,293132,42842
1785490050,1.96,292572,42355
1785490051,2.28,291960,42842
1785490052,2.28,283172,42355
1785490053,2.28,288244,41868
1785490054,2.28,287808,40407
1785490055,2.28,290056,42355
1785490056,2.26,290204,42355
1785490057,2.26,290252,42355
1785490058,2.26,289392,41868
1785490059,2.26,289692,42355
1785490060,2.08,288892,42355
1785490061,2.08,288740,41868
1785490062,2.08,288660,41868
1785490063,2.08,288148,42355
1785490064,2.08,288044,42355
1785490065,2.15,287228,41868
1785490066,2.15,287928,42842
1785490067,2.15,287984,42355
1785490068,2.15,287676,41868
1785490069,2.15,287980,43329
1785490070,2.30,289932,42355
1785490072,2.30,289780,42355
1785490073,2.30,278508,42355
1785490074,2.30,288424,41868
1785490075,2.30,288416,42355
1785490076,2.20,288268,41381
1785490077,2.20,288164,42355
1785490078,2.20,288268,41381
1785490079,2.20,287392,41381
1785490080,2.20,287308,41381
1785490081,2.10,287308,42355
1785490082,2.10,286952,41381
1785490083,2.10,287056,41381
1785490084,2.10,287456,41381
1785490085,2.09,287056,41868
1785490086,2.09,286804,41868
1785490087,2.09,286872,41868
1785490088,2.09,287020,41868
1785490089,2.09,286872,40894
1785490090,2.32,286108,41381
1785490091,2.32,286600,41868
1785490092,2.32,286452,41381
1785490093,2.32,293860,42842
1785490094,2.32,291996,40894
1785490096,2.14,292912,41381
1785490097,2.14,292524,41868
1785490098,2.14,291616,41868
1785490099,2.14,304188,42842
1785490100,2.14,293892,42842
1785490101,2.45,297144,42355
1785490102,2.45,294452,42355
1785490103,2.45,294988,42355
1785490104,2.45,295028,42355
1785490105,2.45,294292,42355
1785490106,2.65,292864,42355
1785490107,2.65,292576,42355
1785490108,2.65,292228,43329
1785490109,2.65,291340,42355
1785490110,2.44,291152,42842
1785490111,2.44,291348,41381
1785490112,2.44,291112,42355
1785490113,2.44,291828,42842
1785490114,2.44,285364,42842
1785490115,2.32,285612,42842
1785490116,2.32,287880,41868
1785490117,2.32,288328,42842
1785490118,2.32,288488,42355
1785490120,2.32,288412,42355
1785490121,2.14,288412,42355
1785490122,2.14,288076,42842
1785490123,2.14,288052,41868
1785490124,2.14,288156,42842
1785490125,2.14,288400,41868
1785490126,1.97,288040,41868
1785490127,1.97,287724,41868
1785490128,1.97,287872,42355
1785490129,1.97,290096,42355
1785490130,1.97,289960,42355
1785490131,1.97,290132,42355
1785490132,1.97,289260,42355
1785490133,1.97,289320,42842
1785490134,1.97,280472,42842
1785490135,1.89,285816,41381
1785490136,1.89,286060,41381
1785490137,1.89,286668,41381
1785490138,1.89,287676,41868
1785490139,1.89,287552,42842
1785490140,1.82,287628,41868
1785490141,1.82,287672,41381
1785490142,1.82,287916,42355
1785490143,1.82,287684,41868
1785490145,1.82,287640,41868
1785490146,1.99,287540,41381
1785490147,1.99,286472,41381
1785490148,1.99,286540,41868
1785490149,1.99,286684,42355
1785490150,1.99,286640,40894
1785490151,2.00,286200,41868
1785490152,2.00,286448,40407
1785490153,2.00,286760,42355
1785490154,2.00,286952,42842
1785490155,1.91,284804,41868
1785490156,1.91,292744,41381
1785490157,1.91,292468,41868
1785490158,1.91,292324,41381
1785490159,1.91,292632,41381
1785490160,2.16,291512,41868
1785490161,2.16,307100,43329
1785490162,2.16,321036,41868
1785490163,2.16,313480,42355
1785490164,2.16,311552,41868
1785490165,2.23,309036,42842
1785490166,2.23,304620,42842
1785490168,2.23,301676,41868
1785490169,2.23,299904,40894
1785490170,2.23,298632,42842
1785490171,2.37,297468,41868
1785490172,2.37,296580,41381
1785490173,2.37,294964,41381
1785490174,2.37,292992,41381
1785490175,2.37,292888,41868
1785490176,2.50,289400,40894
1785490177,2.50,289556,39920
1785490178,2.50,291068,41381
1785490179,2.50,292068,42842
1785490180,2.38,291740,41868
1785490181,2.38,290852,41381
1785490182,2.38,288900,42355
1785490183,2.38,289152,42842
1785490184,2.38,288600,41868
1785490185,2.19,290460,42355
1785490186,2.19,291072,42355
1785490187,2.19,290800,42842
1785490188,2.19,290608,42842
1785490189,2.19,290164,43329
1785490190,2.18,290276,41868
1785490191,2.18,290064,42355
1785490193,2.18,290284,40894
1785490194,2.18,290760,43329
1785490195,2.18,290808,42842
1785490196,2.48,290660,42355
1785490197,2.48,286660,41868
1785490198,2.48,286912,41868
1785490199,2.48,287668,42842
1785490200,2.48,288488,41868
1785490201,2.28,288888,41381
1785490202,2.28,289132,41868
1785490203,2.28,288768,42355
1785490204,2.28,287600,40894
1785490205,2.26,287732,42842
1785490206,2.26,288236,40894
1785490207,2.26,288056,41381
1785490208,2.26,287104,41381
1785490209,2.26,286812,41868
1785490210,2.16,287568,40894
1785490211,2.16,287332,42355
1785490212,2.16,287448,41868
1785490213,2.16,287164,42355
1785490214,2.16,287164,42355
1785490215,2.23,287416,42355
1785490217,2.23,277948,41868
1785490218,2.23,292088,41381
1785490219,2.23,291444,41381
1785490220,2.23,292636,41868
1785490221,2.05,293492,40894
1785490222,2.05,292452,41868
1785490223,2.05,292232,42355
1785490224,2.05,315596,41868
1785490225,2.05,297704,42842
1785490226,2.12,298448,42355
1785490227,2.12,298388,41868
1785490228,2.12,297248,42842
1785490229,2.12,296600,42355
1785490230,2.11,296344,42355
1785490231,2.11,296336,42842
1785490232,2.11,294204,41868
1785490233,2.11,293748,41868
1785490234,2.11,293808,41381
1785490235,2.10,293852,42355
1785490236,2.10,292564,41381
1785490237,2.10,296416,42355
1785490238,2.10,295148,41381
1785490239,2.10,294904,41868
1785490241,2.42,293132,41381
1785490242,2.42,292408,41381
1785490243,2.42,292688,41868
1785490244,2.42,290944,41868
1785490245,2.42,290660,42355
1785490246,2.22,289648,40894
1785490247,2.22,289432,41868
1785490248,2.22,288572,40894
1785490249,2.22,288348,40894
1785490250,2.22,287208,41868
1785490251,2.29,286944,41868
1785490252,2.29,287344,41868
1785490253,2.29,286404,41868
1785490254,2.29,286372,42842
1785490255,2.26,286116,40894
1785490256,2.26,286016,42842
1785490257,2.26,285400,41868
1785490258,2.26,293172,41868
1785490259,2.26,292424,40407
1785490260,2.24,292976,41381
1785490261,2.24,293524,41868
1785490262,2.24,291588,41381
1785490263,2.24,289540,42355
1785490265,2.24,288832,42842
1785490266,2.22,287440,41868
1785490267,2.22,286748,42842
1785490268,2.22,286736,41381
1785490269,2.22,286988,41868
1785490270,2.22,286680,42842
1785490271,2.28,286236,41868
1785490272,2.28,286108,41381
1785490273,2.28,286148,41868
1785490274,2.28,286252,41381
1785490275,2.28,285984,41868
1785490276,2.34,286488,41868
1785490277,2.34,286144,41868
1785490278,2.34,284872,41381
1785490279,2.34,292328,40894
1785490280,2.15,292180,40407
1785490281,2.15,292948,42842
1785490282,2.15,292816,41381
1785490283,2.15,292008,40894
1785490284,2.15,291380,42355
1785490285,2.06,300992,41868
1785490286,2.06,321652,41868
1785490287,2.06,322460,42355
1785490289,2.06,318196,42355
1785490290,2.06,315440,41381
1785490291,2.06,312040,41868
1785490292,2.06,309384,42355
1785490293,2.06,306988,41381
1785490294,2.06,304788,41381
1785490295,2.06,302852,42842
1785490296,1.89,301240,42355
1785490297,1.89,299840,41381
1785490298,1.89,298376,40894
1785490299,1.89,289576,41868
1785490300,1.74,301744,40894
1785490301,1.74,301308,41381
1785490302,1.74,301176,41868
1785490303,1.74,299632,42842
1785490304,1.74,299040,42355
1785490305,1.60,298580,41868
1785490306,1.60,297056,41868
1785490307,1.60,296012,42355
1785490308,1.60,295568,41868
1785490309,1.60,294244,42842
1785490310,1.47,293520,42842
1785490311,1.47,292900,42842
1785490313,1.47,291928,42355
1785490314,1.47,290924,41868
1785490315,1.47,290812,41868
1785490316,1.51,290384,42355
1785490317,1.51,290240,42842
1785490318,1.51,290448,41868
1785490319,1.51,290204,41868
1785490320,1.51,284548,42355
1785490321,1.39,284540,41381
1785490322,1.39,285812,41868
1785490323,1.39,286764,41868
1785490324,1.39,286408,42355
1785490325,1.52,286460,42842
1785490326,1.52,286376,41868
1785490327,1.52,285244,42355
1785490328,1.52,285456,41381
1785490329,1.52,285296,41381
1785490330,1.56,285136,41868
1785490331,1.56,285744,41868
1785490332,1.56,286144,42355
1785490333,1.56,286188,42842
1785490334,1.56,285876,40894
1785490335,1.91,286276,41381
1785490337,1.91,286028,40894
1785490338,1.91,285792,41868
1785490339,1.91,286044,41868
1785490340,1.91,276216,42355
1785490341,2.00,293260,41381
1785490342,2.00,292384,40407
1785490343,2.00,291976,39920
1785490344,2.00,291784,41868
1785490345,2.00,292336,41381
1785490346,1.92,291508,42842
1785490347,1.92,290864,41868
1785490348,1.92,309528,42842
1785490349,1.92,314348,41868
1785490350,1.77,307152,42355
1785490351,1.77,303948,41868
1785490352,1.77,301952,42355
1785490353,1.77,299984,42355
1785490354,1.77,298884,41868
1785490355,1.63,297156,42355
1785490356,1.63,294900,41868
1785490357,1.63,295284,42842
1785490358,1.63,294260,41868
1785490359,1.63,292684,41868
1785490361,1.66,277040,42842
1785490362,1.66,290096,42355
1785490363,1.66,289844,41868
1785490364,1.66,291604,41868
1785490365,1.66,292068,42842
1785490366,1.84,292208,42355
1785490367,1.84,291448,42355
1785490368,1.84,291664,42842
1785490369,1.84,291040,42355
1785490370,1.84,291040,42355
1785490371,1.86,290684,42842
1785490372,1.86,290028,42355
1785490373,1.86,289436,41381
1785490374,1.86,289872,42842
1785490375,2.03,290272,42355
1785490376,2.03,289436,41381
1785490377,2.03,290060,42842
1785490378,2.03,290060,42355
1785490379,2.03,290120,43329
1785490380,1.87,289948,43329
1785490381,1.87,276972,41868
1785490382,1.87,286996,41868
1785490383,1.87,289260,42355
1785490384,1.87,291272,41868
1785490386,2.04,289964,41868
1785490387,2.04,288856,42355
1785490388,2.04,290116,42842
1785490389,2.04,291548,42355
1785490390,2.04,290496,42355
1785490391,2.03,291000,43329
1785490392,2.03,290608,42842
1785490393,2.03,290964,42355
1785490394,2.03,291112,42355
1785490395,2.03,290852,42355
1785490396,2.11,290880,41868
1785490397,2.11,290436,42842
1785490398,2.11,290896,42842
1785490399,2.11,291232,42355
1785490400,2.02,291736,42842
1785490401,2.02,291736,42842
1785490402,2.02,295748,42355
1785490403,2.02,295120,41381
1785490404,2.02,295096,42842
1785490405,1.86,296008,42355
1785490406,1.86,294664,41868
1785490407,1.86,292992,41381
1785490408,1.86,292376,41868
1785490410,1.86,293492,42355
1785490411,1.87,317012,43329
1785490412,1.87,319464,42842
1785490413,1.87,316776,41868
1785490414,1.87,311264,42355
1785490415,1.87,308944,41868
1785490416,1.72,306952,42842
1785490417,1.72,304316,42355
1785490418,1.72,303184,42355
1785490419,1.72,300180,41868
1785490420,1.72,298996,42842
1785490421,1.90,297040,43329
1785490422,1.90,296340,42355
1785490423,1.90,291560,41868
1785490424,1.90,291368,42842
1785490425,2.15,291616,41868
1785490426,2.15,292252,42355
1785490427,2.15,291404,42355
1785490428,2.15,290424,42355
1785490429,2.15,290336,41381
1785490430,2.30,289772,41381
1785490431,2.30,290236,41868
1785490432,2.30,289472,41381
1785490434,2.30,287944,42355
1785490435,2.30,288196,41381
1785490436,2.28,287936,41868
1785490437,2.28,287336,42355
1785490438,2.28,287916,42355
1785490439,2.28,287916,41868
1785490440,2.28,287324,42355
1785490441,2.25,287900,42842
1785490442,2.25,288384,41381
1785490443,2.25,286604,41381
1785490444,2.25,296428,41381
1785490445,2.25,295856,41381
1785490446,2.47,296512,42355
1785490447,2.47,295964,41868
1785490448,2.47,297776,41868
1785490449,2.47,297016,42355
1785490450,2.44,296784,43329
1785490451,2.44,295776,41868
1785490452,2.44,295388,41381
1785490453,2.44,295112,41381
1785490454,2.44,294432,41868
1785490455,2.48,294384,42842
1785490456,2.48,294504,42842
1785490458,2.48,294364,42842
1785490459,2.48,293900,42842
1785490460,2.48,292392,42355
1785490461,2.28,292392,41868
1785490462,2.28,291948,42355
1785490463,2.28,292304,41381
1785490464,2.28,280080,42355
1785490465,2.28,289688,41868
1785490466,2.10,291200,41868
1785490467,2.10,291892,42842
1785490468,2.10,291244,42355
1785490469,2.10,291496,43329
1785490470,2.01,290952,42842
1785490471,2.01,291496,42355
1785490472,2.01,305356,43816
1785490473,2.01,315000,42842
1785490474,2.01,313852,42842
1785490475,1.93,308276,42355
1785490476,1.93,306268,43816
1785490477,1.93,303076,42842
1785490478,1.93,299920,43329
1785490479,1.93,299136,42355
1785490480,1.94,298972,42842
1785490482,1.94,295972,42842
1785490483,1.94,296068,42842
1785490484,1.94,294568,42842
1785490485,1.94,291948,42842
1785490486,1.78,291940,41868
1785490487,1.78,292948,41381
1785490488,1.78,293704,42355
1785490489,1.78,292864,42355
1785490490,1.78,292424,42842
1785490491,1.88,290832,41868
1785490492,1.88,290336,41381
1785490493,1.88,289816,42355
1785490494,1.88,288764,42842
1785490495,1.89,287784,42355
1785490496,1.89,288164,40894
1785490497,1.89,288164,40894
1785490498,1.89,288376,42355
1785490499,1.89,287920,42355
1785490500,1.90,288024,42842
1785490501,1.90,287892,43329
1785490502,1.90,287344,41868
1785490503,1.90,287240,41868
1785490504,1.90,286664,41868
1785490505,2.07,290088,41868
1785490507,2.07,290428,41381
1785490508,2.07,293600,41381
1785490509,2.07,293852,41868
1785490510,2.07,293472,42842
1785490511,2.14,293608,41381
1785490512,2.14,293860,42355
1785490513,2.14,293016,42842
1785490514,2.14,292200,43329
1785490515,2.14,292536,43329
1785490516,2.53,292312,43816
1785490517,2.53,292164,43329
1785490518,2.53,292132,43329
1785490519,2.53,292268,42355
1785490520,2.33,292228,41868
1785490521,2.33,292228,42355
1785490522,2.33,291352,41868
1785490523,2.33,291612,42842
1785490524,2.33,290960,43329
1785490525,2.30,289464,42355
1785490526,2.30,287964,42842
1785490527,2.30,287720,41868
1785490528,2.30,288460,41868
1785490529,2.30,288324,42355
1785490531,2.28,288428,42355
1785490532,2.28,288072,42355
1785490533,2.28,287616,41868
1785490534,2.28,288120,42355
1785490535,2.28,308776,43329
1785490536,2.33,313132,43816
1785490537,2.33,314280,42355
1785490538,2.33,309676,42355
1785490539,2.33,308600,41868
1785490540,2.33,306524,42842
1785490541,2.47,304524,42355
1785490542,2.47,301296,41381
1785490543,2.47,298676,41868
1785490544,2.47,297536,42355
1785490545,2.43,296404,41868
1785490546,2.43,292572,43329
1785490547,2.43,299888,40894
1785490548,2.43,299564,41868
1785490549,2.43,299404,42355
1785490550,2.24,297224,41868
1785490551,2.24,296624,41868
1785490552,2.24,296300,42355
1785490553,2.24,295080,41868
1785490555,2.24,293276,41381
1785490556,2.06,293076,41868
1785490557,2.06,292224,42355
1785490558,2.06,291412,42842
1785490559,2.06,290776,41868
1785490560,2.06,290368,42355
1785490561,2.29,289344,42842
1785490562,2.29,289300,41381
1785490563,2.29,288576,41381
1785490564,2.29,288196,42842
1785490565,2.29,287972,41381
1785490566,2.35,287972,41868
1785490567,2.35,293980,41868
1785490568,2.35,293332,40894
1785490569,2.35,295256,41868
1785490570,2.64,294900,41868
1785490571,2.64,294524,42842
1785490572,2.64,294396,42842
1785490573,2.64,294028,42355
1785490574,2.64,294408,41868
1785490575,2.59,292932,42842
1785490576,2.59,293148,42355
1785490577,2.59,292888,42842
1785490578,2.59,292704,42355
1785490580,2.59,292452,42355
1785490581,2.38,291856,42842
1785490582,2.38,291456,42355
1785490583,2.38,291204,42355
1785490584,2.38,291456,43329
1785490585,2.38,291156,42842
1785490586,2.19,291260,43329
1785490587,2.19,281064,42842
1785490588,2.19,293200,42355
1785490589,2.19,293696,41381
1785490590,2.19,295556,42842
1785490591,2.10,295720,42355
1785490592,2.10,294712,42355
1785490593,2.10,294032,43329
1785490594,2.10,293528,42842
1785490595,1.93,294016,42842
1785490596,1.93,294268,42842
1785490597,1.93,324788,44303
1785490598,1.93,324484,43329
1785490599,1.93,325160,43816
1785490600,1.93,321744,42842
1785490601,1.93,316484,43329
1785490602,1.93,310556,42842
1785490604,1.93,308312,43329
1785490605,1.93,306300,43329
1785490606,1.94,302760,42842
1785490607,1.94,301088,43329
1785490608,1.94,298708,42842
1785490609,1.94,304060,42842
1785490610,1.94,302900,41868
1785490611,1.78,302132,41381
1785490612,1.78,301140,42842
1785490613,1.78,300220,42842
1785490614,1.78,300116,41868
1785490615,1.78,298604,42355
1785490616,1.96,298376,42355
1785490617,1.96,297224,41868
1785490618,1.96,296600,43329
1785490619,1.96,295488,42355
1785490620,1.80,295276,43329
1785490621,1.80,294904,42842
1785490622,1.80,293832,42842
1785490623,1.80,293440,41868
1785490624,1.80,294728,42842
1785490625,1.90,293780,43329
1785490626,1.90,292588,42355
1785490628,1.90,293092,42842
1785490629,1.90,290356,43816
1785490630,1.90,293460,42355
1785490631,1.75,293496,42355
1785490632,1.75,292664,41868
1785490633,1.75,293600,41868
1785490634,1.75,293064,40894
1785490635,1.75,292624,42355
1785490636,1.85,292404,42842
1785490637,1.85,291240,42842
1785490638,1.85,290892,42355
1785490639,1.85,290688,41868
1785490640,2.18,290236,42842
1785490641,2.18,290060,42355
1785490642,2.18,289976,42355
1785490643,2.18,290188,42842
1785490644,2.18,289608,41381
1785490645,2.25,289124,41868
1785490646,2.25,288956,42842
1785490647,2.25,289372,43816
1785490648,2.25,289504,42842
1785490649,2.25,288956,42355
1785490650,2.31,298876,41868
1785490652,2.31,298552,41868
1785490653,2.31,299972,42355
1785490654,2.31,298852,41868
1785490655,2.31,297592,41868
1785490656,2.12,296392,41381
1785490657,2.12,298408,42355
1785490658,2.12,296900,43329
1785490659,2.12,311240,43329
1785490660,2.12,320800,43329
1785490661,2.19,320188,43329
1785490662,2.19,317912,42355
1785490663,2.19,314100,43329
1785490664,2.19,311528,41868
1785490665,2.26,309588,43329
1785490666,2.26,307352,42355
1785490667,2.26,305808,42842
1785490668,2.26,304144,42355
1785490669,2.26,302980,42842
1785490670,2.32,297680,42842
1785490671,2.32,297684,42842
1785490672,2.32,297552,41868
1785490673,2.32,296504,42355
1785490674,2.32,295040,42355
1785490676,2.13,292864,42355
1785490677,2.13,292864,41868
1785490678,2.13,292592,42842
1785490679,2.13,291824,41381
1785490680,2.13,291724,41868
1785490681,1.96,291816,42842
1785490682,1.96,291252,42842
1785490683,1.96,291796,41868
1785490684,1.96,291536,41381
1785490685,1.96,291108,42842
1785490686,1.80,290008,41381
1785490687,1.80,290172,42355
1785490688,1.80,289660,42842
1785490689,1.80,289096,42842
1785490690,1.82,289316,42355
