m2,3,1062
m2,4,741
m2,5,435
m2,6,1015
m2,7,835
m2,8,705
m2,9,994
m2,10,974
m2,11,842
m2,12,532
m2,13,583
m2,14,867
m2,15,344
m2,16,891
m2,17,955
m2,18,969
m2,19,763
m2,20,1020
m2,21,233
m2,22,517
m2,23,612
m2,24,531
m2,25,766
m2,26,1048
m2,27,893
m2,28,805
m2,29,877
m2,30,537
m2,31,1175
m2,32,310
m2,33,312
m2,34,299
m2,35,1150
m2,36,1007
m2,37,428
m2,38,958
m2,39,515
m2,40,845
m2,41,988
m2,42,392
m2,43,781
m2,44,679
m2,45,1183
m2,46,974
m2,47,703
m2,48,1120
m2,49,1208
m2,50,937
m2,51,264
m2,52,78
m2,53,1144
m2,54,976
m2,55,1033
m2,56,409
m2,57,574
m2,58,328
m2,59,479
m2,60,859
m2,61,184
m2,62,786
m2,63,932
m2,64,719
m2,65,1075
m2,66,1210
m2,67,416
m2,68,514
m2,69,807
m2,70,884
m2,71,546
m2,72,831
m2,73,542
m2,74,1020
m2,75,451
m2,76,615
m2,77,996
m2,78,912
m2,79,1063
m2,80,961
m2,81,889
m2,82,802
m2,83,594
m2,84,909
m2,85,1084
m2,86,470
m2,87,1075
m2,88,473
m2,89,1074
m2,90,1035
m2,91,1162
m2,92,1049
m2,93,1287
m2,94,258
m2,95,917
m2,96,786
m2,97,880
m2,98,843
m2,99,999
m2,100,1196
m2,101,940
m2,102,1186
m2,103,926
m2,104,994
m2,105,319
m2,106,1256
m2,107,582
m2,108,453
m2,109,496
m2,110,767
m2,111,1083
m2,112,629
m2,113,1140
m2,114,894
m2,115,435
m2,116,978
m2,117,645
m2,118,1226
m2,119,818
m2,120,1042
m2,121,621
m2,122,204
m2,123,978
m2,124,942
m2,125,1134
m2,126,222
m2,127,359
m2,128,807
m2,129,395
m2,130,405
m2,131,689
m2,132,451
m2,133,1116
m2,134,1263
m2,135,1120
m2,136,1147
m2,137,339
m2,138,621
m2,139,1064
m2,140,293
m2,141,470
m2,142,516
m2,143,1159
m2,144,477
m2,145,1023
m2,146,462
m2,147,194
m2,148,1080
m2,149,1000
m2,150,198
m2,151,777
m2,152,546
