case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W2_Q08,ALGSTRUCT,8,12,180,180,1368,0,640234,813991,879287,716819185,39801,705796,941519,968723,971050,20696,102,585548,1501,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6075
W2_Q32,STRUCT_R1,3,12,180,180,1368,0,2421605,2728491,2847064,2577006948,52002,2510335,2869999,2945652,2988168,20828,294,2253680,3482,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6106
W2_Q32,STRUCT,3,12,180,180,1368,0,2567585,3564130,4000255,2823878025,1056373,2665371,3760282,4169227,4201984,20820,321,1847462,3112,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6101
W2_Q32,STRUCT_R1,13,12,180,180,1368,0,2414179,2733954,2866026,2568359863,42562,2500893,2875243,2965669,3028262,20828,294,2208682,3370,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6108
W2_Q32,STRUCT,9,12,180,180,1368,0,2523029,2933766,3024840,2714354494,52331,2608194,3081366,3166050,3202372,20828,309,1893777,3278,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6100
W2_Q08,STRUCT_R1,7,12,180,180,1368,0,634799,811214,872917,709969586,33184,701965,938257,967569,974348,20700,101,576105,1778,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6077
W2_Q08,OFF,12,12,180,180,1368,0,606661,885602,981453,737104435,44437,679651,1017081,1045686,1092589,20696,104,454754,2019,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q32,OFF,5,12,180,180,1368,0,2452697,2849674,2931248,2647311758,43400,2539954,2997384,3075422,3100785,20832,301,1524447,3723,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6117
W2_Q01,STRUCT_R1,5,12,180,180,1368,0,132128,265090,290886,178987402,36537,194074,387730,405287,411692,20696,46,282609,1333,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6072
W2_Q01,STRUCT_R1,9,12,180,180,1368,0,134962,265220,300997,179540132,43513,194418,387937,423400,424612,20696,46,280774,1519,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6069
W2_Q01,STRUCT_R1,13,12,180,180,1368,0,132248,268386,291219,180431027,50576,193768,388124,410598,424958,20696,47,269627,1259,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6072
W2_Q08,OFF,15,12,180,180,1368,0,607160,896824,959953,739447052,55474,680644,1027107,1085282,1097830,20700,105,455385,1759,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q01,ALGSTRUCT,9,12,180,180,1368,0,140998,362070,461940,202313085,73145,207851,429326,528270,543898,20696,51,284681,1260,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6079
W2_Q32,OFF,14,12,180,180,1368,0,2456058,2845212,3026783,2649684547,41695,2540078,2984691,3084873,3085327,20832,301,1527356,3351,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6106
W2_Q32,STRUCT_R1,5,12,180,180,1368,0,2423318,2771768,2928915,2578987163,62419,2506059,2870836,2985260,2990005,20824,294,2226514,3370,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6110
W2_Q32,STRUCT_R1,11,12,180,180,1368,0,2408308,2764601,2842489,2566977814,39131,2494799,2909786,2962644,3025486,20828,293,2247811,3129,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6105
W2_Q01,STRUCT,5,12,180,180,1368,0,126276,335348,377311,190725251,41040,175519,452704,472303,504295,20700,47,259236,1576,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q08,ALGSTRUCT,4,12,180,180,1368,0,637854,820529,850177,714145767,43341,704110,941747,971189,974360,20700,102,581384,1721,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q32,STRUCT_R1,12,12,180,180,1368,0,2419234,2732935,2878285,2577768289,39614,2507001,2869105,2937528,2944156,20828,295,2210533,3241,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6110
W2_Q08,STRUCT,3,12,180,180,1368,0,606253,883750,920546,735228180,40879,678263,1013850,1034718,1065007,20700,104,570364,1945,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6077
W2_Q08,ALGSTRUCT,3,12,180,180,1368,0,656549,825270,858102,722886548,37202,706662,947775,977175,979788,20696,102,583162,1462,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q08,OFF,8,12,180,180,1368,0,704789,1094063,1262302,802521617,70201,757236,1283620,1475320,1503806,20696,114,479570,1981,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6079
W2_Q08,OFF,2,12,180,180,1368,0,611271,893028,944713,739673375,51086,684179,1019764,1071505,1084705,20696,105,451200,2018,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q08,STRUCT,10,12,180,180,1368,0,607605,889047,918343,737157127,41916,681194,1016122,1058009,1063599,20696,104,566346,2000,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6080
W2_Q01,STRUCT,15,12,180,180,1368,0,121137,320404,361404,186498415,42339,171078,436703,457362,464838,20696,47,259813,1407,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q08,STRUCT,14,12,180,180,1368,0,633030,917879,974620,756584037,42622,705263,1045801,1076374,1111077,20700,106,568180,1851,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6079
W2_Q01,STRUCT,13,12,180,180,1368,0,121443,326885,350811,187614214,56723,172928,450535,471159,491046,20696,47,261757,1425,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q01,ALGSTRUCT,3,12,180,180,1368,0,133212,269071,294700,179392152,35336,194306,387724,399177,400692,20696,46,280664,1536,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q01,STRUCT,2,12,180,180,1368,0,125239,328478,388330,187979348,34032,172169,445076,474146,481117,20696,47,261701,1537,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q32,OFF,1,12,180,180,1368,0,2462493,2858841,3049098,2658597510,46123,2547083,3010785,3119159,3218499,20832,303,1549058,3426,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6108
W2_Q01,STRUCT_R1,11,12,180,180,1368,0,131545,268720,281404,179593843,33738,193022,386494,405909,407224,20696,47,279461,1425,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q08,ALGSTRUCT,5,12,180,180,1368,0,656761,1053230,1409856,769083588,72210,727142,1245081,1435401,1590374,20692,111,590585,1427,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6074
W2_Q08,OFF,14,12,180,180,1368,0,604965,885547,941712,734488866,54094,677087,1018786,1070007,1087546,20700,104,452830,2203,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6082
W2_Q01,STRUCT,3,12,180,180,1368,0,120794,330015,376885,187123692,41125,170055,441697,486782,522559,20696,47,266313,1443,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6074
W2_Q08,OFF,11,12,180,180,1368,0,613262,898342,1008897,739364589,40146,678747,1025633,1056233,1059218,20696,105,454273,1926,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6077
W2_Q32,OFF,4,12,180,180,1368,0,2485946,2840379,2993561,2666986333,41817,2548743,2980848,3123002,3144271,20828,304,1539947,3296,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6101
W2_Q32,STRUCT,15,12,180,180,1368,0,2458465,2827397,2948525,2646654417,42935,2538905,2970993,3071108,3116884,20832,302,1843739,3667,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6105
W2_Q08,ALGSTRUCT,13,12,180,180,1368,0,647734,822196,887676,721499112,37104,709514,943604,981966,1004505,20696,102,586105,1371,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q01,ALGSTRUCT,5,12,180,180,1368,0,132350,269978,350589,179490229,48430,192271,390910,405342,410581,20700,47,275127,1111,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q32,ALGSTRUCT,2,12,180,180,1368,0,2439419,2755157,2887211,2594794039,37173,2525258,2890052,2987066,2987765,20828,296,2220848,3055,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6104
W2_Q32,STRUCT,12,12,180,180,1368,0,2458344,2841952,2939784,2650696299,51885,2545261,2988072,3095569,3100057,20832,302,1831925,3500,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6107
W2_Q32,STRUCT_R1,1,12,180,180,1368,0,2473178,3079783,3341873,2659926985,373587,2565660,3179505,3421599,3455932,20828,307,2324142,5482,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6112
W2_Q32,STRUCT_R1,4,12,180,180,1368,0,2414169,2776027,2873303,2573920536,38612,2503009,2914769,2984377,3012611,20828,294,2237329,3241,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6109
W2_Q08,ALGSTRUCT,7,12,180,180,1368,0,656086,821325,849491,719755976,35789,704833,944614,970146,980082,20700,102,584474,1612,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q08,ALGSTRUCT,2,12,180,180,1368,0,644863,825769,1076359,720295103,50359,712025,949956,1107475,1244106,20696,102,585493,1463,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6079
W2_Q01,OFF,14,12,180,180,1368,0,122295,324348,378756,187419804,47940,169947,442723,467983,476476,20696,47,199739,1759,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6074
W2_Q32,STRUCT,7,12,180,180,1368,0,2451956,2845230,2979432,2645572260,67017,2534636,2992172,3069744,3129674,20832,301,1837038,3276,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6103
W2_Q32,OFF,13,12,180,180,1368,0,2457243,2850711,2952599,2652838289,44614,2544763,2993363,3086316,3116676,20832,303,1529891,3130,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6101
W2_Q32,STRUCT_R1,14,12,180,180,1368,0,2410456,2707287,2890303,2568086952,54226,2498168,2852182,2966192,2996560,20828,293,2228717,3223,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6105
W2_Q08,ALGSTRUCT,14,12,180,180,1368,0,640984,818936,934639,716518069,42121,707293,944950,982102,1078003,20700,102,583958,1425,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q08,ALGSTRUCT,6,12,180,180,1368,0,644215,1046860,1144840,764978663,70394,713959,1226228,1321443,1378464,20700,111,594936,1724,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6080
W2_Q08,ALGSTRUCT,12,12,180,180,1368,0,640975,829510,947361,717097930,49589,707782,959913,1002375,1020424,20700,102,584364,1426,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q01,OFF,8,12,180,180,1368,0,127109,333664,434718,188335495,46725,173702,449078,469016,551169,20700,47,196535,1667,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6074
W2_Q08,STRUCT,2,12,180,180,1368,0,603262,886269,918083,733374459,43386,674448,1013075,1034845,1039742,20700,103,566643,1851,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6079
W2_Q01,ALGSTRUCT,4,12,180,180,1368,0,136258,269053,297497,182072593,41794,195153,393609,426798,429919,20696,47,275480,1684,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q08,OFF,7,12,180,180,1368,0,602512,885288,909601,733710929,33533,674689,1010342,1028772,1038431,20700,103,455329,1833,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q01,ALGSTRUCT,10,12,180,180,1368,0,132508,269423,335441,179551350,39898,193693,389570,435209,447365,20696,47,278182,1056,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q01,OFF,9,12,180,180,1368,0,121369,318238,377236,186971539,39506,171711,441236,451917,452765,20696,47,193219,1519,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q32,STRUCT_R1,2,12,180,180,1368,0,2418197,2744434,2857359,2570324284,40445,2506298,2883815,2965987,2968418,20828,294,2226161,3427,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6102
W2_Q01,STRUCT_R1,12,12,180,180,1368,0,131693,269220,298849,178884111,35044,193042,382336,409033,426796,20696,46,275609,1333,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q32,OFF,15,12,180,180,1368,0,2502937,3482316,3865553,2757831264,775950,2560029,3677620,4056198,4075406,20828,315,1531448,3092,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6118
W2_Q32,ALGSTRUCT,15,12,180,180,1368,0,2477187,2767453,2868045,2616336554,36219,2540617,2871935,2957043,2970096,20828,299,2242975,3223,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6106
W2_Q01,STRUCT_R1,14,12,180,180,1368,0,132008,270090,287646,179057019,33700,193370,382435,405782,406622,20700,47,276850,1462,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6073
W2_Q01,STRUCT_R1,15,12,180,180,1368,0,131424,262682,330756,177803576,40853,193706,379687,399892,401069,20696,46,273164,1278,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q08,STRUCT_R1,4,12,180,180,1368,0,634382,821066,884584,709599177,37831,700443,946172,998462,1002558,20700,101,579457,1685,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6078
W2_Q08,OFF,1,12,180,180,1368,0,607234,891435,914287,736521274,43746,679148,1017966,1044044,1044068,20696,103,456476,2630,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6080
W2_Q01,OFF,13,12,180,180,1368,0,124832,323663,346700,187722091,39661,174249,436209,469001,470461,20696,47,198626,1612,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6071
W2_Q32,OFF,2,12,180,180,1368,0,2484853,2860360,3320687,2671773074,235423,2548160,3000710,3206901,3486532,20832,305,1538762,3684,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6106
W2_Q08,STRUCT,15,12,180,180,1368,0,602355,878769,944119,732080602,44264,673750,1009728,1046630,1058328,20696,103,573163,2091,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6079
W2_Q08,STRUCT_R1,12,12,180,180,1368,0,634827,809806,900342,709543510,51356,700190,943193,979464,1052334,20696,101,582014,1610,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q08,OFF,4,12,180,180,1368,0,708335,1012045,1160525,795606529,81593,770643,1110942,1226343,1262493,20700,114,450163,1721,0,0,10,2,28,10,6,15,4,34368,4300,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6077
W2_Q01,OFF,5,12,180,180,1368,0,124656,321849,350367,187149209,44077,172177,443038,462899,467413,20700,47,197332,1481,0,0,3,2,7,3,6,15,4,4296,4300,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6075
W2_Q32,STRUCT,10,12,180,180,1368,0,2453613,2822637,2999747,2645151876,42991,2538237,2974648,3050571,3173878,20828,301,1849462,3648,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6108
W2_Q01,ALGSTRUCT,11,12,180,180,1368,0,132915,269701,443032,182335513,44496,194070,395045,456960,638335,20700,47,273388,1369,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6070
W2_Q32,ALGSTRUCT,4,12,180,180,1368,0,2477409,2764360,2881007,2615795637,40905,2540793,2887957,2979546,3006404,20828,299,2245087,3260,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6105
W2_Q32,STRUCT_R1,9,12,180,180,1368,0,2408392,2719472,2895933,2561931796,48552,2497019,2842961,2952827,2994812,20828,293,2219847,3481,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6109
W2_Q08,ALGSTRUCT,9,12,180,180,1368,0,639067,824917,900731,713333249,48972,704528,947009,1001918,1019191,20700,102,588623,1574,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6076
W2_Q32,ALGSTRUCT,11,12,180,180,1368,0,2429623,2728212,2931174,2588390151,37917,2515720,2866684,3030326,3085810,20824,295,2226662,3203,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6110
W2_Q08,ALGSTRUCT,11,12,180,180,1368,0,645993,827195,873806,720663677,44795,708869,945827,989799,993889,20700,102,581829,1739,8,0,10,1,19,9,5,14,4,34368,4308,9df4790b0af0e849a728cc3987eda0b5404032511ee96b39506d7a0f8efeedcb,34,6075
W2_Q01,STRUCT_R1,3,12,180,180,1368,0,134869,374922,474384,209288884,79246,198916,560611,677339,739072,20700,53,270515,1408,1,0,3,1,5,2,5,14,4,4296,4308,a93ec5bd5c4869b79751e590f6ed40e23df83b6930a6e2918c812ebb13074d34,6,6074
W2_Q32,STRUCT,1,12,180,180,1368,0,2445280,2850396,2967654,2640788143,42223,2528943,2982119,3079633,3083570,20832,301,1859554,3223,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6115
W2_Q32,STRUCT,5,12,180,180,1368,0,2487751,2850952,2951191,2670716966,44821,2548959,2990489,3098169,3147262,20832,304,1855349,3557,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6105
W2_Q32,STRUCT,6,12,180,180,1368,0,2463104,2876748,2987765,2657383977,42265,2541163,3006548,3106368,3171780,20828,302,1906221,3833,0,0,34,2,100,34,6,15,4,137472,4300,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6114
W2_Q32,ALGSTRUCT,14,12,180,180,1368,0,2430391,2747286,3133763,2586726439,42872,2517022,2892744,3086849,3275500,20828,295,2240272,3260,32,0,34,1,67,33,5,14,4,137472,4308,3a226855509460ff7e0ee51b9f2c7825d4509bcd71223443e523f30986cb9841,130,6107
