ts_epoch,load1,mem_used_kb,temp_mC
1785487058,1.33,306304,40894
1785487059,1.33,305408,40894
1785487060,1.63,308168,41381
1785487061,1.63,307848,41868
1785487062,1.63,307700,41868
1785487063,1.63,307240,41381
1785487064,1.63,313208,41868
1785487066,1.58,312088,41868
1785487067,1.58,315364,41868
1785487068,1.58,314424,42842
1785487069,1.58,313640,42842
1785487070,1.58,313000,41868
1785487071,1.77,309816,41868
1785487072,1.77,327904,42842
1785487073,1.77,341448,42842
1785487074,1.77,334324,42355
1785487075,1.63,329688,42355
1785487076,1.63,326836,41868
1785487077,1.63,314724,42355
1785487078,1.63,322132,41868
1785487079,1.63,320184,41868
1785487080,1.66,323228,41868
1785487081,1.66,320912,41868
1785487082,1.66,319992,41381
1785487083,1.66,305952,41868
1785487084,1.66,313800,40407
1785487085,1.53,312724,40894
1785487086,1.53,312288,41381
1785487087,1.53,311276,40407
1785487088,1.53,310680,41381
1785487090,1.53,298988,40894
1785487091,1.56,309896,41381
1785487092,1.56,309304,40407
1785487093,1.56,312092,41381
1785487094,1.56,311396,40407
1785487095,1.56,311108,40894
1785487096,1.68,310376,40407
1785487097,1.68,314876,40894
1785487098,1.68,312428,40894
1785487099,1.68,313304,42355
1785487100,1.79,311804,41868
1785487101,1.79,311532,41381
1785487102,1.79,310372,41381
1785487103,1.79,314188,41381
1785487104,1.79,312596,41381
1785487105,1.96,317132,42355
1785487106,1.96,316308,41381
1785487107,1.96,313576,41868
1785487108,1.96,312516,40894
1785487109,1.96,317544,42355
1785487110,1.89,316096,40894
1785487111,1.89,314944,41868
1785487112,1.89,314308,41868
1785487113,1.89,314004,41381
1785487115,1.89,312552,41868
1785487116,1.81,316492,40407
1785487117,1.81,315576,40894
1785487118,1.81,315384,40407
1785487119,1.81,318128,41868
1785487120,1.81,316412,41868
1785487121,2.15,315100,40894
1785487122,2.15,309756,41381
1785487123,2.15,315528,41868
1785487124,2.15,314324,41381
1785487125,2.30,315244,40894
1785487126,2.30,314976,41868
1785487127,2.30,313580,41868
1785487128,2.30,300500,40894
1785487129,2.30,311108,39920
1785487130,2.11,310180,40407
1785487131,2.11,315076,41381
1785487132,2.11,313924,41381
1785487133,2.11,313328,41381
1785487134,2.11,337612,41868
1785487135,2.10,337052,42842
1785487136,2.10,332112,41868
1785487138,2.10,328992,43329
1785487139,2.10,324600,43329
1785487140,2.10,321880,41868
1785487141,2.02,319372,41868
1785487142,2.02,323908,41868
1785487143,2.02,323188,40407
1785487144,2.02,323612,41868
1785487145,1.93,321536,41868
1785487146,1.93,320580,41868
1785487147,1.93,317416,41381
1785487148,1.93,322928,41381
1785487149,1.93,321428,40407
1785487150,1.78,321352,40894
1785487151,1.78,320800,41381
1785487152,1.78,319084,42355
1785487153,1.78,318396,42355
1785487154,1.78,307848,42355
1785487155,1.64,316912,40894
1785487156,1.64,316352,41868
1785487157,1.64,317556,41381
1785487158,1.64,316416,40894
1785487159,1.64,316312,41868
1785487160,1.59,303700,42355
1785487161,1.59,318364,40407
1785487163,1.59,317408,40407
1785487164,1.59,317160,41381
1785487165,1.59,314980,41868
1785487166,1.62,314824,41381
1785487167,1.62,314560,41381
1785487168,1.62,317580,40894
1785487169,1.62,316260,40894
1785487170,1.89,317976,42355
1785487171,1.89,316316,41381
1785487172,1.89,315568,42355
1785487173,1.89,314984,40407
1785487174,1.89,319056,41381
1785487175,1.74,317536,40894
1785487176,1.74,318132,39920
1785487177,1.74,316956,41381
1785487178,1.74,316280,41381
1785487179,1.74,315292,40894
1785487180,1.84,310756,41868
1785487181,1.84,310864,40894
1785487182,1.84,313124,41868
1785487183,1.84,312708,41868
1785487184,1.84,312856,41868
1785487185,2.09,311876,41868
1785487187,2.09,307228,43329
1785487188,2.09,315268,41868
1785487189,2.09,314540,41381
1785487190,2.09,316216,41381
1785487191,2.17,315096,41868
1785487192,2.17,314348,41868
1785487193,2.17,303036,41868
1785487194,2.17,307260,41381
1785487195,1.99,307172,40894
1785487196,1.99,319516,41868
1785487197,1.99,341292,43816
1785487198,1.99,340392,42355
1785487199,1.99,334508,42842
1785487200,1.83,325008,41868
1785487201,1.83,322868,42842
1785487202,1.83,324380,41381
1785487203,1.83,323548,42842
1785487204,1.83,321120,41868
1785487205,1.68,321056,43329
1785487206,1.68,319352,41868
1785487207,1.68,318644,41868
1785487208,1.68,319652,41381
1785487210,1.68,319400,41868
1785487211,1.55,316764,42355
1785487212,1.55,316896,40894
1785487213,1.55,319556,42842
1785487214,1.55,317868,41381
1785487215,1.55,321116,42842
1785487216,1.67,320576,42842
1785487217,1.67,320304,41868
1785487218,1.67,318912,42355
1785487219,1.67,306160,42842
1785487220,1.53,315040,41868
1785487221,1.53,314660,41868
1785487222,1.53,314336,42355
1785487223,1.53,312820,42355
1785487224,1.53,312440,41868
1785487225,1.49,307336,41868
1785487226,1.49,316004,40894
1785487227,1.49,314716,41381
1785487228,1.49,316224,41868
1785487229,1.49,316112,42355
1785487230,1.37,315136,42355
1785487231,1.37,301592,42842
1785487232,1.37,317748,40407
1785487233,1.37,316808,40407
1785487235,1.37,317740,41868
1785487236,1.26,316976,41868
1785487237,1.26,316296,40894
1785487238,1.26,313884,43329
1785487239,1.26,314096,41868
1785487240,1.26,313828,41381
1785487241,1.16,317448,40894
1785487242,1.16,316856,41868
1785487243,1.16,316488,41381
1785487244,1.16,314416,42842
1785487245,1.07,315956,41868
1785487246,1.07,314960,41868
1785487247,1.07,317180,41868
1785487248,1.07,316588,42842
1785487249,1.07,316092,41381
1785487250,1.38,315592,41868
1785487251,1.38,299924,42355
1785487252,1.38,308748,41381
1785487253,1.38,308628,42355
1785487254,1.38,311400,41868
1785487255,1.51,310688,42842
1785487256,1.51,311184,42842
1785487257,1.51,308364,41868
1785487259,1.51,326836,43329
1785487260,1.51,329944,42355
1785487261,2.03,330344,42842
1785487262,2.03,329676,41868
1785487263,2.03,326948,42355
1785487264,2.03,324780,42355
1785487265,2.03,318156,42355
1785487266,1.95,317408,41381
1785487267,1.95,318876,42355
1785487268,1.95,315364,40407
1785487269,1.95,314376,41381
1785487270,2.27,313836,42355
1785487271,2.27,320000,41868
1785487272,2.27,317260,40894
1785487273,2.27,320736,42355
1785487274,2.27,319676,41381
1785487275,2.33,318436,41381
1785487276,2.33,318112,41868
1785487277,2.33,315776,41381
1785487278,2.33,315004,40407
1785487279,2.33,316600,41868
1785487280,2.22,316844,41868
1785487281,2.22,315248,42355
1785487283,2.22,314036,41868
1785487284,2.22,313636,42842
1785487285,2.22,313628,41868
1785487286,2.05,316204,41381
1785487287,2.05,316460,41868
1785487288,2.05,315856,42355
1785487289,2.05,316108,42355
1785487290,2.12,311488,42355
1785487291,2.12,314612,42842
1785487292,2.12,313456,41381
1785487293,2.12,315636,42842
1785487294,2.12,315532,42842
1785487295,2.35,315044,42842
1785487296,2.35,302672,41381
1785487297,2.35,318832,41868
1785487298,2.35,317348,41868
1785487299,2.35,318112,41381
1785487300,2.24,317752,41868
1785487301,2.24,316604,41868
1785487302,2.24,316136,42355
1785487303,2.24,314056,42355
1785487304,2.24,313480,41868
1785487305,2.22,315588,41381
1785487307,2.22,314124,42842
1785487308,2.22,313652,42842
1785487309,2.22,313524,40894
1785487310,2.22,313984,42355
1785487311,2.05,314184,41381
1785487312,2.05,314440,41868
1785487313,2.05,315180,41381
1785487314,2.05,313796,42355
1785487315,2.04,313944,41381
1785487316,2.04,315040,42842
1785487317,2.04,314524,40894
1785487318,2.04,316860,42355
1785487319,2.04,316860,41868
1785487320,2.12,317300,41868
1785487321,2.12,344508,43329
1785487322,2.12,329524,42355
1785487323,2.12,335256,43329
1785487324,2.12,334532,41868
1785487325,2.03,332872,41381
1785487326,2.03,329976,41381
1785487327,2.03,327712,41381
1785487328,2.03,312692,40894
1785487329,2.03,329784,42355
1785487331,1.87,327060,41381
1785487332,1.87,327876,42842
1785487333,1.87,326940,42355
1785487334,1.87,324952,41868
1785487335,1.87,324156,42842
1785487336,1.80,320752,41868
1785487337,1.80,319848,41381
1785487338,1.80,319680,42355
1785487339,1.80,319460,42842
1785487340,1.65,319192,43329
1785487341,1.65,317992,43329
1785487342,1.65,322376,42355
1785487343,1.65,320444,41868
1785487344,1.65,320364,41381
1785487345,1.52,320364,41868
1785487346,1.52,318868,43329
1785487347,1.52,317796,41868
1785487348,1.52,322604,41868
1785487349,1.52,321592,40894
1785487350,1.40,320304,41381
1785487351,1.40,321636,41381
1785487352,1.40,320488,41381
1785487353,1.40,319624,40894
1785487355,1.40,315068,42355
1785487356,1.29,323108,42355
1785487357,1.29,323136,41868
1785487358,1.29,324956,42355
1785487359,1.29,324344,42355
1785487360,1.29,322112,41868
1785487361,1.50,310108,42355
1785487362,1.50,318828,42355
1785487363,1.50,317972,42842
1785487364,1.50,317612,42355
1785487365,1.54,315996,42355
1785487366,1.54,315928,42842
1785487367,1.54,317084,42842
1785487368,1.54,319520,42842
1785487369,1.54,319092,42355
1785487370,1.50,320596,40894
1785487371,1.50,319508,40407
1785487372,1.50,318476,42355
1785487373,1.50,316876,42355
1785487374,1.50,316488,41381
1785487375,1.38,316228,41381
1785487376,1.38,318660,42355
1785487377,1.38,319164,42842
1785487379,1.38,318784,41381
1785487380,1.38,317908,42842
1785487381,1.35,322088,43329
1785487382,1.35,321092,41381
1785487383,1.35,334104,42355
1785487384,1.35,343456,43816
1785487385,1.40,335544,43816
1785487386,1.40,332736,42355
1785487387,1.40,328356,42842
1785487388,1.40,332984,42842
1785487389,1.40,331536,42842
1785487390,1.37,331188,42355
1785487391,1.37,327728,42842
1785487392,1.37,325220,42842
1785487393,1.37,310192,42355
1785487394,1.37,319176,41868
1785487395,1.42,319176,42355
1785487396,1.42,321948,42355
1785487397,1.42,322204,41868
1785487398,1.42,320716,42842
1785487399,1.42,319824,42355
1785487401,1.39,315712,41381
1785487402,1.39,315252,41868
1785487403,1.39,317684,41381
1785487404,1.39,316836,40894
1785487405,1.39,317236,41381
1785487406,1.27,316208,42355
1785487407,1.27,313452,42355
1785487408,1.27,313512,41381
1785487409,1.27,317440,41868
1785487410,1.41,318448,41868
1785487411,1.41,318508,42355
1785487412,1.41,317920,41381
1785487413,1.41,321096,43329
1785487414,1.41,319504,42355
1785487415,1.30,319560,42355
1785487416,1.30,319576,42355
1785487417,1.30,318948,42355
1785487418,1.30,318164,41868
1785487419,1.30,314272,41868
1785487420,1.28,321156,42355
1785487421,1.28,320260,41868
1785487422,1.28,322780,42355
1785487423,1.28,321468,41868
1785487425,1.28,320832,41381
1785487426,1.33,309156,42842
1785487427,1.33,312540,41381
1785487428,1.33,311564,40894
1785487429,1.33,314100,41381
1785487430,1.33,314572,41381
1785487431,1.31,314500,41868
1785487432,1.31,314752,42355
1785487433,1.31,319880,41381
1785487434,1.31,318760,40894
1785487435,1.20,320368,41868
1785487436,1.20,319912,41381
1785487437,1.20,319224,40407
1785487438,1.20,318588,40894
1785487439,1.20,325060,41381
1785487440,1.10,323612,39920
1785487441,1.10,326844,41868
1785487442,1.10,325484,42355
1785487443,1.10,325112,41381
1785487444,1.10,323500,41868
1785487445,1.26,342904,43329
1785487446,1.26,330372,41381
1785487447,1.26,329728,41868
1785487449,1.26,328984,40894
1785487450,1.26,328108,42355
1785487451,1.24,327292,42355
1785487452,1.24,334640,41381
1785487453,1.24,334372,41381
1785487454,1.24,335532,42355
1785487455,1.24,333912,42355
1785487456,1.38,330752,43329
1785487457,1.38,326100,42355
1785487458,1.38,314492,42842
1785487459,1.38,322440,42842
1785487460,1.27,321168,42355
1785487461,1.27,322664,43329
1785487462,1.27,321340,42842
1785487463,1.27,321120,41868
1785487464,1.27,310004,42355
1785487465,1.17,322620,42355
1785487466,1.17,322328,42842
1785487467,1.17,324472,41868
1785487468,1.17,323420,42842
1785487469,1.17,322672,42842
1785487470,1.31,321340,42842
1785487471,1.31,324496,41381
1785487473,1.31,323840,42355
1785487474,1.31,324616,41868
1785487475,1.31,323556,42355
1785487476,1.21,321820,41868
1785487477,1.21,320264,41381
1785487478,1.21,324696,41381
1785487479,1.21,323688,41868
1785487480,1.21,324252,42355
1785487481,1.11,322328,42842
1785487482,1.11,321472,41868
1785487483,1.11,320844,41868
1785487484,1.11,324912,41381
1785487485,1.10,323612,42355
1785487486,1.10,325140,41868
1785487487,1.10,324212,42842
1785487488,1.10,323692,41868
1785487489,1.10,322404,42355
1785487490,1.33,306524,41381
1785487491,1.33,315892,41381
1785487492,1.33,315740,42355
1785487493,1.33,317092,42355
1785487494,1.33,317344,40894
1785487495,1.31,316100,43329
1785487496,1.31,313800,42355
1785487498,1.31,320756,40894
1785487499,1.31,319660,41868
1785487500,1.31,321660,41868
1785487501,1.44,321752,42842
1785487502,1.44,320512,40894
1785487503,1.44,307780,41868
1785487504,1.44,318948,41381
1785487505,1.44,318632,40407
1785487506,1.41,321280,41381
1785487507,1.41,330408,42842
1785487508,1.41,343660,43329
1785487509,1.41,346288,42355
1785487510,1.29,339040,41381
1785487511,1.29,335948,41868
1785487512,1.29,335904,41868
1785487513,1.29,333776,41868
1785487514,1.29,332176,42355
1785487515,1.19,331240,41868
1785487516,1.19,322436,40894
1785487517,1.19,321136,42355
1785487518,1.19,322556,41381
1785487519,1.19,322776,41868
1785487520,1.09,320776,42842
1785487522,1.09,320040,41868
1785487523,1.09,323012,41868
1785487524,1.09,321988,41381
1785487525,1.09,326524,41868
1785487526,1.17,325384,41381
1785487527,1.17,324880,41381
1785487528,1.17,323236,42842
1785487529,1.17,327008,41381
1785487530,1.07,324260,40894
1785487531,1.07,323936,40894
1785487532,1.07,321904,41868
1785487533,1.07,321412,42355
1785487534,1.07,320656,41868
1785487535,1.07,315412,41868
1785487536,1.07,315344,42355
1785487537,1.07,315848,42355
1785487538,1.07,320132,41868
1785487539,1.07,320368,41381
1785487540,1.22,318700,41868
1785487541,1.22,313952,42842
1785487542,1.22,322428,42355
1785487543,1.22,322776,40407
1785487544,1.22,321656,40407
1785487546,1.12,320836,41381
1785487547,1.12,320740,40894
1785487548,1.12,313984,40894
1785487549,1.12,326692,41381
1785487550,1.12,325992,40407
1785487551,1.11,327136,41381
1785487552,1.11,326284,41868
1785487553,1.11,324800,41381
1785487554,1.11,311104,41868
1785487555,1.02,327652,41868
1785487556,1.02,325544,41381
1785487557,1.02,328372,41868
1785487558,1.02,327340,42842
1785487559,1.02,326652,42355
1785487560,1.02,325360,42842
1785487561,1.02,324240,42842
1785487562,1.02,323592,41381
1785487563,1.02,324704,41381
1785487564,1.02,323068,41868
1785487565,1.18,322216,41868
1785487566,1.18,321124,41381
1785487567,1.18,318728,41868
1785487568,1.18,318572,41381
1785487570,1.18,339760,42355
1785487571,1.49,339180,42842
1785487572,1.49,339368,42842
1785487573,1.49,338764,41381
1785487574,1.49,348844,41381
1785487575,1.49,347656,41868
1785487576,1.61,347244,40894
1785487577,1.61,341900,42355
1785487578,1.61,339704,42842
1785487579,1.61,336780,42355
1785487580,2.04,340332,41868
1785487581,2.04,338384,41381
1785487582,2.04,335684,40894
1785487583,2.04,335928,41868
1785487584,2.04,334356,42355
1785487585,1.88,333016,41381
1785487586,1.88,328344,42355
1785487587,1.88,334952,42355
1785487588,1.88,333636,41868
1785487589,1.88,335272,41868
1785487590,1.81,336124,41381
1785487591,1.81,335352,40894
1785487592,1.81,323336,42842
1785487594,1.81,327280,41868
1785487595,1.81,326448,42355
1785487596,1.90,328476,43329
1785487597,1.90,328488,42842
1785487598,1.90,328548,42355
1785487599,1.90,328224,42355
1785487600,1.90,328248,41868
1785487601,1.75,328112,41381
1785487602,1.75,331836,41868
1785487603,1.75,331020,41868
1785487604,1.75,330368,42842
1785487605,1.93,328876,42355
1785487606,1.93,332424,42842
1785487607,1.93,331208,40894
1785487608,1.93,331404,42355
1785487609,1.93,331016,41381
1785487610,1.86,329912,42842
1785487611,1.86,329300,42355
1785487612,1.86,322836,42355
1785487613,1.86,322652,40894
1785487614,1.86,325780,41868
1785487615,1.95,327292,41868
1785487616,1.95,327648,41868
1785487618,1.95,326864,42842
1785487619,1.95,325796,42842
1785487620,1.95,325308,41381
1785487621,1.95,329188,42355
1785487622,1.95,328544,42355
1785487623,1.95,327756,42355
1785487624,1.95,327416,41868
1785487625,1.95,316288,42842
1785487626,1.96,324412,42842
1785487627,1.96,324636,41381
1785487628,1.96,327404,41381
1785487629,1.96,328048,41381
1785487630,2.04,329056,42842
1785487631,2.04,322156,42355
1785487632,2.04,361324,42842
1785487633,2.04,347856,43329
1785487634,2.04,347800,44303
1785487635,2.04,345504,42842
1785487636,2.04,343148,42842
1785487637,2.04,342428,42842
1785487638,2.04,344092,41868
1785487639,2.04,341060,43329
1785487640,1.95,339480,42355
1785487642,1.95,337552,42842
1785487643,1.95,336016,42355
1785487644,1.95,334052,42355
1785487645,1.95,335820,42355
1785487646,1.88,334232,41381
1785487647,1.88,335628,41381
1785487648,1.88,333688,42355
1785487649,1.88,332144,42355
1785487650,1.89,330984,42842
1785487651,1.89,329732,42355
1785487652,1.89,328980,41868
1785487653,1.89,327748,42355
1785487654,1.89,329448,42355
1785487655,2.14,329108,41868
1785487656,2.14,327608,42355
1785487657,2.14,324696,42842
1785487658,2.14,330892,40894
1785487659,2.14,329128,40894
1785487660,2.21,330676,40894
1785487661,2.21,330232,41868
1785487662,2.21,328088,41381
1785487663,2.21,319868,42355
1785487664,2.21,331872,42355
1785487666,2.11,329852,41868
1785487667,2.11,332876,41868
1785487668,2.11,333700,42842
1785487669,2.11,332588,41868
1785487670,2.11,331788,42355
1785487671,2.10,322496,42355
1785487672,2.10,321292,41868
1785487673,2.10,324644,41868
1785487674,2.10,326008,42355
1785487675,2.09,325936,43329
1785487676,2.09,326280,42355
1785487677,2.09,328904,43329
1785487678,2.09,328116,42842
1785487679,2.09,330068,42355
1785487680,2.08,331036,42355
1785487681,2.08,330884,42355
1785487682,2.08,329856,42355
1785487683,2.08,322316,43329
1785487684,2.08,322612,41868
1785487685,1.92,325004,41868
1785487686,1.92,326172,42842
1785487687,1.92,325788,41868
1785487688,1.92,325492,41381
1785487690,1.92,314908,42355
1785487691,1.84,323576,41868
1785487692,1.84,323888,41381
1785487693,1.84,327668,41381
1785487694,1.84,341500,42842
1785487695,1.84,351652,42842
1785487696,2.10,342652,43329
1785487697,2.10,345760,41868
1785487698,2.10,342580,41868
1785487699,2.10,340896,42355
1785487700,1.93,337552,41868
1785487701,1.93,336280,41381
1785487702,1.93,323272,42842
1785487703,1.93,332692,41381
1785487704,1.93,331416,41381
1785487705,1.85,332768,41381
1785487706,1.85,332424,41381
1785487707,1.85,330444,41868
1785487708,1.85,328640,41868
1785487709,1.85,332684,41868
1785487710,1.87,331152,40894
1785487711,1.87,331816,42842
1785487712,1.87,330368,41868
1785487714,1.87,329236,41381
1785487715,1.87,330208,41381
1785487716,1.80,329896,41868
1785487717,1.80,329740,40894
1785487718,1.80,329608,42355
1785487719,1.80,330336,41868
