case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W9_Q08,ALGSTRUCT,13,12,180,120,912,0,819778,1026834,1093705,774701747,61765,955718,1215659,1271094,1303089,20824,120,1489095,6036,0,4,10,1,11,176,4,4,1,491008,61376,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8092
W9_Q08,STRUCT,9,12,180,120,912,0,894927,1093334,1338002,846373551,57561,1034598,1289251,1370109,1547922,20828,128,1603355,6110,0,0,10,2,14,224,4,4,1,491008,122752,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8094
W9_Q32,STRUCT,2,12,180,120,912,0,3059661,3482245,3877727,2827877025,42623,3233953,3700425,3918980,4099396,21096,342,5164061,13705,0,0,34,2,38,608,4,4,1,1964032,122752,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8147
W9_Q32,STRUCT,14,12,180,120,912,0,3072994,3461282,3666726,2838554041,37176,3255973,3638239,3866794,3883227,21104,346,5394618,16426,0,0,34,2,38,608,4,4,1,1964032,122752,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8152
W9_Q32,ALGSTRUCT,3,12,180,120,912,0,2963966,3359930,3589171,2741124193,42256,3136130,3575062,3791254,3797164,21104,334,5045265,13722,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8155
W9_Q08,ALGSTRUCT,7,12,180,120,912,0,813612,1032945,1187335,773900868,39811,949929,1227992,1343656,1441440,20824,120,1493725,6185,0,4,10,1,11,176,4,4,1,491008,61376,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8090
W9_Q32,ALGSTRUCT,15,12,180,120,912,0,2969633,3345097,3579467,2744832087,39229,3140843,3570874,3763127,3789294,21096,332,5046693,13443,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8151
W9_Q08,OFF,11,12,180,120,912,0,816297,1028983,1102631,778383124,44632,954285,1227606,1270791,1310862,20824,120,938928,7370,0,0,10,0,24,384,4,4,1,491008,0,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8089
W9_Q32,OFF,9,12,180,120,912,0,3271346,3680746,3906635,3023538291,37303,3448517,3905141,4059377,4117935,21140,361,3376467,18926,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8144
W9_Q08,STRUCT_R2,13,12,180,120,912,0,813927,1022334,1170668,772117553,45393,951164,1229397,1287961,1402440,20824,119,1506928,6537,0,4,10,1,11,176,4,4,1,491008,61376,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8089
W9_Q32,STRUCT_R2,13,12,180,120,912,0,2980216,3359560,3660042,2753534460,43877,3156364,3549929,3756942,3884081,21100,332,5367100,16185,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8155
W9_Q08,OFF,1,12,180,120,912,0,830834,1020224,1091057,785792901,44861,973394,1220713,1272406,1273397,20824,121,920704,5316,0,0,10,0,24,384,4,4,1,491008,0,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8090
W9_Q32,OFF,3,12,180,120,912,0,3264837,3657301,4044228,3023924339,40084,3443781,3862405,4047452,4270202,21140,361,3428708,19222,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8145
W9_Q32,STRUCT_R2,5,12,180,120,912,0,3017401,3392690,3731746,2774283457,39783,3184902,3541714,3819673,3952930,21100,338,5113637,12962,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8148
W9_Q08,STRUCT_R2,9,12,180,120,912,0,815463,1018427,1060779,772265865,44265,949939,1200653,1250380,1257045,20824,120,1505668,5834,0,4,10,1,11,176,4,4,1,491008,61376,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8089
W9_Q08,STRUCT_R2,7,12,180,120,912,0,809075,1028520,1101909,773004301,38717,944754,1211744,1286051,1317617,20824,119,1486557,6426,0,4,10,1,11,176,4,4,1,491008,61376,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8092
W9_Q32,ALGSTRUCT,11,12,180,120,912,0,2968448,3389949,3635708,2746766226,56241,3145437,3576578,3764158,3858156,21104,335,5054044,13129,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8153
W9_Q32,OFF,10,12,180,120,912,0,3275402,3677967,3867672,3027783221,41777,3452422,3890935,4072999,4094109,21152,365,3395635,16962,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8154
W9_Q32,STRUCT,5,12,180,120,912,0,3067383,3455616,3678152,2831154266,46256,3243568,3676628,3891251,3892507,21104,344,5143395,13482,0,0,34,2,38,608,4,4,1,1964032,122752,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8150
W9_Q32,ALGSTRUCT,4,12,180,120,912,0,2977355,3362652,3556634,2747143387,40647,3140763,3570472,3742414,3766597,21104,335,5060172,12890,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8152
W9_Q32,OFF,11,12,180,120,912,0,3264763,3596467,3992004,3010824850,38709,3438881,3793741,4066610,4209658,21140,363,3395430,14167,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8147
W9_Q32,STRUCT_R2,10,12,180,120,912,0,2969791,3385782,3565541,2745099878,59137,3138784,3600783,3765928,3776850,21092,332,5047859,13296,0,16,34,1,35,560,4,4,1,1964032,61376,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8157
W9_Q32,OFF,4,12,180,120,912,0,3274597,3604430,3865635,3025281496,36999,3451831,3814196,4037010,4105434,21148,365,3464448,14982,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8150
W9_Q08,OFF,3,12,180,120,912,0,843918,1045835,1125705,794739270,38709,977835,1244778,1298982,1324454,20824,121,909965,6536,0,0,10,0,24,384,4,4,1,491008,0,654b169e14c84c328d08a7bbe8e7d462bba7e145137aced7c79701fd4eacd310,34,8087
W9_Q32,OFF,7,12,180,120,912,0,3266430,3647189,3848653,3011664429,37250,3439154,3874583,4048053,4049248,21148,363,3387709,16999,0,0,34,0,96,1536,4,4,1,1964032,0,d8119e17309857f06996c108f87b59a65aec0d13a7485241204db10fe05d5b0f,130,8143
