ts_epoch,load1,mem_used_kb,temp_mC
1785524096,1.85,380828,35537
1785524097,1.85,380044,36024
1785524098,1.85,372744,36511
1785524099,1.85,375604,35537
1785524100,1.85,375596,36024
1785524101,1.70,376908,35050
1785524103,1.70,376616,36024
1785524104,1.70,376408,36024
1785524105,1.70,377284,36024
1785524106,1.56,377284,36511
1785524107,1.56,367372,34076
1785524108,1.56,383156,36024
1785524109,1.56,382820,34563
1785524110,1.56,384700,35537
1785524111,1.68,384404,36511
1785524112,1.68,383604,36024
1785524113,1.68,384864,36024
1785524114,1.68,384440,36024
1785524115,1.68,383548,35537
1785524116,1.62,379024,36024
1785524117,1.62,379016,35050
1785524118,1.62,380512,36024
1785524119,1.62,380692,34563
1785524120,1.62,379800,34563
1785524121,1.97,380100,35050
1785524122,1.97,380100,35050
1785524123,1.97,380232,36024
1785524124,1.97,386124,34563
1785524126,1.97,385300,35050
1785524127,2.06,385936,36024
1785524128,2.06,386800,35537
1785524129,2.06,385916,35050
1785524130,2.06,386604,36024
1785524131,2.21,385480,36024
1785524132,2.21,385400,36511
1785524133,2.21,389168,35537
1785524134,2.21,388864,35537
1785524135,2.21,390076,36024
1785524136,2.04,389728,35050
1785524137,2.04,389684,35537
1785524138,2.04,388724,36024
1785524139,2.04,387092,36511
1785524140,2.04,386616,36511
1785524141,1.95,381936,35537
1785524142,1.95,391184,35537
1785524143,1.95,390188,35537
1785524144,1.95,390464,35537
1785524145,1.95,389664,35537
1785524146,1.80,389032,36024
1785524147,1.80,388380,36511
1785524149,1.80,388232,36511
1785524150,1.80,379588,35537
1785524151,1.65,386372,35537
1785524152,1.65,385616,36024
1785524153,1.65,387128,36024
1785524154,1.65,387040,36511
1785524155,1.65,386596,36511
1785524156,1.84,385940,35537
1785524157,1.84,385880,36511
1785524158,1.84,378352,36024
1785524159,1.84,386560,35537
1785524160,1.84,386804,35537
1785524161,1.85,388316,35050
1785524162,1.85,387872,35050
1785524163,1.85,387360,35050
1785524164,1.85,387760,36024
1785524165,1.85,387468,35537
1785524166,1.70,377500,35050
1785524167,1.70,390136,36024
1785524168,1.70,389288,36511
1785524169,1.70,390800,34076
1785524170,1.70,391304,35537
1785524172,1.65,389876,36024
1785524173,1.65,389652,35050
1785524174,1.65,390124,35050
1785524175,1.65,389968,35537
1785524176,1.60,395624,35537
1785524177,1.60,395044,34563
1785524178,1.60,395332,35050
1785524179,1.60,395788,35537
1785524180,1.60,395628,36511
1785524181,1.47,396696,35537
1785524182,1.47,396688,35537
1785524183,1.47,395740,36998
1785524184,1.47,397172,35537
1785524185,1.47,395860,36024
1785524186,1.35,397104,35050
1785524187,1.35,397060,36024
1785524188,1.35,396440,35537
1785524189,1.35,396092,36024
1785524190,1.35,395204,35537
1785524191,1.24,394848,35537
1785524192,1.24,399880,36024
1785524193,1.24,398544,36024
1785524195,1.24,398108,35050
1785524196,1.30,398064,35537
1785524197,1.30,397876,35537
1785524198,1.30,398072,36024
1785524199,1.30,398212,36511
1785524200,1.30,397324,36024
1785524201,1.28,399420,36511
1785524202,1.28,399044,36024
1785524203,1.28,398244,36511
1785524204,1.28,399612,35050
1785524205,1.28,399200,36511
1785524206,1.18,398844,36024
1785524207,1.18,397760,36024
1785524208,1.18,397616,35050
1785524209,1.18,387572,36511
1785524210,1.18,397324,34076
1785524211,1.08,397324,36024
1785524212,1.08,398332,34563
1785524213,1.08,398272,35050
1785524214,1.08,396896,35537
1785524215,1.08,395904,36024
1785524216,1.16,396156,36511
1785524218,1.16,392424,35537
1785524219,1.16,399476,33589
1785524220,1.16,398684,35050
1785524221,1.06,399188,36511
1785524222,1.06,398728,35537
1785524223,1.06,398352,35050
1785524224,1.06,398600,36024
1785524225,1.06,398604,36024
1785524226,1.14,420628,36511
1785524227,1.14,418428,36024
1785524228,1.14,418672,35537
1785524229,1.14,415016,35537
1785524230,1.14,411756,36024
1785524231,1.21,407772,36511
1785524232,1.21,406808,36511
1785524233,1.21,406276,36511
1785524234,1.21,406604,35537
1785524235,1.21,412128,35537
1785524236,1.19,410000,35537
1785524237,1.19,410756,35537
1785524238,1.19,409388,35537
1785524240,1.19,408096,36024
1785524241,1.09,407208,35537
1785524242,1.09,406124,36511
1785524243,1.09,405348,36024
1785524244,1.09,405584,36024
1785524245,1.09,405500,35050
1785524246,1.01,405584,34563
1785524247,1.01,405976,35050
1785524248,1.01,404840,35537
1785524249,1.01,404340,35537
1785524250,1.01,402760,35537
1785524251,1.17,402352,34563
1785524252,1.17,404988,35537
1785524253,1.17,403656,36024
1785524254,1.17,405200,35050
1785524255,1.17,406188,36024
1785524256,1.39,404960,36511
1785524257,1.39,405560,36024
1785524258,1.39,405436,35537
1785524259,1.39,404636,36998
1785524260,1.39,406504,35537
1785524261,1.36,406456,35050
1785524263,1.36,407316,35537
1785524264,1.36,407940,35050
1785524265,1.36,406300,35050
1785524266,1.33,405692,36024
1785524267,1.33,403756,35537
1785524268,1.33,403512,35537
1785524269,1.33,402644,35537
1785524270,1.33,402636,35050
1785524271,1.31,404364,36024
1785524272,1.31,404436,36024
1785524273,1.31,404244,36511
1785524274,1.31,403080,36024
1785524275,1.31,403328,35050
1785524276,1.20,403512,35050
1785524277,1.20,399668,35050
1785524278,1.20,409096,35050
1785524279,1.20,408420,35537
1785524280,1.20,409352,36024
1785524281,1.10,408796,35050
1785524282,1.10,408396,36024
1785524283,1.10,407256,35050
1785524284,1.10,406960,35537
1785524286,1.10,398380,35050
1785524287,1.34,407528,35050
1785524288,1.34,406852,34563
1785524289,1.34,409016,36024
1785524290,1.34,408868,35537
1785524291,1.55,408184,35537
1785524292,1.55,407568,36998
1785524293,1.55,407080,35050
1785524294,1.55,399432,34076
1785524295,1.55,406272,35050
1785524296,1.43,406224,35050
1785524297,1.43,406728,35537
1785524298,1.43,407084,35537
1785524299,1.43,405976,35050
1785524300,1.43,406520,36024
1785524301,1.55,406328,35537
1785524302,1.55,396280,35537
1785524303,1.55,412404,35050
1785524304,1.55,411928,34076
1785524305,1.55,413900,36024
1785524306,1.75,413888,36024
1785524307,1.75,413548,36024
1785524309,1.75,412996,35537
1785524310,1.75,414676,36024
1785524311,1.61,414440,36511
1785524312,1.61,415060,35537
1785524313,1.61,414720,35537
1785524314,1.61,414908,36024
1785524315,1.61,415812,36024
1785524316,1.56,415192,35537
1785524317,1.56,414432,36511
1785524318,1.56,413708,36024
1785524319,1.56,412996,35050
1785524320,1.56,417764,36024
1785524321,1.43,415460,34563
1785524322,1.43,417276,35050
1785524323,1.43,417384,36024
1785524324,1.43,415128,36024
1785524325,1.43,414664,34563
1785524326,1.56,414192,36024
1785524327,1.56,413676,35050
1785524328,1.56,418092,35050
1785524329,1.56,417752,36024
1785524330,1.56,417356,36511
1785524332,1.76,419064,35537
1785524333,1.76,419284,35050
1785524334,1.76,419252,36998
1785524335,1.76,418192,35050
1785524336,1.69,417664,36024
1785524337,1.69,413156,36024
1785524338,1.69,421616,35537
1785524339,1.69,421232,35537
1785524340,1.69,422368,35050
1785524341,1.64,422724,36024
1785524342,1.64,421368,35537
1785524343,1.64,421464,36024
1785524344,1.64,420652,36024
1785524345,1.64,418208,36511
1785524346,1.59,421240,36511
1785524347,1.59,421232,36024
1785524348,1.59,421232,36024
1785524349,1.59,420788,35537
1785524350,1.59,420720,37485
1785524351,1.46,420412,35537
1785524352,1.46,419432,37485
1785524353,1.46,408144,36024
1785524355,1.46,421716,35537
1785524356,1.50,420476,34563
1785524357,1.50,421496,35050
1785524358,1.50,422252,35537
1785524359,1.50,421772,35537
1785524360,1.50,421784,35537
1785524361,1.54,421272,35537
1785524362,1.54,420740,35537
1785524363,1.54,422016,36024
1785524364,1.54,423360,35537
1785524365,1.54,424908,35050
1785524366,1.74,425252,35537
1785524367,1.74,423456,36511
1785524368,1.74,424124,36511
1785524369,1.74,422932,36511
1785524370,1.74,422116,36511
1785524371,1.76,422180,35537
1785524372,1.76,421560,35050
1785524373,1.76,423324,36024
1785524374,1.76,423576,35537
1785524375,1.76,423828,35537
1785524376,1.86,423664,35537
1785524378,1.86,422928,36024
1785524379,1.86,422508,35537
1785524380,1.86,423316,35050
1785524381,1.71,422952,35050
1785524382,1.71,423160,35537
1785524383,1.71,423492,36511
1785524384,1.71,424092,36511
1785524385,1.71,425100,35537
1785524386,2.06,424096,36024
1785524387,2.06,423656,36024
1785524388,2.06,428956,35537
1785524389,2.06,427944,36024
1785524390,2.06,428016,35050
1785524391,1.89,427876,36024
1785524392,1.89,426676,35050
1785524393,1.89,426484,36511
1785524394,1.89,425916,35537
1785524395,1.89,425544,34563
1785524396,1.74,421348,36024
1785524397,1.74,430676,35537
1785524398,1.74,429936,35537
1785524399,1.74,431772,36998
1785524401,1.74,430248,35537
1785524402,1.84,429708,36511
1785524403,1.84,428864,35537
1785524404,1.84,430660,36998
1785524405,1.84,426928,36024
1785524406,1.69,433868,35050
1785524407,1.69,432052,34563
1785524408,1.69,432048,35537
1785524409,1.69,430868,35050
1785524410,1.69,429776,36998
1785524411,1.56,429284,35050
1785524412,1.56,428116,35537
1785524413,1.56,420492,35050
1785524414,1.56,426852,35537
1785524415,1.56,426496,36024
1785524416,1.75,427292,36511
1785524417,1.75,427948,36024
1785524418,1.75,427324,36024
1785524419,1.75,427384,35537
1785524420,1.75,428876,36998
1785524421,1.77,428152,36998
1785524423,1.77,433412,36024
1785524424,1.77,432072,36024
1785524425,1.77,434492,36024
1785524426,1.71,434420,35050
1785524427,1.71,433444,36024
1785524428,1.71,433616,36511
1785524429,1.71,433092,36024
1785524430,1.71,432352,35537
1785524431,1.73,436936,36511
1785524432,1.73,435708,35537
1785524433,1.73,436064,36024
1785524434,1.73,434516,35050
1785524435,1.73,434672,35537
1785524436,1.76,433736,36024
1785524437,1.76,433228,36024
1785524438,1.76,431960,35050
1785524439,1.76,428484,35537
1785524440,1.76,428328,35050
1785524441,1.61,429452,35537
1785524442,1.61,430712,36024
1785524443,1.61,430564,35050
1785524444,1.61,429936,36511
1785524446,1.61,430144,35537
1785524447,1.57,429960,35050
1785524448,1.57,427524,36024
1785524449,1.57,436432,35537
1785524450,1.57,438752,35050
1785524451,1.52,438972,36511
1785524452,1.52,438728,36024
1785524453,1.52,437400,35537
1785524454,1.52,436396,36511
1785524455,1.52,438100,36024
1785524456,1.48,435176,36511
1785524457,1.48,442972,35050
1785524458,1.48,437876,36024
1785524459,1.48,437412,36511
1785524460,1.48,436660,36024
1785524461,1.36,435696,36024
1785524462,1.36,435652,36511
1785524463,1.36,435224,36511
1785524464,1.36,425764,36024
1785524465,1.36,437940,35050
1785524466,1.33,437108,35537
1785524467,1.33,440104,34563
1785524469,1.33,439704,36024
1785524470,1.33,439664,36024
1785524471,1.30,438836,36511
1785524472,1.30,438760,35537
1785524473,1.30,440492,36024
