m5,3,1062
m5,4,741
m5,5,435
m5,6,1015
m5,7,835
m5,8,705
m5,9,994
m5,10,974
m5,11,842
m5,12,532
m5,13,583
m5,14,867
m5,15,344
m5,16,891
m5,17,955
m5,18,969
m5,19,763
m5,20,1020
m5,21,233
m5,22,517
m5,23,612
m5,24,531
m5,25,766
m5,26,1048
m5,27,893
m5,28,805
m5,29,877
m5,30,537
m5,31,1175
m5,32,310
m5,33,312
m5,34,299
m5,35,1150
m5,36,1007
m5,37,428
m5,38,958
m5,39,515
m5,40,845
m5,41,988
m5,42,392
m5,43,781
m5,44,679
m5,45,1183
m5,46,974
m5,47,703
m5,48,1120
m5,49,1208
m5,50,937
m5,51,264
m5,52,78
m5,53,1144
m5,54,976
m5,55,1033
m5,56,409
m5,57,574
m5,58,328
m5,59,479
m5,60,859
m5,61,184
m5,62,786
m5,63,932
m5,64,719
m5,65,1075
m5,66,1210
m5,67,416
m5,68,514
m5,69,807
m5,70,884
m5,71,546
m5,72,831
m5,73,542
m5,74,1020
m5,75,451
m5,76,615
m5,77,996
m5,78,912
m5,79,1063
m5,80,961
m5,81,889
m5,82,802
m5,83,594
m5,84,909
m5,85,1084
m5,86,470
m5,87,1075
m5,88,473
m5,89,1074
m5,90,1035
m5,91,1162
m5,92,1049
m5,93,1287
m5,94,258
m5,95,917
m5,96,786
m5,97,880
m5,98,843
m5,99,999
m5,100,1196
m5,101,940
m5,102,1186
m5,103,926
m5,104,994
m5,105,319
m5,106,1256
m5,107,582
m5,108,453
m5,109,496
m5,110,767
m5,111,1083
m5,112,629
m5,113,1140
m5,114,894
m5,115,435
m5,116,978
m5,117,645
m5,118,1226
m5,119,818
m5,120,1042
m5,121,621
m5,122,204
m5,123,978
m5,124,942
m5,125,1134
m5,126,222
m5,127,359
m5,128,807
m5,129,395
m5,130,405
m5,131,689
m5,132,451
m5,133,1116
m5,134,1263
m5,135,1120
m5,136,1147
m5,137,339
m5,138,621
m5,139,1064
m5,140,293
m5,141,470
m5,142,516
m5,143,1159
m5,144,477
m5,145,1023
m5,146,462
m5,147,194
m5,148,1080
m5,149,1000
m5,150,198
m5,151,777
m5,152,546
