ts_epoch,load1,mem_used_kb,temp_mC
1785437560,1.21,310580,41381
1785437561,1.21,316484,40894
1785437562,1.21,314464,41381
1785437563,1.21,313812,40894
1785437564,1.21,312860,40894
1785437565,1.19,312492,41868
1785437566,1.19,310932,41868
1785437567,1.19,312772,39920
1785437568,1.19,311572,40407
1785437569,1.19,312092,40894
1785437570,1.34,310976,42355
1785437571,1.34,310340,40894
1785437572,1.34,309444,40407
1785437573,1.34,315364,40407
1785437574,1.23,314168,41381
1785437575,1.23,314484,40407
1785437576,1.23,313988,41381
1785437577,1.23,311948,42355
1785437578,1.23,311260,41381
1785437579,1.37,310240,40894
1785437580,1.37,309868,40894
1785437581,1.37,310144,40407
1785437582,1.37,309888,40894
1785437584,1.37,309688,41868
1785437585,1.26,309712,40407
1785437586,1.26,299944,41381
1785437587,1.26,309844,40407
1785437588,1.26,309228,40407
1785437589,1.26,311748,41868
1785437590,1.16,312240,41381
1785437591,1.16,311412,41868
1785437592,1.16,301644,42355
1785437593,1.16,309852,40894
1785437594,1.16,309848,40407
1785437595,1.07,311864,40407
1785437596,1.07,312368,41381
1785437597,1.07,311040,40894
1785437598,1.07,309988,40407
1785437599,0.98,316668,40407
1785437600,0.98,315452,40894
1785437601,0.98,315692,41868
1785437602,0.98,313576,40894
1785437603,0.98,312324,41868
1785437604,0.90,311400,41868
1785437605,0.90,317972,40894
1785437606,0.90,316388,40407
1785437607,0.90,317396,41381
1785437609,0.90,315580,41868
1785437610,0.91,313668,41381
1785437611,0.91,312868,41868
1785437612,0.91,314388,40894
1785437613,0.91,313876,40407
1785437614,0.91,313560,40894
1785437615,0.84,313368,41381
1785437616,0.84,313092,40407
1785437617,0.84,312108,41381
1785437618,0.84,307852,41381
1785437619,0.84,307284,40407
1785437620,0.77,307124,40407
1785437621,0.77,307720,41868
1785437622,0.77,307352,40894
1785437623,0.77,308508,42355
1785437624,0.79,306940,42355
1785437625,0.79,313364,40407
1785437626,0.79,313000,39920
1785437627,0.79,314856,41868
1785437628,0.79,315232,41868
1785437629,1.05,313600,40894
1785437630,1.05,302620,42355
1785437631,1.05,309028,39920
1785437633,1.05,308660,40894
1785437634,1.05,310140,40407
1785437635,1.12,310580,41381
1785437636,1.12,309500,41381
1785437637,1.12,309604,42355
1785437638,1.12,313868,40407
1785437639,1.12,313108,40407
1785437640,1.03,314676,41381
1785437641,1.03,313300,41381
1785437642,1.03,312544,40894
1785437643,1.03,311976,41381
1785437644,1.03,318452,41381
1785437645,1.03,317816,39920
1785437646,1.03,319204,40894
1785437647,1.03,318756,41381
1785437648,1.03,317472,41381
1785437649,1.11,316288,42842
1785437650,1.11,311120,41381
1785437651,1.11,310976,40894
1785437652,1.11,311712,40894
1785437653,1.11,311460,40894
1785437654,1.26,311712,41868
1785437655,1.26,311124,41868
1785437656,1.26,307444,42355
1785437658,1.26,313140,40407
1785437659,1.26,312588,41868
1785437660,1.16,314248,41868
1785437661,1.16,313788,41381
1785437662,1.16,313536,40894
1785437663,1.16,305288,41381
1785437664,1.16,309428,40407
1785437665,1.07,308996,41381
1785437666,1.07,310744,40407
1785437667,1.07,310616,41381
1785437668,1.07,310808,40407
1785437669,1.07,300316,41868
1785437670,1.06,314648,40894
1785437671,1.06,314640,40407
1785437672,1.06,315680,41381
1785437673,1.06,313720,40894
1785437674,0.97,312948,40407
1785437675,0.97,312164,41868
1785437676,0.97,309500,40894
1785437677,0.97,309192,40894
1785437678,0.97,310944,41381
1785437679,1.14,312204,41868
1785437680,1.14,311640,42355
1785437682,1.14,309336,41381
1785437683,1.14,314616,40894
1785437684,1.14,313180,40407
1785437685,1.05,315196,40407
1785437686,1.05,313776,41381
1785437687,1.05,313552,40407
1785437688,1.05,312572,40894
1785437689,1.05,318892,41381
1785437690,0.96,317784,40407
1785437691,0.96,318280,42355
1785437692,0.96,317344,41381
1785437693,0.96,316488,41868
1785437694,0.96,315844,41868
1785437695,1.29,307408,41381
1785437696,1.29,315520,40894
1785437697,1.29,315348,40407
1785437698,1.29,315196,41868
1785437699,1.34,314180,40894
1785437700,1.34,314148,41868
1785437701,1.34,309752,41868
1785437702,1.34,312640,41381
1785437703,1.34,313132,39920
1785437704,1.40,314660,41381
1785437705,1.40,314192,41868
1785437707,1.40,312776,40894
1785437708,1.40,311696,40894
1785437709,1.40,311368,41868
1785437710,1.28,310952,39920
1785437711,1.28,312968,40894
1785437712,1.28,314784,41381
1785437713,1.28,313812,42355
1785437714,1.28,312700,41868
1785437715,1.34,313444,42355
1785437716,1.34,312332,41381
1785437717,1.34,314868,41381
1785437718,1.34,314896,39920
1785437719,1.34,314276,41381
1785437720,1.39,313272,40894
1785437721,1.39,318324,39433
1785437722,1.39,317288,40407
1785437723,1.39,318608,41381
1785437724,1.60,318092,41868
1785437725,1.60,316376,42355
1785437726,1.60,315272,42355
1785437727,1.60,307896,40407
1785437728,1.60,317560,40407
1785437729,1.47,317812,41381
1785437731,1.47,315324,41381
1785437732,1.47,314488,40894
1785437733,1.47,312480,41381
1785437734,1.47,311160,41381
1785437735,1.44,314008,41381
1785437736,1.44,313980,40407
1785437737,1.44,315772,40894
1785437738,1.44,315208,41868
1785437739,1.44,313692,40894
1785437740,1.48,302572,42355
1785437741,1.48,312884,40894
1785437742,1.48,312612,41381
1785437743,1.48,312924,41868
1785437744,1.48,313032,40407
1785437745,1.76,312732,41868
1785437746,1.76,311580,41868
1785437747,1.76,312972,42355
1785437748,1.76,313232,40894
1785437749,1.62,316276,42355
1785437750,1.62,315888,40894
1785437751,1.62,314972,41868
1785437752,1.62,313924,41381
