ts_epoch,load1,mem_used_kb,temp_mC
1785492682,2.08,302604,42355
1785492683,2.15,302576,42842
1785492684,2.15,302028,42355
1785492685,2.15,301196,42355
1785492686,2.15,300396,41868
1785492687,2.15,300236,41381
1785492688,2.22,302312,41868
1785492689,2.22,301560,41381
1785492690,2.22,301092,41868
1785492691,2.22,300068,43329
1785492692,2.22,293904,42842
1785492693,2.12,302168,42842
1785492694,2.12,302484,42355
1785492695,2.12,301204,41868
1785492696,2.12,300132,42842
1785492697,2.12,299088,41381
1785492698,2.35,293948,42355
1785492699,2.35,301016,41868
1785492700,2.35,299684,42355
1785492701,2.35,300912,42842
1785492703,2.64,300204,42355
1785492704,2.64,304492,43329
1785492705,2.64,327588,42842
1785492706,2.64,317516,42842
1785492707,2.64,315460,42355
1785492708,2.67,317004,42355
1785492709,2.67,314868,41868
1785492710,2.67,312184,43329
1785492711,2.67,310012,43329
1785492712,2.67,298216,41868
1785492713,2.54,298712,42355
1785492714,2.54,302488,43329
1785492715,2.54,302736,42355
1785492716,2.54,302120,41868
1785492717,2.54,302328,41381
1785492718,2.49,297796,41868
1785492719,2.49,303512,41868
1785492720,2.49,302664,41868
1785492721,2.49,304032,41868
1785492722,2.49,302652,41868
1785492723,2.37,302704,42842
1785492724,2.37,301252,42355
1785492726,2.37,299444,41868
1785492727,2.37,298796,41381
1785492728,2.42,302724,42355
1785492729,2.42,301728,42355
1785492730,2.42,301600,42842
1785492731,2.42,301092,41868
1785492732,2.42,304396,41381
1785492733,2.31,303572,40894
1785492734,2.31,304392,41868
1785492735,2.31,305472,42355
1785492736,2.31,303804,41868
1785492737,2.31,302796,43329
1785492738,2.37,283228,42842
1785492739,2.37,291920,41868
1785492740,2.37,292060,41868
1785492741,2.37,294492,43329
1785492742,2.37,294600,42842
1785492743,2.18,295000,42842
1785492744,2.18,286568,42355
1785492745,2.18,299340,41868
1785492746,2.18,298392,41868
1785492747,2.18,300788,42842
1785492748,2.00,300448,41868
1785492750,2.00,299012,42355
1785492751,2.00,298260,42842
1785492752,2.00,301680,41868
1785492753,1.92,300852,41868
1785492754,1.92,302780,42842
1785492755,1.92,301748,41868
1785492756,1.92,301548,42842
1785492757,1.92,300368,42842
1785492758,1.93,288716,41868
1785492759,1.93,297636,42842
1785492760,1.93,302424,42842
1785492761,1.93,302420,42842
1785492762,1.93,302584,42842
1785492763,1.85,301248,42842
1785492764,1.85,297440,42355
1785492765,1.85,298584,41868
1785492766,1.85,312928,42355
1785492767,1.85,331212,42842
1785492768,2.19,326664,43816
1785492769,2.19,323240,42842
1785492770,2.19,319932,42355
1785492771,2.19,314848,42355
1785492772,2.19,311720,41868
1785492774,2.01,311636,42842
1785492775,2.01,309916,41868
1785492776,2.01,308040,43329
1785492777,2.01,306472,42842
1785492778,2.01,297692,43329
1785492779,2.01,297484,42842
1785492780,2.01,298540,42842
1785492781,2.01,298540,42842
1785492782,2.01,298644,42842
1785492783,1.93,297080,42842
1785492784,1.93,291928,42842
1785492785,1.93,299988,41868
1785492786,1.93,299016,42355
1785492787,1.93,302964,41868
1785492788,1.93,302376,42355
1785492789,1.93,302540,42842
1785492790,1.93,288840,41868
1785492791,1.93,299996,42355
1785492792,1.93,299056,41868
1785492793,1.94,301504,41868
1785492794,1.94,300848,42842
1785492795,1.94,299760,42355
1785492796,1.94,299668,42355
1785492798,1.94,303672,42842
1785492799,1.94,302148,41381
1785492800,1.94,306096,43329
1785492801,1.94,305232,41868
1785492802,1.94,304560,43816
1785492803,1.95,304168,42355
1785492804,1.95,303812,43329
1785492805,1.95,303104,41381
1785492806,1.95,302252,42355
1785492807,1.95,301736,42842
1785492808,2.43,299948,42842
1785492809,2.43,300020,43816
1785492810,2.43,291724,41381
1785492811,2.43,292004,42842
1785492812,2.43,292004,41868
1785492813,2.32,296288,42842
1785492814,2.32,296072,42355
1785492815,2.32,294768,41868
1785492816,2.32,295152,42842
1785492817,2.32,299376,41381
1785492818,2.21,298892,42355
1785492819,2.21,302540,40894
1785492820,2.21,302556,41868
1785492822,2.21,301272,41868
1785492823,2.20,300768,42355
1785492824,2.20,300964,42842
1785492825,2.20,300280,42355
1785492826,2.20,302044,43329
1785492827,2.20,301072,42842
1785492828,2.18,301772,42355
1785492829,2.18,322212,43816
1785492830,2.18,315780,44303
1785492831,2.18,322744,42355
1785492832,2.18,320980,42355
1785492833,2.16,320376,42842
1785492834,2.16,317652,43816
1785492835,2.16,313048,42842
1785492836,2.16,299052,42842
1785492837,2.16,311488,42355
1785492838,1.99,309032,41868
1785492839,1.99,308908,42842
1785492840,1.99,307268,42842
1785492841,1.99,306904,42355
1785492842,1.99,305560,43329
1785492843,2.23,304332,41868
1785492844,2.23,303148,41868
1785492846,2.23,303992,41868
1785492847,2.23,302696,42355
1785492848,2.45,300752,42842
1785492849,2.45,300724,41381
1785492850,2.45,287892,42355
1785492851,2.45,297164,41381
1785492852,2.45,300472,42355
1785492853,2.50,301428,41868
1785492854,2.50,301428,42842
1785492855,2.50,300732,42355
1785492856,2.50,296120,43816
1785492857,2.50,302676,41381
1785492858,2.30,301616,42355
1785492859,2.30,302716,43329
1785492860,2.30,301912,43329
1785492861,2.30,299304,43329
1785492862,2.30,298484,42842
1785492863,2.19,301788,42842
1785492864,2.19,300508,41381
1785492865,2.19,304176,42842
1785492866,2.19,304448,42355
1785492867,2.19,303848,42355
1785492868,2.34,302548,42842
1785492870,2.34,296936,42842
1785492871,2.34,296868,42355
1785492872,2.34,299136,42355
1785492873,2.31,299640,42355
1785492874,2.31,299640,42842
1785492875,2.31,299164,43329
1785492876,2.31,293940,42842
1785492877,2.31,302000,42355
1785492878,2.13,301800,41868
1785492879,2.13,303448,43329
1785492880,2.13,300984,42355
1785492881,2.13,300944,41868
1785492882,2.13,290936,42355
1785492883,1.96,302136,41381
1785492884,1.96,301832,42355
1785492885,1.96,302792,43329
1785492886,1.96,302304,42355
1785492887,1.96,301208,41381
1785492888,1.96,300272,43329
1785492889,1.96,303052,41868
1785492890,1.96,308576,42842
1785492891,1.96,337200,43329
1785492893,1.96,327320,44303
1785492894,1.80,324612,42355
1785492895,1.80,321428,42355
